#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2021 09 06 16 30 260  4.0  6.0    MM    MM    MM  MM     MM  24.9    MM  16.4   MM   MM    MM
2021 09 06 16 15 240  3.0  5.0    MM    MM    MM  MM     MM  24.2    MM  17.4   MM   MM    MM
2021 09 06 15 45 230  3.0  4.0    MM    MM    MM  MM     MM  23.7    MM  18.0   MM   MM    MM
2021 09 06 15 15 250  3.0  4.0    MM    MM    MM  MM     MM  23.5    MM  18.2   MM   MM    MM
2021 09 06 14 45 270  4.0  5.0    MM    MM    MM  MM     MM  22.8    MM  18.5   MM   MM    MM
2021 09 06 14 00 270  4.0  6.0    MM    MM    MM  MM     MM  21.8    MM  18.8   MM   MM    MM
2021 09 06 13 45 280  4.0  5.0    MM    MM    MM  MM     MM  21.7    MM  18.9   MM   MM    MM
2021 09 06 13 15 270  5.0  6.0    MM    MM    MM  MM     MM  21.5    MM  19.2   MM   MM    MM
2021 09 06 12 45 280  4.0  5.0    MM    MM    MM  MM     MM  21.2    MM  19.4   MM   MM    MM
2021 09 06 12 15 280  5.0  6.0    MM    MM    MM  MM     MM  21.2    MM  19.8   MM   MM    MM
2021 09 06 11 30 300  5.0  6.0    MM    MM    MM  MM     MM  21.2    MM  19.9   MM   MM    MM
2021 09 06 11 15 300  5.0  6.0    MM    MM    MM  MM     MM  21.4    MM  20.0   MM   MM    MM
2021 09 06 10 45 230  4.0  5.0    MM    MM    MM  MM     MM  21.8    MM  20.3   MM   MM    MM
2021 09 06 10 15 210  5.0  6.0    MM    MM    MM  MM     MM  21.7    MM  20.2   MM   MM    MM
2021 09 06 09 30 230  6.0  7.0    MM    MM    MM  MM     MM  22.1    MM  20.2   MM   MM    MM
2021 09 06 09 15 210  4.0  5.0    MM    MM    MM  MM     MM  22.0    MM  20.1   MM   MM    MM
2021 09 06 08 45 210  3.0  5.0    MM    MM    MM  MM     MM  22.1    MM  20.0   MM   MM    MM
2021 09 06 08 15 240  4.0  5.0    MM    MM    MM  MM     MM  22.3    MM  19.5   MM   MM    MM
2021 09 06 07 45 240  4.0  6.0    MM    MM    MM  MM     MM  22.3    MM  19.8   MM   MM    MM
2021 09 06 07 15 240  5.0  7.0    MM    MM    MM  MM     MM  22.2    MM  19.9   MM   MM    MM
2021 09 06 06 45 260  6.0  7.0    MM    MM    MM  MM     MM  22.3    MM  19.9   MM   MM    MM
2021 09 06 06 15 240  5.0  6.0    MM    MM    MM  MM     MM  22.3    MM  19.9   MM   MM    MM
2021 09 06 05 45 250  4.0  6.0    MM    MM    MM  MM     MM  22.2    MM  19.8   MM   MM    MM
2021 09 06 05 15 250  5.0  7.0    MM    MM    MM  MM     MM  22.4    MM  19.7   MM   MM    MM
2021 09 06 04 45 250  5.0  7.0    MM    MM    MM  MM     MM  22.5    MM  19.7   MM   MM    MM
2021 09 06 04 15 230  5.0  7.0    MM    MM    MM  MM     MM  22.5    MM  19.8   MM   MM    MM
2021 09 06 03 45 220  4.0  6.0    MM    MM    MM  MM     MM  22.6    MM  19.8   MM   MM    MM
2021 09 06 03 00 220  4.0  6.0    MM    MM    MM  MM     MM  22.8    MM  19.9   MM   MM    MM
2021 09 06 02 45 220  4.0  5.0    MM    MM    MM  MM     MM  22.8    MM  19.9   MM   MM    MM
2021 09 06 02 15 210  4.0  6.0    MM    MM    MM  MM     MM  22.8    MM  20.0   MM   MM    MM
2021 09 06 01 45 210  4.0  6.0    MM    MM    MM  MM     MM  22.8    MM  20.1   MM   MM    MM
2021 09 06 01 00 210  5.0  6.0    MM    MM    MM  MM     MM  22.8    MM  20.1   MM   MM    MM
2021 09 06 00 45 210  4.0  6.0    MM    MM    MM  MM     MM  22.7    MM  20.2   MM   MM    MM
2021 09 06 00 15 200  5.0  7.0    MM    MM    MM  MM     MM  22.5    MM  20.5   MM   MM    MM
2021 09 05 23 45 180  5.0  6.0    MM    MM    MM  MM     MM  22.5    MM  20.7   MM   MM    MM
2021 09 05 23 15 190  5.0  7.0    MM    MM    MM  MM     MM  22.7    MM  20.2   MM   MM    MM
2021 09 05 22 30 190  7.0  9.0    MM    MM    MM  MM     MM  22.6    MM  20.4   MM   MM    MM
2021 09 05 22 00 180  6.0  7.0    MM    MM    MM  MM     MM  22.5    MM  20.6   MM   MM    MM
2021 09 05 21 45 180  5.0  7.0    MM    MM    MM  MM     MM  22.4    MM  20.6   MM   MM    MM
2021 09 05 21 15 180  6.0  7.0    MM    MM    MM  MM     MM  22.3    MM  20.6   MM   MM    MM
2021 09 05 20 30 180  6.0  8.0    MM    MM    MM  MM     MM  22.2    MM  20.5   MM   MM    MM
2021 09 05 20 15 180  6.0  8.0    MM    MM    MM  MM     MM  22.2    MM  20.4   MM   MM    MM
2021 09 05 19 45 180  6.0  8.0    MM    MM    MM  MM     MM  22.0    MM  20.1   MM   MM    MM
2021 09 05 19 15 180  6.0  8.0    MM    MM    MM  MM     MM  21.9    MM  19.7   MM   MM    MM
2021 09 05 18 45 180  5.0  7.0    MM    MM    MM  MM     MM  21.8    MM  19.5   MM   MM    MM
2021 09 05 18 00 190  6.0 10.0    MM    MM    MM  MM     MM  21.5    MM  19.1   MM   MM    MM
2021 09 05 17 45 180  7.0  9.0    MM    MM    MM  MM     MM  22.1    MM  18.9   MM   MM    MM
2021 09 05 17 15 170  6.0  9.0    MM    MM    MM  MM     MM  22.4    MM  18.5   MM   MM    MM
2021 09 05 16 45 180  6.0  8.0    MM    MM    MM  MM     MM  22.4    MM  18.5   MM   MM    MM
2021 09 05 16 15 180  7.0  9.0    MM    MM    MM  MM     MM  22.5    MM  18.8   MM   MM    MM
2021 09 05 15 45 180  6.0  9.0    MM    MM    MM  MM     MM  22.8    MM  18.7   MM   MM    MM
2021 09 05 15 00 180  6.0  9.0    MM    MM    MM  MM     MM  22.8    MM  17.1   MM   MM    MM
2021 09 05 14 45 180  6.0  8.0    MM    MM    MM  MM     MM  22.8    MM  16.9   MM   MM    MM
2021 09 05 14 15 180  5.0  6.0    MM    MM    MM  MM     MM  22.5    MM  17.3   MM   MM    MM
2021 09 05 13 45 190  5.0  6.0    MM    MM    MM  MM     MM  21.9    MM  17.0   MM   MM    MM
2021 09 05 13 15 190  4.0  5.0    MM    MM    MM  MM     MM  21.4    MM  17.0   MM   MM    MM
2021 09 05 12 45 200  4.0  5.0    MM    MM    MM  MM     MM  21.0    MM  17.0   MM   MM    MM
2021 09 05 12 15 190  4.0  5.0    MM    MM    MM  MM     MM  20.5    MM  17.0   MM   MM    MM
2021 09 05 11 45 200  5.0  6.0    MM    MM    MM  MM     MM  20.5    MM  16.6   MM   MM    MM
2021 09 05 11 15 200  4.0  5.0    MM    MM    MM  MM     MM  20.2    MM  16.8   MM   MM    MM
2021 09 05 10 45 200  4.0  5.0    MM    MM    MM  MM     MM  20.2    MM  16.7   MM   MM    MM
2021 09 05 10 15 190  4.0  5.0    MM    MM    MM  MM     MM  20.2    MM  16.4   MM   MM    MM
2021 09 05 09 45 200  4.0  6.0    MM    MM    MM  MM     MM  20.5    MM  16.4   MM   MM    MM
2021 09 05 09 15 210  4.0  5.0    MM    MM    MM  MM     MM  20.7    MM  16.8   MM   MM    MM
2021 09 05 08 45 220  5.0  6.0    MM    MM    MM  MM     MM  20.9    MM  16.8   MM   MM    MM
2021 09 05 08 15 220  5.0  7.0    MM    MM    MM  MM     MM  20.8    MM  16.6   MM   MM    MM
2021 09 05 07 45 210  5.0  6.0    MM    MM    MM  MM     MM  20.9    MM  16.5   MM   MM    MM
2021 09 05 07 15 200  5.0  6.0    MM    MM    MM  MM     MM  20.9    MM  16.4   MM   MM    MM
2021 09 05 06 45 190  5.0  6.0    MM    MM    MM  MM     MM  21.0    MM  16.7   MM   MM    MM
2021 09 05 06 15 200  5.0  6.0    MM    MM    MM  MM     MM  21.1    MM  16.7   MM   MM    MM
2021 09 05 05 30 210  5.0  6.0    MM    MM    MM  MM     MM  21.3    MM  16.7   MM   MM    MM
2021 09 05 05 15 210  5.0  6.0    MM    MM    MM  MM     MM  21.3    MM  16.5   MM   MM    MM
2021 09 05 04 45 210  4.0  6.0    MM    MM    MM  MM     MM  21.3    MM  17.0   MM   MM    MM
2021 09 05 04 15 200  5.0  6.0    MM    MM    MM  MM     MM  21.3    MM  16.9   MM   MM    MM
2021 09 05 03 30 200  6.0  7.0    MM    MM    MM  MM     MM  21.2    MM  17.1   MM   MM    MM
2021 09 05 03 15 200  6.0  8.0    MM    MM    MM  MM     MM  21.4    MM  17.1   MM   MM    MM
2021 09 05 02 30 190  5.0  6.0    MM    MM    MM  MM     MM  21.1    MM  17.1   MM   MM    MM
2021 09 05 02 00 190  6.0  7.0    MM    MM    MM  MM     MM  21.4    MM  17.0   MM   MM    MM
2021 09 05 01 30 190  4.0  6.0    MM    MM    MM  MM     MM  21.1    MM  16.8   MM   MM    MM
2021 09 05 01 00 180  5.0  6.0    MM    MM    MM  MM     MM  21.3    MM  16.4   MM   MM    MM
2021 09 05 00 45 180  5.0  6.0    MM    MM    MM  MM     MM  21.4    MM  16.4   MM   MM    MM
2021 09 05 00 15 190  4.0  6.0    MM    MM    MM  MM     MM  21.6    MM  16.2   MM   MM    MM
2021 09 04 23 30 190  5.0  7.0    MM    MM    MM  MM     MM  22.5    MM  16.2   MM   MM    MM
2021 09 04 23 00 200  5.0  7.0    MM    MM    MM  MM     MM  23.2    MM  15.6   MM   MM    MM
2021 09 04 22 45 190  6.0  7.0    MM    MM    MM  MM     MM  23.5    MM  15.5   MM   MM    MM
2021 09 04 22 15 180  5.0  7.0    MM    MM    MM  MM     MM  24.3    MM  15.6   MM   MM    MM
2021 09 04 21 45 190  2.0  3.0    MM    MM    MM  MM     MM  24.8    MM  13.6   MM   MM    MM
2021 09 04 21 00 200  3.0  3.0    MM    MM    MM  MM     MM  24.6    MM  12.9   MM   MM    MM
2021 09 04 20 45 190  2.0  3.0    MM    MM    MM  MM     MM  24.5    MM  13.1   MM   MM    MM
2021 09 04 20 15 170  3.0  4.0    MM    MM    MM  MM     MM  24.3    MM  12.6   MM   MM    MM
2021 09 04 19 45 190  3.0  4.0    MM    MM    MM  MM     MM  23.9    MM  12.1   MM   MM    MM
2021 09 04 19 15 200  3.0  5.0    MM    MM    MM  MM     MM  23.8    MM  11.7   MM   MM    MM
2021 09 04 18 45 200  3.0  4.0    MM    MM    MM  MM     MM  23.5    MM  11.8   MM   MM    MM
2021 09 04 18 00 190  3.0  3.0    MM    MM    MM  MM     MM  23.0    MM  11.6   MM   MM    MM
2021 09 04 17 45 190  3.0  4.0    MM    MM    MM  MM     MM  22.8    MM  12.2   MM   MM    MM
2021 09 04 17 15 170  3.0  4.0    MM    MM    MM  MM     MM  22.6    MM  12.4   MM   MM    MM
2021 09 04 16 45 180  2.0  3.0    MM    MM    MM  MM     MM  22.4    MM  12.5   MM   MM    MM
2021 09 04 16 00 210  2.0  3.0    MM    MM    MM  MM     MM  21.9    MM  13.5   MM   MM    MM
2021 09 04 15 45 210  2.0  3.0    MM    MM    MM  MM     MM  21.4    MM  14.2   MM   MM    MM
2021 09 04 15 00 200  1.0  2.0    MM    MM    MM  MM     MM  21.2    MM  13.8   MM   MM    MM
2021 09 04 14 45 240  1.0  2.0    MM    MM    MM  MM     MM  21.2    MM  13.8   MM   MM    MM
2021 09 04 14 15 250  2.0  3.0    MM    MM    MM  MM     MM  20.3    MM  13.0   MM   MM    MM
2021 09 04 13 45 290  2.0  3.0    MM    MM    MM  MM     MM  20.1    MM  12.7   MM   MM    MM
2021 09 04 13 15 300  2.0  4.0    MM    MM    MM  MM     MM  19.3    MM  12.7   MM   MM    MM
2021 09 04 12 45 300  3.0  4.0    MM    MM    MM  MM     MM  18.4    MM  12.9   MM   MM    MM
2021 09 04 12 15 290  2.0  4.0    MM    MM    MM  MM     MM  18.0    MM  13.2   MM   MM    MM
2021 09 04 11 45 300  2.0  3.0    MM    MM    MM  MM     MM  18.0    MM  12.9   MM   MM    MM
2021 09 04 11 15 280  2.0  4.0    MM    MM    MM  MM     MM  18.0    MM  13.1   MM   MM    MM
2021 09 04 10 45 300  3.0  4.0    MM    MM    MM  MM     MM  17.8    MM  13.0   MM   MM    MM
2021 09 04 10 15 290  3.0  4.0    MM    MM    MM  MM     MM  18.0    MM  12.7   MM   MM    MM
2021 09 04 09 45 330  3.0  4.0    MM    MM    MM  MM     MM  18.1    MM  12.1   MM   MM    MM
2021 09 04 09 15 320  3.0  3.0    MM    MM    MM  MM     MM  18.1    MM  12.7   MM   MM    MM
2021 09 04 08 45 320  2.0  4.0    MM    MM    MM  MM     MM  18.1    MM  12.8   MM   MM    MM
2021 09 04 08 15 310  2.0  3.0    MM    MM    MM  MM     MM  18.2    MM  13.5   MM   MM    MM
2021 09 04 07 45 320  5.0  6.0    MM    MM    MM  MM     MM  18.2    MM  13.4   MM   MM    MM
2021 09 04 07 15 340  4.0  6.0    MM    MM    MM  MM     MM  18.9    MM  14.0   MM   MM    MM
2021 09 04 06 45 350  5.0  6.0    MM    MM    MM  MM     MM  18.7    MM  13.9   MM   MM    MM
2021 09 04 06 15 340  5.0  7.0    MM    MM    MM  MM     MM  18.6    MM  14.3   MM   MM    MM
2021 09 04 05 45 350  4.0  6.0    MM    MM    MM  MM     MM  18.9    MM  13.9   MM   MM    MM
2021 09 04 05 15 330  6.0  7.0    MM    MM    MM  MM     MM  19.1    MM  14.4   MM   MM    MM
2021 09 04 04 45 330  5.0  6.0    MM    MM    MM  MM     MM  19.4    MM  14.1   MM   MM    MM
2021 09 04 04 15 320  6.0  8.0    MM    MM    MM  MM     MM  19.4    MM  14.0   MM   MM    MM
2021 09 04 03 45 330  5.0  6.0    MM    MM    MM  MM     MM  19.6    MM  14.4   MM   MM    MM
2021 09 04 03 15 320  5.0  6.0    MM    MM    MM  MM     MM  20.0    MM  14.6   MM   MM    MM
2021 09 04 02 45 310  4.0  6.0    MM    MM    MM  MM     MM  20.3    MM  14.4   MM   MM    MM
2021 09 04 02 00 300  5.0  7.0    MM    MM    MM  MM     MM  20.7    MM  14.2   MM   MM    MM
2021 09 04 01 30 290  4.0  6.0    MM    MM    MM  MM     MM  21.0    MM  14.2   MM   MM    MM
2021 09 04 01 00 290  4.0  5.0    MM    MM    MM  MM     MM  21.5    MM  13.8   MM   MM    MM
2021 09 04 00 15 290  3.0  4.0    MM    MM    MM  MM     MM  22.0    MM  13.1   MM   MM    MM
2021 09 03 23 30 310  4.0  5.0    MM    MM    MM  MM     MM  22.3    MM  12.5   MM   MM    MM
2021 09 03 23 15 310  5.0  7.0    MM    MM    MM  MM     MM  22.4    MM  12.3   MM   MM    MM
2021 09 03 22 30 310  5.0  7.0    MM    MM    MM  MM     MM  22.8    MM  11.8   MM   MM    MM
2021 09 03 22 15 320  5.0  7.0    MM    MM    MM  MM     MM  23.0    MM  11.6   MM   MM    MM
2021 09 03 21 45 340  4.0  6.0    MM    MM    MM  MM     MM  23.0    MM  11.6   MM   MM    MM
2021 09 03 21 15 350  5.0  7.0    MM    MM    MM  MM     MM  23.0    MM  11.1   MM   MM    MM
2021 09 03 20 45 340  4.0  6.0    MM    MM    MM  MM     MM  22.7    MM  11.4   MM   MM    MM
2021 09 03 20 00 330  5.0  6.0    MM    MM    MM  MM     MM  22.1    MM  11.6   MM   MM    MM
2021 09 03 19 45 330  5.0  6.0    MM    MM    MM  MM     MM  22.2    MM  11.7   MM   MM    MM
2021 09 03 19 15 320  4.0  6.0    MM    MM    MM  MM     MM  22.3    MM  11.3   MM   MM    MM
2021 09 03 18 45 330  3.0  5.0    MM    MM    MM  MM     MM  21.8    MM  10.7   MM   MM    MM
2021 09 03 18 00 330  4.0  7.0    MM    MM    MM  MM     MM  21.6    MM  10.9   MM   MM    MM
2021 09 03 17 45 330  4.0  7.0    MM    MM    MM  MM     MM  21.2    MM  10.7   MM   MM    MM
2021 09 03 17 00  10  4.0  7.0    MM    MM    MM  MM     MM  21.1    MM  11.6   MM   MM    MM
2021 09 03 16 30 340  4.0  7.0    MM    MM    MM  MM     MM  20.6    MM  11.6   MM   MM    MM
2021 09 03 16 15 340  4.0  7.0    MM    MM    MM  MM     MM  20.5    MM  11.7   MM   MM    MM
2021 09 03 15 30 360  6.0  9.0    MM    MM    MM  MM     MM  19.8    MM  11.6   MM   MM    MM
2021 09 03 15 15  10  6.0  9.0    MM    MM    MM  MM     MM  19.6    MM  11.6   MM   MM    MM
2021 09 03 14 30 360  6.0  8.0    MM    MM    MM  MM     MM  19.2    MM  11.8   MM   MM    MM
2021 09 03 14 00 350  5.0  7.0    MM    MM    MM  MM     MM  18.4    MM  11.5   MM   MM    MM
2021 09 03 13 45 340  4.0  6.0    MM    MM    MM  MM     MM  18.0    MM  11.5   MM   MM    MM
2021 09 03 13 15 330  2.0  3.0    MM    MM    MM  MM     MM  17.4    MM  11.5   MM   MM    MM
2021 09 03 12 45 320  6.0  7.0    MM    MM    MM  MM     MM  16.9    MM  11.2   MM   MM    MM
2021 09 03 12 00 320  5.0  7.0    MM    MM    MM  MM     MM  16.6    MM  11.5   MM   MM    MM
2021 09 03 11 45 320  4.0  6.0    MM    MM    MM  MM     MM  16.5    MM  11.4   MM   MM    MM
2021 09 03 11 15 320  4.0  6.0    MM    MM    MM  MM     MM  16.4    MM  11.4   MM   MM    MM
2021 09 03 10 45 330  4.0  5.0    MM    MM    MM  MM     MM  16.1    MM  11.5   MM   MM    MM
2021 09 03 10 15 330  4.0  5.0    MM    MM    MM  MM     MM  16.0    MM  11.3   MM   MM    MM
2021 09 03 09 45 310  4.0  6.0    MM    MM    MM  MM     MM  16.2    MM  11.5   MM   MM    MM
2021 09 03 09 15 320  4.0  7.0    MM    MM    MM  MM     MM  16.2    MM  11.5   MM   MM    MM
2021 09 03 08 45 330  4.0  6.0    MM    MM    MM  MM     MM  16.1    MM  11.2   MM   MM    MM
2021 09 03 08 15 350  4.0  6.0    MM    MM    MM  MM     MM  16.3    MM  11.1   MM   MM    MM
2021 09 03 07 45 360  5.0  7.0    MM    MM    MM  MM     MM  16.6    MM  11.3   MM   MM    MM
2021 09 03 07 15 360  6.0  8.0    MM    MM    MM  MM     MM  16.5    MM  11.7   MM   MM    MM
2021 09 03 06 45 360  7.0  8.0    MM    MM    MM  MM     MM  16.9    MM  12.1   MM   MM    MM
2021 09 03 06 15 350  6.0  8.0    MM    MM    MM  MM     MM  17.1    MM  12.0   MM   MM    MM
2021 09 03 05 45 350  6.0  8.0    MM    MM    MM  MM     MM  17.5    MM  12.2   MM   MM    MM
2021 09 03 05 15 350  6.0  7.0    MM    MM    MM  MM     MM  17.6    MM  12.2   MM   MM    MM
2021 09 03 04 45 360  5.0  7.0    MM    MM    MM  MM     MM  17.8    MM  12.3   MM   MM    MM
2021 09 03 04 15 360  5.0  7.0    MM    MM    MM  MM     MM  18.1    MM  12.2   MM   MM    MM
2021 09 03 03 45 360  5.0  7.0    MM    MM    MM  MM     MM  18.4    MM  11.8   MM   MM    MM
2021 09 03 03 15  20  5.0  7.0    MM    MM    MM  MM     MM  18.7    MM  11.9   MM   MM    MM
2021 09 03 02 45  10  5.0  6.0    MM    MM    MM  MM     MM  19.0    MM  12.1   MM   MM    MM
2021 09 03 02 15 340  6.0  7.0    MM    MM    MM  MM     MM  19.5    MM  11.7   MM   MM    MM
2021 09 03 01 45 340  6.0  8.0    MM    MM    MM  MM     MM  19.9    MM  11.9   MM   MM    MM
2021 09 03 01 00 330  7.0  9.0    MM    MM    MM  MM     MM  20.4    MM  12.0   MM   MM    MM
2021 09 03 00 45 340  7.0 10.0    MM    MM    MM  MM     MM  20.7    MM  12.1   MM   MM    MM
2021 09 03 00 15 350  7.0 11.0    MM    MM    MM  MM     MM  21.1    MM  12.2   MM   MM    MM
2021 09 02 23 45 340  7.0 10.0    MM    MM    MM  MM     MM  21.5    MM  11.7   MM   MM    MM
2021 09 02 23 00 330  8.0 10.0    MM    MM    MM  MM     MM  22.3    MM  12.2   MM   MM    MM
2021 09 02 22 30 350  6.0 10.0    MM    MM    MM  MM     MM  22.7    MM  12.3   MM   MM    MM
2021 09 02 22 00 330  8.0 10.0    MM    MM    MM  MM     MM  23.0    MM  12.1   MM   MM    MM
2021 09 02 21 45 330  8.0 10.0    MM    MM    MM  MM     MM  23.3    MM  11.9   MM   MM    MM
2021 09 02 21 15 320  7.0 10.0    MM    MM    MM  MM     MM  23.7    MM  11.5   MM   MM    MM
2021 09 02 20 45 310  6.0  8.0    MM    MM    MM  MM     MM  23.6    MM  11.0   MM   MM    MM
2021 09 02 20 00 320  6.0  9.0    MM    MM    MM  MM     MM  23.6    MM  10.6   MM   MM    MM
2021 09 02 19 45 320  5.0  7.0    MM    MM    MM  MM     MM  23.5    MM  10.1   MM   MM    MM
2021 09 02 19 00 320  6.0 10.0    MM    MM    MM  MM     MM  23.2    MM  10.4   MM   MM    MM
2021 09 02 18 30 320  6.0  9.0    MM    MM    MM  MM     MM  23.0    MM  10.9   MM   MM    MM
2021 09 02 18 00 330  6.0 11.0    MM    MM    MM  MM     MM  22.6    MM  10.2   MM   MM    MM
2021 09 02 17 45 330  7.0 10.0    MM    MM    MM  MM     MM  22.4    MM  10.1   MM   MM    MM
2021 09 02 17 00 340  8.0 11.0    MM    MM    MM  MM     MM  21.8    MM  10.2   MM   MM    MM
2021 09 02 16 45 340  9.0 13.0    MM    MM    MM  MM     MM  21.7    MM  10.0   MM   MM    MM
2021 09 02 16 15 360  7.0 11.0    MM    MM    MM  MM     MM  21.6    MM  10.8   MM   MM    MM
2021 09 02 15 45 350  7.0 11.0    MM    MM    MM  MM     MM  21.2    MM  11.0   MM   MM    MM
2021 09 02 15 00 340  9.0 13.0    MM    MM    MM  MM     MM  20.5    MM  12.2   MM   MM    MM
2021 09 02 14 30 350  8.0 11.0    MM    MM    MM  MM     MM  19.8    MM  13.2   MM   MM    MM
2021 09 02 14 15 350  9.0 11.0    MM    MM    MM  MM     MM  19.5    MM  13.1   MM   MM    MM
2021 08 11 02 15 200  4.0  6.0    MM    MM    MM  MM     MM  23.3    MM  21.4   MM   MM    MM
2021 08 11 01 30 210  7.0  9.0    MM    MM    MM  MM     MM  24.2    MM  21.3   MM   MM    MM
2021 08 11 01 00 210  6.0  8.0    MM    MM    MM  MM     MM  24.4    MM  21.8   MM   MM    MM
2021 08 11 00 30 190  6.0  8.0    MM    MM    MM  MM     MM  24.9    MM  22.9   MM   MM    MM
2021 08 11 00 15 180  4.0  6.0    MM    MM    MM  MM     MM  24.9    MM  22.9   MM   MM    MM
2021 08 10 23 45 150  4.0  6.0    MM    MM    MM  MM     MM  25.1    MM  22.9   MM   MM    MM
2021 08 10 23 15 110  3.0  4.0    MM    MM    MM  MM     MM  24.7    MM  23.0   MM   MM    MM
2021 08 10 22 45 130  2.0  3.0    MM    MM    MM  MM     MM  25.1    MM  22.9   MM   MM    MM
2021 08 10 22 15 150  2.0  4.0    MM    MM    MM  MM     MM  25.4    MM  22.8   MM   MM    MM
2021 08 10 21 45 150  4.0  5.0    MM    MM    MM  MM     MM  25.0    MM  22.8   MM   MM    MM
2021 08 10 21 00 130  4.0  5.0    MM    MM    MM  MM     MM  25.5    MM  22.6   MM   MM    MM
2021 08 10 20 45 120  4.0  5.0    MM    MM    MM  MM     MM  25.1    MM  22.6   MM   MM    MM
2021 08 10 20 15 100  2.0  3.0    MM    MM    MM  MM     MM  24.7    MM  22.2   MM   MM    MM
2021 08 10 19 45  70  4.0  6.0    MM    MM    MM  MM     MM  23.8    MM  22.3   MM   MM    MM
2021 08 10 19 15  70  6.0  7.0    MM    MM    MM  MM     MM  23.8    MM  22.1   MM   MM    MM
2021 08 10 18 45  70  5.0  7.0    MM    MM    MM  MM     MM  23.8    MM  21.9   MM   MM    MM
2021 08 10 18 15  70  5.0  7.0    MM    MM    MM  MM     MM  23.8    MM  22.0   MM   MM    MM
2021 08 10 17 45  70  5.0  6.0    MM    MM    MM  MM     MM  24.1    MM  22.1   MM   MM    MM
2021 08 10 17 15  70  5.0  6.0    MM    MM    MM  MM     MM  24.3    MM  21.8   MM   MM    MM
2021 08 10 16 45  70  5.0  5.0    MM    MM    MM  MM     MM  24.3    MM  21.6   MM   MM    MM
2021 08 10 16 00  50  3.0  4.0    MM    MM    MM  MM     MM  23.9    MM  21.7   MM   MM    MM
2021 08 10 15 45  50  4.0  5.0    MM    MM    MM  MM     MM  23.9    MM  21.6   MM   MM    MM
2021 08 10 15 15  30  3.0  4.0    MM    MM    MM  MM     MM  23.6    MM  21.4   MM   MM    MM
2021 08 10 14 30  30  2.0  2.0    MM    MM    MM  MM     MM  23.6    MM  21.4   MM   MM    MM
2021 08 10 14 15  10  1.0  2.0    MM    MM    MM  MM     MM  23.5    MM  21.4   MM   MM    MM
2021 08 10 13 30  70  2.0  2.0    MM    MM    MM  MM     MM  23.1    MM  20.9   MM   MM    MM
2021 08 10 13 15 110  1.0  2.0    MM    MM    MM  MM     MM  22.9    MM  20.9   MM   MM    MM
2021 08 10 12 45 140  2.0  3.0    MM    MM    MM  MM     MM  22.5    MM  20.5   MM   MM    MM
2021 08 10 12 15 110  3.0  4.0    MM    MM    MM  MM     MM  22.2    MM  20.4   MM   MM    MM
2021 08 10 11 45  90  3.0  4.0    MM    MM    MM  MM     MM  22.0    MM  20.3   MM   MM    MM
2021 08 10 11 15  80  2.0  3.0    MM    MM    MM  MM     MM  22.0    MM  20.1   MM   MM    MM
2021 08 09 16 30  80  5.0  7.0    MM    MM    MM  MM     MM  22.8    MM  20.6   MM   MM    MM
2021 08 09 16 00  80  5.0  7.0    MM    MM    MM  MM     MM  23.0    MM  20.5   MM   MM    MM
2021 08 09 15 45  80  5.0  6.0    MM    MM    MM  MM     MM  22.8    MM  20.4   MM   MM    MM
2021 08 09 15 15  60  5.0  6.0    MM    MM    MM  MM     MM  23.0    MM  20.4   MM   MM    MM
2021 08 09 14 45  60  5.0  7.0    MM    MM    MM  MM     MM  22.9    MM  20.3   MM   MM    MM
2021 08 09 14 15  70  6.0  8.0    MM    MM    MM  MM     MM  22.7    MM  20.4   MM   MM    MM
2021 08 09 13 45  60  6.0  7.0    MM    MM    MM  MM     MM  22.7    MM  20.5   MM   MM    MM
2021 08 09 13 15  50  6.0  8.0    MM    MM    MM  MM     MM  22.5    MM  20.5   MM   MM    MM
2021 08 09 12 45  40  6.0  7.0    MM    MM    MM  MM     MM  22.4    MM  20.5   MM   MM    MM
2021 08 09 12 15  30  6.0  8.0    MM    MM    MM  MM     MM  22.2    MM  20.4   MM   MM    MM
2021 08 09 11 30  30  6.0  8.0    MM    MM    MM  MM     MM  22.1    MM  20.5   MM   MM    MM
2021 08 09 11 15  30  7.0  8.0    MM    MM    MM  MM     MM  22.0    MM  20.5   MM   MM    MM
2021 08 09 10 45  20  6.0  8.0    MM    MM    MM  MM     MM  22.0    MM  20.5   MM   MM    MM
2021 08 09 10 15  20  6.0  9.0    MM    MM    MM  MM     MM  22.0    MM  20.6   MM   MM    MM
2021 08 09 09 45  30  7.0  8.0    MM    MM    MM  MM     MM  22.0    MM  20.5   MM   MM    MM
2021 08 09 09 15  30  7.0  9.0    MM    MM    MM  MM     MM  22.2    MM  20.5   MM   MM    MM
2021 08 09 08 45  30  6.0  8.0    MM    MM    MM  MM     MM  22.0    MM  20.4   MM   MM    MM
2021 08 09 08 15  40  6.0  8.0    MM    MM    MM  MM     MM  22.1    MM  20.3   MM   MM    MM
2021 08 09 07 45  30  6.0  8.0    MM    MM    MM  MM     MM  21.9    MM  20.3   MM   MM    MM
