#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2021 09 07 15 30 120  6.0  9.0   0.6     5    MM 247 1006.3  16.4  20.7    MM   MM   MM    MM
2021 09 07 15 20 120  5.0  7.0   0.5     5    MM 254 1007.0  16.2  20.7    MM   MM   MM    MM
2021 09 07 15 10 120  5.0  7.0   0.6     5    MM 251 1007.4  16.1  20.7    MM   MM   MM    MM
2021 09 07 15 00 120  3.0  6.0   0.6     5    MM 255 1007.5  16.2  20.7    MM   MM -2.0    MM
2021 09 07 14 50 120  3.0  5.0   0.6     6    MM 254 1007.9  16.1  20.7    MM   MM   MM    MM
2021 09 07 14 40 170  4.0  7.0   0.6     5    MM 253 1008.3  16.2  20.7    MM   MM   MM    MM
2021 09 07 14 30 140  6.0  8.0   0.6     5    MM 248 1007.6  16.3  20.7    MM   MM   MM    MM
2021 09 07 14 20 140  8.0 11.0   0.5     2    MM 238 1007.5  16.4  20.8    MM   MM   MM    MM
2021 09 07 14 10 150  9.0 12.0   0.5     5    MM 101 1007.7  16.6  20.8    MM   MM   MM    MM
2021 09 07 14 00 140  8.0 11.0   0.4     5    MM 246 1008.0  16.6  20.8    MM   MM -1.6    MM
2021 09 07 13 50 120  9.0 13.0   0.4    MM    MM 255 1007.6  16.7  20.8    MM   MM   MM    MM
2021 09 07 13 40 130  9.0 12.0   0.4     5    MM 116 1008.7  17.0  20.8    MM   MM   MM    MM
2021 09 07 13 30 130  7.0  9.0   0.4     5    MM 252 1009.4  17.1  20.8    MM   MM   MM    MM
2021 09 07 13 20 120  3.0  6.0   0.4     5    MM 246 1010.4  17.2  20.8    MM   MM   MM    MM
2021 09 07 13 10  80  2.0  5.0   0.4     4    MM 253 1011.0  17.2  20.9    MM   MM   MM    MM
2021 09 07 13 00  70  3.0  4.0   0.4     4    MM 248 1011.0  17.1  20.9    MM   MM +0.5    MM
2021 09 07 12 50 120  3.0  4.0   0.4     5    MM 249 1010.6  16.6  20.8    MM   MM   MM    MM
2021 09 07 12 40 110  4.0  5.0   0.4     4    MM 259 1010.3  16.6  20.9    MM   MM   MM    MM
2021 09 07 12 30 100  4.0  5.0   0.4     5    MM 257 1009.8  16.4  20.9    MM   MM   MM    MM
2021 09 07 12 20 100  3.0  5.0   0.4     4    MM 249 1009.5  16.3  20.9    MM   MM   MM    MM
2021 09 07 12 10 130  4.0  5.0   0.4     4    MM 264 1009.4  16.3  20.9    MM   MM   MM    MM
2021 09 07 12 00 140  4.0  6.0   0.4     4    MM 263 1009.5  16.3  20.9    MM   MM -0.9    MM
2021 09 07 11 50 150  5.0  6.0   0.4     3    MM 263 1009.1  16.1  20.9    MM   MM   MM    MM
2021 09 07 11 40 150  6.0  7.0   0.4     4    MM 241 1009.1  15.8  20.9    MM   MM   MM    MM
2021 09 07 11 30 150  6.0  7.0   0.3     4    MM 267 1009.1  15.7  20.8    MM   MM   MM    MM
2021 09 07 11 20 150  6.0  8.0   0.4     4    MM 259 1009.0  15.5  20.9    MM   MM   MM    MM
2021 09 07 11 10 140  5.0  7.0   0.3     3    MM 228 1009.2  15.4  20.9    MM   MM   MM    MM
2021 09 07 11 00 140  4.0  7.0   0.4     4    MM 294 1009.5  15.2  20.9    MM   MM -1.9    MM
2021 09 07 10 50 140  5.0  8.0   0.4     4    MM 274 1009.5  15.5  20.9    MM   MM   MM    MM
2021 09 07 10 40 140  6.0  8.0   0.4     3    MM 259 1009.4  15.7  20.9    MM   MM   MM    MM
2021 09 07 10 30 140  5.0  7.0   0.4     4    MM 255 1009.6  15.6  20.9    MM   MM   MM    MM
2021 09 07 10 20 130  4.0  6.0   0.4    MM    MM 262 1010.4  15.3  20.9    MM   MM   MM    MM
2021 09 07 10 10 100  3.0  5.0   0.3    MM    MM 163 1010.6  15.2  20.9    MM   MM   MM    MM
2021 09 07 10 00 100  3.0  4.0   0.3     3    MM 136 1010.5  15.1  20.9    MM   MM -1.2    MM
2021 09 07 09 50 120  3.0  5.0   0.3     3    MM 282 1010.4  15.1  20.9    MM   MM   MM    MM
2021 09 07 09 40 120  4.0  5.0   0.3     3    MM 261 1010.2  15.0  20.9    MM   MM   MM    MM
2021 09 07 09 30 140  4.0  6.0   0.3     3    MM 252 1010.2  15.0  20.9    MM   MM   MM    MM
2021 09 07 09 20 150  5.0  6.0   0.4    MM    MM 334 1010.3  15.1  20.9    MM   MM   MM    MM
2021 09 07 09 10 150  5.0  6.0   0.3     3    MM 177 1010.3  15.2  20.9    MM   MM   MM    MM
2021 09 07 09 00 140  5.0  6.0   0.3    MM    MM 283 1010.4  15.2  20.9    MM   MM -1.8    MM
2021 09 07 08 50 140  5.0  6.0   0.3     3    MM 146 1010.6  15.1  20.9    MM   MM   MM    MM
2021 09 07 08 40 140  5.0  6.0   0.3     3    MM 249 1011.0  15.2  20.9    MM   MM   MM    MM
2021 09 07 08 30 150  5.0  6.0   0.3    MM    MM 241 1011.3  15.3  20.9    MM   MM   MM    MM
2021 09 07 08 20 140  4.0  5.0   0.3    MM    MM 108 1011.4  15.4  20.9    MM   MM   MM    MM
2021 09 07 08 10 140  4.0  5.0   0.3    MM    MM 125 1011.4  15.5  20.9    MM   MM   MM    MM
2021 09 07 08 00 140  3.0  5.0   0.3    MM    MM 133 1011.4  15.4  20.9    MM   MM -1.5    MM
2021 09 07 07 50 150  3.0  4.0   0.3     3    MM 139 1011.6  15.5  20.9    MM   MM   MM    MM
2021 09 07 07 40 140  3.0  4.0   0.3    MM    MM 298 1011.5  15.4  20.9    MM   MM   MM    MM
2021 09 07 07 30 130  3.0  4.0   0.3     3    MM 137 1011.5  15.4  20.9    MM   MM   MM    MM
2021 09 07 07 20 120  3.0  4.0   0.3    MM    MM 247 1011.7  15.5  20.9    MM   MM   MM    MM
2021 09 07 07 10 110  3.0  4.0   0.3    MM    MM 150 1011.8  15.8  20.9    MM   MM   MM    MM
2021 09 07 07 00 130  4.0  5.0   0.3    MM    MM 151 1011.8  16.0  20.9    MM   MM -1.4    MM
2021 09 07 06 50 140  4.0  4.0   0.3     3    MM 152 1011.9  15.9  20.9    MM   MM   MM    MM
2021 09 07 06 40 150  4.0  5.0   0.3    MM    MM 291 1012.0  15.9  20.9    MM   MM   MM    MM
2021 09 07 06 30 140  4.0  5.0   0.3    MM    MM 129 1012.0  15.9  20.9    MM   MM   MM    MM
2021 09 07 06 20 150  4.0  5.0   0.3    MM    MM 141 1012.0  15.9  20.9    MM   MM   MM    MM
2021 09 07 06 10 160  4.0  5.0   0.3    MM    MM 150 1012.1  16.1  20.9    MM   MM   MM    MM
2021 09 07 06 00 150  4.0  5.0   0.3    MM    MM 135 1012.2  16.0  20.9    MM   MM -1.1    MM
2021 09 07 05 50 150  4.0  5.0   0.3    MM    MM 168 1012.4  16.0  20.9    MM   MM   MM    MM
2021 09 07 05 40 150  3.0  4.0   0.3     3    MM 155 1012.6  16.1  20.9    MM   MM   MM    MM
2021 09 07 05 30 150  3.0  5.0   0.3    MM    MM 249 1012.8  16.1  20.9    MM   MM   MM    MM
2021 09 07 05 20 150  4.0  5.0   0.3    MM    MM 162 1012.8  16.2  20.9    MM   MM   MM    MM
2021 09 07 05 10 150  4.0  5.0   0.3     3    MM 163 1012.8  16.1  20.9    MM   MM   MM    MM
2021 09 07 05 00 140  4.0  5.0   0.3     3    MM 260 1012.9  16.0  20.9    MM   MM +0.0    MM
2021 09 07 04 50 150  4.0  5.0   0.3     3    MM 269 1013.0  15.9  20.9    MM   MM   MM    MM
2021 09 07 04 40 150  4.0  5.0   0.3     3    MM 290 1013.1  16.1  21.0    MM   MM   MM    MM
2021 09 07 04 30 150  4.0  5.0   0.3     3    MM 251 1013.1  16.2  21.0    MM   MM   MM    MM
2021 09 07 04 20 150  4.0  5.0   0.3     3    MM 235 1013.1  16.3  21.0    MM   MM   MM    MM
2021 09 07 04 10 150  4.0  5.0   0.3     3    MM 276 1013.1  16.4  21.0    MM   MM   MM    MM
2021 09 07 04 00 160  4.0  4.0   0.3     3    MM 246 1013.2  16.7  21.0    MM   MM +0.0    MM
2021 09 07 03 50 160  3.0  4.0   0.3     3    MM 259 1013.3  16.9  21.0    MM   MM   MM    MM
2021 09 07 03 40 170  3.0  4.0   0.3     3    MM 261 1013.2  17.1  21.0    MM   MM   MM    MM
2021 09 07 03 30 180  3.0  4.0   0.3     3    MM 272 1013.3  17.2  21.0    MM   MM   MM    MM
2021 09 07 03 20 170  3.0  4.0   0.3     3    MM 254 1013.3  17.2  21.0    MM   MM   MM    MM
2021 09 07 03 10 170  3.0  4.0   0.3     3    MM 261 1013.3  17.2  21.0    MM   MM   MM    MM
2021 09 07 03 00 180  3.0  4.0   0.3     3    MM 248 1013.3  17.3  21.0    MM   MM +0.3    MM
2021 09 07 02 50 190  3.0  4.0   0.3     3    MM 272 1013.5  17.3  21.0    MM   MM   MM    MM
2021 09 07 02 40 200  3.0  4.0   0.3     3    MM 262 1013.5  17.4  21.0    MM   MM   MM    MM
2021 09 07 02 30 190  3.0  4.0   0.3     3    MM 247 1013.3  17.4  21.0    MM   MM   MM    MM
2021 09 07 02 20 180  3.0  4.0   0.3     3    MM 298 1013.4  17.4  21.0    MM   MM   MM    MM
2021 09 07 02 10 180  4.0  4.0   0.3     3    MM 291 1013.3  17.6  21.0    MM   MM   MM    MM
2021 09 07 02 00 180  3.0  4.0   0.3     3    MM 267 1013.1  17.9  21.0    MM   MM -0.3    MM
2021 09 07 01 50 180  3.0  4.0   0.3     3    MM 282 1013.0  18.1  21.0    MM   MM   MM    MM
2021 09 07 01 40 190  3.0  3.0   0.3     4    MM 324 1013.0  18.1  21.0    MM   MM   MM    MM
2021 09 07 01 30 180  3.0  4.0   0.4     3    MM 322 1013.0  18.0  21.0    MM   MM   MM    MM
2021 09 07 01 20 180  3.0  4.0   0.4     3    MM 268 1013.0  18.1  21.0    MM   MM   MM    MM
2021 09 07 01 10 190  3.0  4.0   0.4     4    MM 270 1013.0  18.1  21.0    MM   MM   MM    MM
2021 09 07 01 00 190  3.0  4.0   0.4     3    MM 293 1013.0  18.0  21.0    MM   MM -0.6    MM
2021 09 07 00 50 200  3.0  4.0   0.4     4    MM 278 1013.0  17.9  21.0    MM   MM   MM    MM
2021 09 07 00 40 190  3.0  4.0   0.4     4    MM 268 1012.9  18.0  21.1    MM   MM   MM    MM
2021 09 07 00 30 200  3.0  5.0   0.4     3    MM 287 1012.9  18.1  21.1    MM   MM   MM    MM
2021 09 07 00 20 210  4.0  5.0   0.4     3    MM 260 1012.9  18.3  21.1    MM   MM   MM    MM
2021 09 07 00 10 210  4.0  5.0   0.5    MM    MM 299 1013.0  18.4  21.1    MM   MM   MM    MM
2021 09 07 00 00 220  4.0  5.0   0.5     3    MM 261 1013.0  18.6  21.1    MM   MM -0.6    MM
2021 09 06 23 50 240  4.0  6.0   0.5     3    MM 262 1013.1  18.7  21.1    MM   MM   MM    MM
2021 09 06 23 40 240  5.0  6.0   0.5     3    MM 282 1013.3  18.7  21.1    MM   MM   MM    MM
2021 09 06 23 30 240  4.0  6.0   0.5     4    MM 283 1013.2  18.7  21.1    MM   MM   MM    MM
2021 09 06 23 20 260  4.0  6.0   0.5     3    MM 282 1013.3  18.8  21.1    MM   MM   MM    MM
2021 09 06 23 10 250  4.0  6.0   0.5     3    MM 276 1013.3  18.9  21.1    MM   MM   MM    MM
2021 09 06 23 00 240  5.0  6.0   0.5     4    MM 259 1013.3  18.9  21.1    MM   MM -0.4    MM
2021 09 06 22 50 250  6.0  7.0   0.5     3    MM 284 1013.3  18.9  21.1    MM   MM   MM    MM
2021 09 06 22 40 250  5.0  7.0   0.6     3    MM 300 1013.4  19.0  21.1    MM   MM   MM    MM
2021 09 06 22 30 250  5.0  7.0   0.5     4    MM 328 1013.5  19.0  21.1    MM   MM   MM    MM
2021 09 06 22 20 250  5.0  7.0   0.6     3    MM 316 1013.6  19.1  21.1    MM   MM   MM    MM
2021 09 06 22 10 260  5.0  7.0   0.6     3    MM 285 1013.5  19.1  21.1    MM   MM   MM    MM
2021 09 06 22 00 260  5.0  7.0   0.6     4    MM 280 1013.6  19.1  21.1    MM   MM -0.5    MM
2021 09 06 21 50 260  5.0  7.0   0.6     3    MM 297 1013.8  19.1  21.1    MM   MM   MM    MM
2021 09 06 21 40 260  5.0  7.0   0.6     3    MM 311 1013.8  19.0  21.1    MM   MM   MM    MM
2021 09 06 21 30 260  5.0  7.0   0.6     3    MM 294 1013.8  18.9  21.1    MM   MM   MM    MM
2021 09 06 21 20 260  5.0  7.0   0.6     4    MM 292 1013.7  18.8  21.1    MM   MM   MM    MM
2021 09 06 21 10 270  5.0  7.0   0.6     3    MM 308 1013.7  18.8  21.1    MM   MM   MM    MM
2021 09 06 21 00 260  5.0  7.0   0.6     4    MM 254 1013.6  18.8  21.1    MM   MM -0.5    MM
2021 09 06 20 50 270  5.0  7.0   0.6     3    MM 331 1013.5  18.7  21.1    MM   MM   MM    MM
2021 09 06 20 40 270  5.0  8.0   0.7     3    MM 288 1013.6  18.8  21.1    MM   MM   MM    MM
2021 09 06 20 30 260  6.0  7.0   0.7     3    MM 320 1013.6  18.7  21.1    MM   MM   MM    MM
2021 09 06 20 20 260  5.0  7.0   0.7     3    MM 279 1013.6  18.7  21.1    MM   MM   MM    MM
2021 09 06 20 10 260  6.0  8.0   0.7     4    MM 327 1013.7  18.7  21.1    MM   MM   MM    MM
2021 09 06 20 00 260  6.0  8.0   0.7     3    MM 298 1013.7  18.7  21.1    MM   MM -0.4    MM
2021 09 06 19 50 260  6.0  8.0   0.8     3    MM 301 1013.8  18.6  21.1    MM   MM   MM    MM
2021 09 06 19 40 260  6.0  8.0   0.7     4    MM 288 1014.0  18.6  21.1    MM   MM   MM    MM
2021 09 06 19 30 260  6.0  8.0   0.8     4    MM 302 1014.0  18.5  21.1    MM   MM   MM    MM
2021 09 06 19 20 270  6.0  8.0   0.8     4    MM 322 1014.1  18.5  21.1    MM   MM   MM    MM
2021 09 06 19 10 250  6.0  8.0   0.8     3    MM 327 1014.1  18.4  21.1    MM   MM   MM    MM
2021 09 06 19 00 260  6.0  8.0   0.8     4    MM 303 1014.1  18.4  21.1    MM   MM +0.0    MM
2021 09 06 18 50 260  6.0  8.0   0.8     4    MM 320 1014.1  18.4  21.1    MM   MM   MM    MM
2021 09 06 18 40 270  6.0  8.0   0.8     5    MM 288 1014.1  18.3  21.1    MM   MM   MM    MM
2021 09 06 18 30 260  6.0  8.0   0.8     4    MM 278 1014.1  18.3  21.1    MM   MM   MM    MM
2021 09 06 18 20 270  6.0  8.0   0.9     5    MM 304 1014.1  18.2  21.1    MM   MM   MM    MM
2021 09 06 18 10 280  6.0  8.0   0.9     4    MM 266 1014.1  18.2  21.1    MM   MM   MM    MM
2021 09 06 18 00 280  6.0  8.0   0.9     4    MM 296 1014.2  18.1  21.1    MM   MM +0.2    MM
2021 09 06 17 50 280  6.0  8.0   1.0     4    MM 300 1014.2  18.2  21.1    MM   MM   MM    MM
2021 09 06 17 40 280  7.0  8.0   0.9     4    MM 325 1014.1  18.2  21.1    MM   MM   MM    MM
2021 09 06 17 30 280  7.0  9.0   0.9     4    MM 316 1014.1  18.1  21.1    MM   MM   MM    MM
2021 09 06 17 20 280  7.0  9.0   0.9     4    MM 294 1014.1  18.0  21.1    MM   MM   MM    MM
2021 09 06 17 10 280  7.0  8.0   0.9     4    MM 276 1014.1  17.9  21.1    MM   MM   MM    MM
2021 09 06 17 00 290  6.0  9.0   0.9     4    MM 298 1014.1  18.0  21.1    MM   MM +0.8    MM
2021 09 06 16 50 300  6.0  7.0   0.9     4    MM 315 1014.1  18.0  21.1    MM   MM   MM    MM
2021 09 06 16 40 290  6.0  8.0   0.9     4    MM 277 1014.1  18.0  21.1    MM   MM   MM    MM
2021 09 06 16 30 300  6.0  8.0   0.9     5    MM 348 1014.1  17.8  21.1    MM   MM   MM    MM
2021 09 06 16 20 300  5.0  6.0   0.9     4    MM 250 1014.1  17.7  21.1    MM   MM   MM    MM
2021 09 06 16 10 300  6.0  7.0   0.9     5    MM 303 1014.1  17.7  21.1    MM   MM   MM    MM
2021 09 06 16 00 310  6.0  8.0   1.0     4    MM 283 1014.1  17.8  21.1    MM   MM +1.8    MM
2021 09 06 15 50 310  7.0  9.0   1.0     4    MM 321 1014.1  17.8  21.1    MM   MM   MM    MM
2021 09 06 15 40 310  6.0  8.0   1.1     4    MM 314 1014.1  17.8  21.1    MM   MM   MM    MM
2021 09 06 15 30 310  6.0  8.0   1.1     5    MM 311 1014.1  17.7  21.1    MM   MM   MM    MM
2021 09 06 15 20 310  7.0  9.0   1.1     5    MM 262 1014.1  17.7  21.0    MM   MM   MM    MM
2021 09 06 15 10 310  7.0  9.0   1.1     4    MM 283 1014.1  17.7  21.0    MM   MM   MM    MM
2021 09 06 15 00 320  7.0 10.0   1.1     5    MM 321 1013.9  17.7  21.0    MM   MM +2.3    MM
2021 09 06 14 50 310  7.0 10.0   1.1     4    MM 297 1013.9  17.7  21.0    MM   MM   MM    MM
2021 09 06 14 40 310  7.0  9.0   1.1     4    MM 313 1013.7  17.6  21.0    MM   MM   MM    MM
2021 09 06 14 30 310  7.0 10.0   1.1     4    MM 338 1013.6  17.5  21.0    MM   MM   MM    MM
2021 09 06 14 20 310  7.0 10.0   1.0     4    MM 317 1013.6  17.5  21.0    MM   MM   MM    MM
2021 09 06 14 10 310  7.0 10.0   1.1     4    MM 315 1013.5  17.4  21.0    MM   MM   MM    MM
2021 09 06 14 00 310  7.0 10.0   1.1     5    MM 317 1013.4  17.5  21.0    MM   MM +2.2    MM
2021 09 06 13 50 310  7.0 10.0   1.3     5    MM 293 1013.1  17.6  21.0    MM   MM   MM    MM
2021 09 06 13 40 320  8.0 10.0   1.2     5    MM 312 1013.0  17.5  21.0    MM   MM   MM    MM
2021 09 06 13 30 320  8.0 10.0   1.2     5    MM 318 1012.8  17.5  21.0    MM   MM   MM    MM
2021 09 06 13 20 320  8.0 11.0   1.2     5    MM 283 1012.6  17.5  21.0    MM   MM   MM    MM
2021 09 06 13 10 310  8.0 10.0   1.1     4    MM 272 1012.5  17.5  21.0    MM   MM   MM    MM
2021 09 06 13 00 310  7.0  9.0   1.2     4    MM 327 1012.3  17.4  21.0    MM   MM +1.6    MM
2021 09 06 12 50 310  7.0 10.0   1.1     5    MM 322 1012.2  17.4  21.0    MM   MM   MM    MM
2021 09 06 12 40 320  7.0  9.0   1.1     4    MM 312 1012.1  17.4  21.0    MM   MM   MM    MM
2021 09 06 12 30 330  7.0  9.0   1.1     5    MM 328 1012.0  17.5  21.0    MM   MM   MM    MM
2021 09 06 12 20 320  7.0  9.0   1.1     5    MM 280 1011.9  17.4  21.0    MM   MM   MM    MM
2021 09 06 12 10 320  7.0 10.0   1.1     4    MM 275 1011.7  17.4  21.0    MM   MM   MM    MM
2021 09 06 12 00 320  7.0  9.0   1.2     4    MM 294 1011.6  17.3  21.0    MM   MM +1.0    MM
2021 09 06 11 50 320  7.0 10.0   1.2     5    MM 309 1011.6  17.2  21.0    MM   MM   MM    MM
2021 09 06 11 40 320  7.0 10.0   1.2     5    MM 280 1011.4  17.3  21.0    MM   MM   MM    MM
2021 09 06 11 30 320  7.0 10.0   1.2     5    MM 314 1011.4  17.3  21.0    MM   MM   MM    MM
2021 09 06 11 20 320  7.0  9.0   1.3     5    MM 259 1011.3  17.2  21.0    MM   MM   MM    MM
2021 09 06 11 10 310  7.0 10.0   1.3     5    MM 307 1011.2  17.2  21.0    MM   MM   MM    MM
2021 09 06 11 00 320  8.0 11.0   1.3     5    MM 281 1011.1  17.2  21.0    MM   MM +0.9    MM
2021 09 06 10 50 310  8.0 11.0   1.3     4    MM 284 1011.1  17.2  21.0    MM   MM   MM    MM
2021 09 06 10 40 310  8.0 11.0   1.2     4    MM 314 1011.0  17.1  21.1    MM   MM   MM    MM
2021 09 06 10 20 310  8.0 11.0   1.2     4    MM 339 1010.9  17.1  21.1    MM   MM   MM    MM
2021 09 06 10 10 310  8.0 11.0   1.3     4    MM 319 1010.8  17.1  21.1    MM   MM   MM    MM
2021 09 06 10 00 310  8.0 11.0   1.3     5    MM 289 1010.8  17.1  21.1    MM   MM +0.7    MM
2021 09 06 09 50 310  8.0 10.0   1.4     4    MM 314 1010.8  17.1  21.1    MM   MM   MM    MM
2021 09 06 09 40 310  8.0 11.0   1.3     5    MM 282 1010.7  17.2  21.1    MM   MM   MM    MM
2021 09 06 09 30 310  8.0 11.0   1.4     4    MM 297 1010.7  17.2  21.1    MM   MM   MM    MM
2021 09 06 09 20 310  8.0 11.0   1.3     5    MM 302 1010.7  17.1  21.1    MM   MM   MM    MM
2021 09 06 09 10 310  8.0 11.0   1.4     5    MM 310 1010.7  17.1  21.1    MM   MM   MM    MM
2021 09 06 09 00 310  9.0 11.0   1.4     4    MM 320 1010.7  17.1  21.1    MM   MM +0.6    MM
2021 09 06 08 50 310  8.0 11.0   1.3     5    MM 325 1010.7  17.2  21.1    MM   MM   MM    MM
2021 09 06 08 40 310  8.0 10.0   1.3     5    MM 293 1010.6  17.2  21.1    MM   MM   MM    MM
2021 09 06 08 30 310  8.0 11.0   1.4     5    MM 269 1010.6  17.2  21.1    MM   MM   MM    MM
2021 09 06 08 20 310  8.0 11.0   1.3     5    MM 295 1010.5  17.1  21.1    MM   MM   MM    MM
2021 09 06 08 10 310  8.0 11.0   1.4     5    MM 274 1010.4  17.1  21.1    MM   MM   MM    MM
2021 09 06 08 00 320  8.0 11.0   1.4     4    MM 351 1010.3  17.1  21.1    MM   MM +0.6    MM
2021 09 06 07 50 310  8.0 11.0   1.5     5    MM 328 1010.2  17.2  21.1    MM   MM   MM    MM
2021 09 06 07 40 310  8.0 11.0   1.4     5    MM 278 1010.1  17.3  21.1    MM   MM   MM    MM
2021 09 06 07 30 320  8.0 11.0   1.3     5    MM 300 1010.1  17.3  21.1    MM   MM   MM    MM
2021 09 06 07 20 310  9.0 11.0   1.3     5    MM 296 1010.1  17.3  21.1    MM   MM   MM    MM
2021 09 06 07 10 320  8.0 10.0   1.3     5    MM 330 1010.1  17.3  21.1    MM   MM   MM    MM
2021 09 06 07 00 310  8.0 11.0   1.3     5    MM 293 1010.1  17.2  21.1    MM   MM +0.8    MM
2021 09 06 06 40 310  9.0 12.0   1.3     4    MM 324 1010.1  17.4  21.1    MM   MM   MM    MM
2021 09 06 06 20 310  8.0 11.0   1.2     4    MM 339 1010.1  17.3  21.1    MM   MM   MM    MM
2021 09 06 06 00 310  8.0 10.0   1.3     4    MM 327 1010.1  17.4  21.1    MM   MM +0.7    MM
2021 09 06 05 40 310  8.0 10.0   1.3     4    MM 329 1009.9  17.4  21.1    MM   MM   MM    MM
2021 09 06 05 20 320  8.0 10.0   1.2     4    MM 300 1009.8  17.7  21.1    MM   MM   MM    MM
2021 09 06 05 00 330  9.0 12.0   1.2     4    MM 304 1009.6  17.8  21.1    MM   MM +0.5    MM
2021 09 06 04 50 330  9.0 11.0   1.1     4    MM 319 1009.5  17.8  21.1    MM   MM   MM    MM
2021 09 06 04 30 330  9.0 11.0   1.1     4    MM 320 1009.4  17.8  21.1    MM   MM   MM    MM
2021 09 06 04 20 330  9.0 12.0   1.2     4    MM 336 1009.4  17.8  21.1    MM   MM   MM    MM
2021 09 06 04 10 320  9.0 12.0   1.1     4    MM 349 1009.4  17.5  21.1    MM   MM   MM    MM
2021 09 06 04 00 320 10.0 12.0   1.1     4    MM 311 1009.3  17.3  21.1    MM   MM +0.6    MM
2021 09 06 03 40 330  9.0 14.0   1.0     5    MM 292 1009.5  15.4  21.1    MM   MM   MM    MM
2021 09 06 03 20 320  8.0 10.0   1.0     4    MM 263 1009.2  18.5  21.1    MM   MM   MM    MM
2021 09 06 03 10 320  7.0 10.0   1.0     4    MM 285 1009.3  18.4  21.1    MM   MM   MM    MM
2021 09 06 03 00 330  7.0 10.0   1.1     5    MM 268 1009.4  18.5  21.1    MM   MM +1.2    MM
2021 09 06 02 50 330  7.0 10.0   1.0     4    MM 307 1009.4  18.5  21.2    MM   MM   MM    MM
2021 09 06 02 40 330  7.0  9.0   1.0     4    MM 308 1009.3  18.5  21.2    MM   MM   MM    MM
2021 09 06 02 30 340  7.0  9.0   0.9     4    MM 288 1009.2  18.6  21.2    MM   MM   MM    MM
2021 09 06 02 20 340  7.0 10.0   1.1     4    MM 277 1009.2  18.6  21.2    MM   MM   MM    MM
2021 09 06 02 10 340  8.0 10.0   1.0     5    MM 261 1009.2  18.6  21.2    MM   MM   MM    MM
2021 09 06 02 00 340  8.0 11.0   1.1     4    MM 274 1009.1  18.6  21.2    MM   MM +1.2    MM
2021 09 06 01 50 340  8.0 11.0   1.0     5    MM 275 1009.2  18.5  21.2    MM   MM   MM    MM
2021 09 06 01 40 340  7.0 10.0   1.1     5    MM 290 1009.2  18.3  21.2    MM   MM   MM    MM
2021 09 06 01 30 340  7.0 10.0   1.0     5    MM 274 1009.0  18.4  21.2    MM   MM   MM    MM
2021 09 06 01 20 340  7.0  9.0   1.2     5    MM 293 1009.0  18.4  21.2    MM   MM   MM    MM
2021 09 06 01 10 340  8.0 10.0   1.1     5    MM 292 1008.8  18.4  21.2    MM   MM   MM    MM
2021 09 06 01 00 330  8.0 11.0   1.1     5    MM 298 1008.7  18.3  21.2    MM   MM +0.8    MM
2021 09 06 00 40 320  9.0 12.0   1.1     4    MM 292 1008.4  19.1  21.2    MM   MM   MM    MM
2021 09 06 00 30 330  8.0 11.0   1.1     5    MM 258 1008.2  19.0  21.2    MM   MM   MM    MM
2021 09 06 00 20 340  8.0 11.0   1.1     5    MM 276 1008.3  18.9  21.2    MM   MM   MM    MM
2021 09 06 00 10 310  9.0 12.0   1.1     5    MM 308 1008.2  19.7  21.2    MM   MM   MM    MM
2021 09 06 00 00 290  8.0 12.0   1.2     5    MM 298 1008.2  19.7  21.2    MM   MM +0.3    MM
2021 09 05 23 50 300  6.0  8.0   1.3     5    MM 292 1008.1  19.2  21.2    MM   MM   MM    MM
2021 09 05 23 40 300  6.0  8.0   1.3     5    MM 275 1008.0  18.6  21.2    MM   MM   MM    MM
2021 09 05 23 30 300  7.0 11.0   1.3     5    MM 265 1008.0  18.0  21.2    MM   MM   MM    MM
2021 09 05 23 20 310  9.0 14.0   1.3     5    MM 280 1008.1  18.3  21.2    MM   MM   MM    MM
2021 09 05 23 10 320  8.0 12.0   1.4     5    MM 292 1008.0  18.2  21.2    MM   MM   MM    MM
2021 09 05 23 00 320  6.0  9.0   1.4     5    MM 292 1008.0  18.9  21.2    MM   MM   MM    MM
2021 09 05 22 50 310  6.0 10.0   1.6     5    MM 260 1008.1  18.3  21.2    MM   MM   MM    MM
2021 09 05 22 40 300  8.0 10.0   1.5     4    MM 275 1008.1  19.0  21.2    MM   MM   MM    MM
2021 09 05 22 20 250 10.0 14.0   1.6     5    MM 277 1007.9  20.5  21.2    MM   MM   MM    MM
2021 09 05 22 10 260  9.0 12.0   1.4     5    MM 289 1007.9  20.9  21.2    MM   MM   MM    MM
2021 09 05 22 00 260  9.0 13.0   1.6     5    MM 282 1007.9  20.8  21.2    MM   MM -0.3    MM
2021 09 05 21 50 270 10.0 13.0   1.5     5    MM 299 1007.9  20.7  21.2    MM   MM   MM    MM
2021 09 05 21 40 270 10.0 12.0   1.5     5    MM 271 1007.9  20.7  21.3    MM   MM   MM    MM
2021 09 05 21 30 270 10.0 13.0   1.4     4    MM 279 1007.9  20.7  21.3    MM   MM   MM    MM
2021 09 05 21 20 260 10.0 14.0   1.5     5    MM 283 1007.9  20.7  21.3    MM   MM   MM    MM
