#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE,READING_STATION_ID
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,hPa,ft,44037
2021,09,10,04,04,130,7.0,10.0,MM,MM,MM,MM,1005.1,18.1,MM,MM,0.4,MM,MM,44037
2021,09,10,03,04,120,6.0,8.0,MM,MM,MM,MM,1005.8,17.5,MM,MM,0.3,MM,MM,44037
2021,09,10,02,04,100,6.0,8.0,2.9,16,MM,MM,1007.1,17.6,MM,MM,1.6,MM,MM,44037
2021,09,10,01,04,100,5.0,7.0,0.8,6,MM,MM,1007.9,17.4,MM,MM,1.6,MM,MM,44037
2021,09,10,00,04,110,4.0,5.0,MM,MM,MM,MM,1008.6,17.1,MM,MM,1.6,MM,MM,44037
2021,09,09,23,04,110,1.0,2.0,MM,MM,MM,MM,1009.4,17.5,MM,MM,1.6,MM,MM,44037
2021,09,09,22,04,260,2.0,4.0,2.6,16,MM,MM,1010.0,17.7,MM,MM,1.6,MM,MM,44037
2021,09,09,21,04,240,2.0,4.0,2.9,16,MM,MM,1009.9,17.9,MM,MM,1.6,MM,MM,44037
2021,09,09,20,04,170,4.0,6.0,3.2,16,MM,MM,1009.5,18.1,MM,MM,1.6,MM,MM,44037
2021,09,09,19,04,170,5.0,7.0,3.7,16,MM,MM,1009.4,18.4,MM,MM,1.6,MM,MM,44037
2021,09,09,18,04,160,6.0,8.0,0.8,5,MM,MM,1009.9,18.4,MM,MM,1.6,MM,MM,44037
2021,09,09,17,04,160,6.0,7.0,0.8,5,MM,MM,1010.5,18.4,MM,MM,1.6,MM,MM,44037
2021,09,09,16,04,150,7.0,9.0,MM,MM,MM,MM,1010.7,18.3,MM,MM,1.6,MM,MM,44037
2021,09,09,15,04,150,7.0,9.0,0.9,5,MM,MM,1011.8,18.2,MM,MM,1.6,MM,MM,44037
2021,09,09,14,04,150,6.0,8.0,0.8,5,MM,MM,1012.6,18.1,MM,MM,1.6,MM,MM,44037
2021,09,09,13,04,150,7.0,8.0,0.9,5,MM,MM,1012.4,18.5,MM,MM,1.6,MM,MM,44037
2021,09,09,12,04,150,6.0,7.0,0.9,5,MM,MM,1012.3,18.2,MM,MM,1.6,MM,MM,44037
2021,09,09,11,04,160,5.0,7.0,0.8,5,MM,MM,1012.4,18.1,MM,MM,1.6,MM,MM,44037
2021,09,09,10,04,160,6.0,7.0,1.0,5,MM,MM,1012.0,18.0,MM,MM,1.6,MM,MM,44037
2021,09,09,09,04,170,7.0,9.0,0.9,5,MM,MM,1011.8,18.2,MM,MM,1.6,MM,MM,44037
2021,09,09,08,04,170,7.0,9.0,1.0,5,MM,MM,1012.4,18.1,MM,MM,1.6,MM,MM,44037
2021,09,09,07,04,170,7.0,8.0,1.0,5,MM,MM,1012.7,18.3,MM,MM,1.6,MM,MM,44037
2021,09,09,06,04,170,7.0,9.0,0.9,5,MM,MM,1012.8,18.3,MM,MM,1.6,MM,MM,44037
2021,09,09,05,04,180,6.0,9.0,0.9,5,MM,MM,1012.8,18.3,MM,MM,1.6,MM,MM,44037
2021,09,09,04,04,170,7.0,9.0,0.9,5,MM,MM,1013.2,18.3,MM,MM,1.6,MM,MM,44037
2021,09,09,03,04,180,7.0,9.0,0.9,5,MM,MM,1013.5,18.2,MM,MM,1.6,MM,MM,44037
2021,09,09,02,04,180,6.0,8.0,0.9,5,MM,MM,1013.3,18.0,MM,MM,1.6,MM,MM,44037
2021,09,09,01,04,180,6.0,8.0,0.9,5,MM,MM,1013.4,18.0,MM,MM,1.6,MM,MM,44037
2021,09,09,00,04,180,7.0,8.0,0.9,4,MM,MM,1013.4,18.0,MM,MM,1.6,MM,MM,44037
2021,09,08,23,04,180,6.0,7.0,0.8,5,MM,MM,1013.3,18.1,MM,MM,1.6,MM,MM,44037
2021,09,08,22,04,170,6.0,7.0,0.8,4,MM,MM,1013.4,18.4,MM,MM,1.6,MM,MM,44037
2021,09,08,21,04,170,7.0,8.0,0.8,5,MM,MM,1013.4,18.8,MM,MM,1.6,MM,MM,44037
2021,09,08,20,04,170,6.0,8.0,0.7,4,MM,MM,1013.5,18.8,MM,MM,1.6,MM,MM,44037
2021,09,08,19,04,170,6.0,8.0,0.7,4,MM,MM,1013.8,18.7,MM,MM,1.6,MM,MM,44037
2021,09,08,18,04,170,5.0,7.0,0.7,4,MM,MM,1014.2,18.5,MM,MM,1.6,MM,MM,44037
2021,09,08,17,04,160,5.0,7.0,0.6,4,MM,MM,1014.4,18.4,MM,MM,1.6,MM,MM,44037
2021,09,08,16,04,170,6.0,7.0,0.7,5,MM,MM,1014.8,18.4,MM,MM,1.6,MM,MM,44037
2021,09,08,15,04,190,5.0,6.0,0.7,5,MM,MM,1015.3,18.1,MM,MM,1.6,MM,MM,44037
2021,09,08,14,04,170,6.0,7.0,0.7,5,MM,MM,1015.3,18.2,MM,MM,1.6,MM,MM,44037
2021,09,08,13,04,180,6.0,7.0,0.6,5,MM,MM,1014.9,18.0,MM,MM,1.6,MM,MM,44037
2021,09,08,12,04,200,4.0,6.0,0.6,5,MM,MM,1015.3,17.4,MM,MM,1.6,MM,MM,44037
2021,09,08,11,04,190,4.0,6.0,0.6,5,MM,MM,1015.1,17.3,MM,MM,1.6,MM,MM,44037
2021,09,08,10,04,190,5.0,6.0,0.6,6,MM,MM,1014.8,17.0,MM,MM,1.6,MM,MM,44037
2021,09,08,09,04,190,5.0,6.0,0.6,6,MM,MM,1014.6,17.1,MM,MM,1.6,MM,MM,44037
2021,09,08,08,04,190,3.0,4.0,0.1,MM,MM,MM,1014.4,17.0,MM,MM,1.6,MM,MM,44037
2021,09,08,07,04,200,3.0,4.0,0.6,6,MM,MM,1014.4,17.4,MM,MM,1.6,MM,MM,44037
2021,09,08,06,04,200,3.0,4.0,0.7,6,MM,MM,1014.3,17.6,MM,MM,1.6,MM,MM,44037
2021,09,08,05,04,200,4.0,5.0,0.7,6,MM,MM,1014.3,17.7,MM,MM,1.6,MM,MM,44037
2021,09,08,04,04,200,4.0,5.0,0.8,6,MM,MM,1014.2,17.6,MM,MM,1.6,MM,MM,44037
2021,09,08,03,04,190,5.0,6.0,0.6,5,MM,MM,1014.2,17.8,MM,MM,1.6,MM,MM,44037
2021,09,08,02,04,190,4.0,5.0,0.8,6,MM,MM,1014.3,17.6,MM,MM,1.6,MM,MM,44037
2021,09,08,01,04,190,4.0,5.0,0.7,6,MM,MM,1014.3,17.4,MM,MM,1.6,MM,MM,44037
2021,09,08,00,04,210,5.0,6.0,0.8,6,MM,MM,1014.2,17.5,MM,MM,1.6,MM,MM,44037
2021,09,07,23,04,220,5.0,7.0,0.8,5,MM,MM,1013.4,17.6,MM,MM,1.6,MM,MM,44037
2021,09,07,22,04,220,4.0,6.0,0.8,6,MM,MM,1013.2,17.6,MM,MM,1.6,MM,MM,44037
2021,09,07,21,04,230,4.0,5.0,0.8,6,MM,MM,1012.9,17.8,MM,MM,1.6,MM,MM,44037
2021,09,07,20,04,230,5.0,6.0,0.9,5,MM,MM,1012.7,17.7,MM,MM,1.6,MM,MM,44037
2021,09,07,19,04,230,4.0,6.0,1.1,5,MM,MM,1012.6,17.5,MM,MM,1.6,MM,MM,44037
2021,09,07,18,04,240,5.0,6.0,1.2,6,MM,MM,1012.4,17.4,MM,MM,1.6,MM,MM,44037
2021,09,07,17,04,240,4.0,5.0,1.1,6,MM,MM,1012.2,17.3,MM,MM,1.6,MM,MM,44037
2021,09,07,16,04,250,5.0,6.0,1.1,6,MM,MM,1011.7,17.2,MM,MM,1.6,MM,MM,44037
2021,09,07,15,04,250,5.0,6.0,1.1,6,MM,MM,1012.1,17.2,MM,MM,1.6,MM,MM,44037
2021,09,07,14,04,260,6.0,7.0,1.1,6,MM,MM,1012.0,17.0,MM,MM,1.6,MM,MM,44037
2021,09,07,13,04,270,6.0,8.0,1.1,6,MM,MM,1011.7,17.0,MM,MM,1.6,MM,MM,44037
2021,09,07,12,04,280,6.0,7.0,1.0,6,MM,MM,1011.1,17.2,MM,MM,1.6,MM,MM,44037
2021,09,07,11,04,280,6.0,8.0,0.8,6,MM,MM,1010.6,17.4,MM,MM,1.6,MM,MM,44037
2021,09,07,10,04,270,6.0,7.0,0.9,6,MM,MM,1009.9,17.3,MM,MM,1.6,MM,MM,44037
2021,09,07,09,04,280,5.0,7.0,0.8,6,MM,MM,1009.4,17.3,MM,MM,1.6,MM,MM,44037
2021,09,07,08,04,270,5.0,8.0,0.9,6,MM,MM,1008.9,17.4,MM,MM,1.6,MM,MM,44037
2021,09,07,07,04,280,7.0,8.0,1.0,6,MM,MM,1008.0,17.6,MM,MM,1.6,MM,MM,44037
2021,09,07,06,04,260,5.0,6.0,0.9,6,MM,MM,1008.0,17.2,MM,MM,1.6,MM,MM,44037
2021,09,07,05,04,260,4.0,5.0,1.1,6,MM,MM,1007.7,17.2,MM,MM,1.6,MM,MM,44037
2021,09,07,04,04,250,4.0,5.0,1.0,6,MM,MM,1007.2,17.3,MM,MM,1.6,MM,MM,44037
2021,09,07,03,04,270,5.0,7.0,1.1,6,MM,MM,1006.8,17.7,MM,MM,1.6,MM,MM,44037
2021,09,07,02,04,250,5.0,6.0,1.2,6,MM,MM,1006.3,17.2,MM,MM,1.6,MM,MM,44037
2021,09,07,01,04,230,6.0,7.0,1.1,5,MM,MM,1006.3,17.2,MM,MM,0.6,MM,MM,44037
2021,09,07,00,04,220,6.0,7.0,1.1,5,MM,MM,1006.0,17.0,MM,MM,0.5,MM,MM,44037
2021,09,06,23,04,200,6.0,7.0,1.2,5,MM,MM,1005.2,16.9,MM,MM,0.3,MM,MM,44037
2021,09,06,22,04,210,7.0,9.0,1.2,6,MM,MM,1004.9,17.1,MM,MM,0.2,MM,MM,44037
2021,09,06,21,04,210,6.0,7.0,1.2,5,MM,MM,1004.9,17.3,MM,MM,0.2,MM,MM,44037
2021,09,06,20,04,200,4.0,5.0,1.2,5,MM,MM,1005.1,17.3,MM,MM,0.2,MM,MM,44037
2021,09,06,19,04,210,4.0,6.0,1.0,5,MM,MM,1005.6,17.4,MM,MM,0.2,MM,MM,44037
2021,09,06,18,04,200,4.0,5.0,1.0,5,MM,MM,1006.0,17.3,MM,MM,0.5,MM,MM,44037
2021,09,06,17,04,210,4.0,6.0,0.9,5,MM,MM,1006.7,17.2,MM,MM,0.6,MM,MM,44037
2021,09,06,16,04,210,5.0,6.0,0.8,5,MM,MM,1007.1,17.2,MM,MM,0.4,MM,MM,44037
2021,09,06,15,04,210,6.0,7.0,1.0,5,MM,MM,1007.3,17.4,MM,MM,1.6,MM,MM,44037
2021,09,06,14,04,190,6.0,8.0,1.0,5,MM,MM,1007.3,17.4,MM,MM,0.6,MM,MM,44037
2021,09,06,13,04,180,7.0,9.0,1.2,5,MM,MM,1007.3,17.5,MM,MM,1.6,MM,MM,44037
2021,09,06,12,04,180,7.0,10.0,1.0,5,MM,MM,1007.5,17.5,MM,MM,1.6,MM,MM,44037
2021,09,06,11,04,190,8.0,10.0,1.0,4,MM,MM,1007.9,17.5,MM,MM,1.6,MM,MM,44037
2021,09,06,10,04,170,7.0,10.0,0.9,4,MM,MM,1008.0,17.5,MM,MM,1.6,MM,MM,44037
2021,09,06,09,04,170,7.0,9.0,0.8,4,MM,MM,1008.4,17.5,MM,MM,1.6,MM,MM,44037
2021,09,06,08,04,170,6.0,7.0,0.7,4,MM,MM,1008.9,17.3,MM,MM,1.6,MM,MM,44037
2021,09,06,07,04,190,6.0,9.0,0.6,4,MM,MM,1009.9,17.6,MM,MM,1.6,MM,MM,44037
2021,09,06,06,04,160,5.0,6.0,0.5,4,MM,MM,1010.1,17.5,MM,MM,1.6,MM,MM,44037
2021,09,06,05,04,190,7.0,9.0,0.6,4,MM,MM,1010.5,17.6,MM,MM,1.6,MM,MM,44037
2021,09,06,04,04,170,5.0,6.0,0.5,4,MM,MM,1011.0,17.5,MM,MM,1.6,MM,MM,44037
2021,09,06,03,04,160,5.0,6.0,0.5,4,MM,MM,1011.1,17.2,MM,MM,1.6,MM,MM,44037
2021,09,06,02,04,160,6.0,7.0,0.6,4,MM,MM,1011.5,17.4,MM,MM,1.6,MM,MM,44037
2021,09,06,01,04,170,6.0,7.0,0.6,4,MM,MM,1011.7,17.4,MM,MM,1.6,MM,MM,44037
2021,09,06,00,04,170,5.0,7.0,0.6,4,MM,MM,1012.0,17.4,MM,MM,1.6,MM,MM,44037
2021,09,05,23,04,180,6.0,7.0,0.6,4,MM,MM,1012.2,17.4,MM,MM,1.6,MM,MM,44037
2021,09,05,22,04,190,6.0,7.0,0.5,3,MM,MM,1012.1,17.5,MM,MM,1.6,MM,MM,44037
2021,09,05,21,04,190,6.0,7.0,0.4,3,MM,MM,1012.1,17.5,MM,MM,1.6,MM,MM,44037
2021,09,05,20,04,190,4.0,6.0,0.3,3,MM,MM,1012.4,17.4,MM,MM,1.6,MM,MM,44037
2021,09,05,19,04,200,4.0,5.0,0.3,4,MM,MM,1012.6,17.4,MM,MM,1.6,MM,MM,44037
2021,09,05,18,04,190,3.0,4.0,0.6,11,MM,MM,1012.7,17.2,MM,MM,1.6,MM,MM,44037
2021,09,05,17,04,170,4.0,5.0,0.6,11,MM,MM,1012.9,17.3,MM,MM,1.6,MM,MM,44037
2021,09,05,16,04,140,4.0,5.0,0.4,3,MM,MM,1013.2,16.6,MM,MM,0.6,MM,MM,44037
2021,09,05,15,04,140,5.0,6.0,0.4,3,MM,MM,1013.4,16.4,MM,MM,0.3,MM,MM,44037
2021,09,05,14,04,130,5.0,7.0,0.5,3,MM,MM,1013.4,16.3,MM,MM,0.4,MM,MM,44037
2021,09,05,13,04,120,5.0,6.0,0.4,3,MM,MM,1013.9,16.3,MM,MM,1.6,MM,MM,44037
2021,09,05,12,04,110,5.0,7.0,0.4,2,MM,MM,1013.7,16.4,MM,MM,1.6,MM,MM,44037
2021,09,05,11,04,110,5.0,6.0,0.5,6,MM,MM,1013.4,16.5,MM,MM,1.6,MM,MM,44037
2021,09,05,10,04,110,5.0,6.0,0.6,11,MM,MM,1013.4,16.2,MM,MM,1.6,MM,MM,44037
2021,09,05,09,04,100,4.0,5.0,0.6,11,MM,MM,1013.7,16.3,MM,MM,1.6,MM,MM,44037
2021,09,05,08,04,110,3.0,4.0,0.7,11,MM,MM,1013.8,16.3,MM,MM,1.6,MM,MM,44037
2021,09,05,07,04,120,3.0,4.0,0.6,11,MM,MM,1013.4,16.4,MM,MM,1.6,MM,MM,44037
2021,09,05,06,04,120,4.0,4.0,0.6,11,MM,MM,1013.5,16.4,MM,MM,1.6,MM,MM,44037
2021,09,05,05,04,130,3.0,4.0,0.7,11,MM,MM,1013.5,16.5,MM,MM,1.6,MM,MM,44037
2021,09,05,04,04,150,3.0,4.0,0.6,11,MM,MM,1013.8,16.6,MM,MM,1.6,MM,MM,44037
2021,09,05,03,04,150,2.0,3.0,0.6,11,MM,MM,1013.8,16.5,MM,MM,1.6,MM,MM,44037
2021,09,05,02,04,170,2.0,3.0,0.6,11,MM,MM,1013.5,16.6,MM,MM,1.6,MM,MM,44037
2021,09,05,01,04,200,3.0,4.0,0.7,11,MM,MM,1013.3,16.8,MM,MM,1.6,MM,MM,44037
2021,09,05,00,04,190,3.0,4.0,0.7,11,MM,MM,1012.7,16.5,MM,MM,1.6,MM,MM,44037
2021,09,04,23,04,190,3.0,4.0,0.6,5,MM,MM,1012.2,16.6,MM,MM,1.6,MM,MM,44037
2021,09,04,22,04,230,4.0,5.0,0.7,5,MM,MM,1012.1,17.0,MM,MM,1.6,MM,MM,44037
2021,09,04,21,04,250,3.0,4.0,0.8,5,MM,MM,1012.0,17.1,MM,MM,1.6,MM,MM,44037
2021,09,04,20,04,260,5.0,6.0,0.9,5,MM,MM,1011.5,17.0,MM,MM,1.6,MM,MM,44037
2021,09,04,19,04,260,5.0,6.0,0.8,5,MM,MM,1011.3,16.7,MM,MM,1.6,MM,MM,44037
2021,09,04,18,04,300,5.0,7.0,1.0,8,MM,MM,1011.6,16.6,MM,MM,1.6,MM,MM,44037
2021,09,04,17,04,320,5.0,7.0,0.7,4,MM,MM,1011.7,16.2,MM,MM,1.6,MM,MM,44037
2021,09,04,16,04,310,7.0,8.0,0.6,4,MM,MM,1011.6,16.2,MM,MM,1.6,MM,MM,44037
2021,09,04,15,04,300,7.0,8.0,0.8,8,MM,MM,1011.6,16.2,MM,MM,1.6,MM,MM,44037
2021,09,04,14,04,290,4.0,6.0,0.8,8,MM,MM,1011.8,16.4,MM,MM,1.6,MM,MM,44037
2021,09,04,13,04,300,5.0,6.0,0.5,3,MM,MM,1011.6,16.2,MM,MM,1.6,MM,MM,44037
2021,09,04,12,04,290,5.0,6.0,0.8,8,MM,MM,1011.7,16.1,MM,MM,1.6,MM,MM,44037
2021,09,04,11,04,310,5.0,6.0,0.9,11,MM,MM,1011.3,15.9,MM,MM,1.6,MM,MM,44037
2021,09,04,10,04,320,5.0,6.0,0.9,11,MM,MM,1011.1,16.0,MM,MM,1.6,MM,MM,44037
2021,09,04,09,04,300,5.0,7.0,0.5,3,MM,MM,1010.7,16.3,MM,MM,1.6,MM,MM,44037
2021,09,04,08,04,280,5.0,7.0,MM,MM,MM,MM,1011.0,16.4,MM,MM,1.6,MM,MM,44037
2021,09,04,07,04,280,5.0,6.0,0.6,3,MM,MM,1010.9,16.2,MM,MM,1.6,MM,MM,44037
2021,09,04,06,04,270,6.0,7.0,0.5,4,MM,MM,1011.2,16.6,MM,MM,1.6,MM,MM,44037
2021,09,04,05,04,280,5.0,6.0,1.0,11,MM,MM,1011.7,16.5,MM,MM,1.6,MM,MM,44037
2021,09,04,04,04,300,4.0,6.0,1.0,8,MM,MM,1011.7,16.2,MM,MM,1.6,MM,MM,44037
2021,09,04,03,04,290,6.0,7.0,1.2,11,MM,MM,1011.7,16.1,MM,MM,1.6,MM,MM,44037
2021,09,04,02,04,280,8.0,11.0,1.1,8,MM,MM,1011.8,15.8,MM,MM,1.6,MM,MM,44037
2021,09,04,01,04,270,7.0,9.0,1.3,8,MM,MM,1012.1,16.9,MM,MM,1.6,MM,MM,44037
2021,09,04,00,04,240,7.0,9.0,1.3,8,MM,MM,1011.8,16.5,MM,MM,1.6,MM,MM,44037
2021,09,03,23,04,250,7.0,8.0,1.3,8,MM,MM,1011.1,16.6,MM,MM,1.6,MM,MM,44037
2021,09,03,22,04,250,5.0,7.0,1.2,8,MM,MM,1011.2,16.9,MM,MM,1.6,MM,MM,44037
2021,09,03,21,04,260,5.0,6.0,1.3,8,MM,MM,1011.2,16.9,MM,MM,1.6,MM,MM,44037
2021,09,03,20,04,280,3.0,5.0,1.3,8,MM,MM,1011.3,16.7,MM,MM,1.6,MM,MM,44037
2021,09,03,19,04,300,5.0,7.0,1.2,11,MM,MM,1011.3,16.5,MM,MM,1.6,MM,MM,44037
2021,09,03,18,04,290,6.0,7.0,1.2,11,MM,MM,1011.7,16.8,MM,MM,1.6,MM,MM,44037
2021,09,03,17,04,310,6.0,7.0,1.2,11,MM,MM,1011.8,16.6,MM,MM,1.6,MM,MM,44037
2021,09,03,16,04,300,6.0,7.0,1.2,11,MM,MM,1012.2,16.6,16.4,MM,1.6,MM,MM,44037
2021,09,03,15,04,310,5.0,7.0,1.2,11,MM,MM,1012.3,16.4,MM,MM,1.6,MM,MM,44037
2021,09,03,14,04,310,5.0,7.0,1.2,11,MM,MM,1012.2,16.3,MM,MM,1.6,MM,MM,44037
2021,09,03,13,04,330,5.0,7.0,MM,MM,MM,MM,1011.7,16.1,MM,MM,1.6,MM,MM,44037
2021,09,03,12,04,310,6.0,7.0,0.8,4,MM,MM,1011.3,16.1,MM,MM,1.6,MM,MM,44037
2021,09,03,11,04,300,7.0,8.0,1.4,11,MM,MM,1011.2,16.1,MM,MM,1.6,MM,MM,44037
2021,09,03,10,04,300,7.0,8.0,1.5,11,MM,MM,1010.6,16.1,MM,MM,1.6,MM,MM,44037
2021,09,03,09,04,300,7.0,8.0,1.7,11,MM,MM,1010.6,16.3,MM,MM,1.6,MM,MM,44037
2021,09,03,08,04,MM,MM,MM,2.0,11,MM,MM,MM,MM,MM,MM,MM,MM,MM,44037
2021,09,03,07,04,300,6.0,8.0,2.1,8,MM,MM,1010.2,16.4,MM,MM,1.6,MM,MM,44037
2021,09,03,06,04,MM,MM,MM,2.2,11,MM,MM,MM,MM,MM,MM,MM,MM,MM,44037
2021,09,03,05,04,MM,MM,MM,2.3,8,MM,MM,MM,MM,MM,MM,MM,MM,MM,44037
2021,09,03,02,04,310,10.0,14.0,2.8,6,MM,MM,1007.9,16.1,MM,MM,1.6,MM,MM,44037
2021,09,03,01,04,320,11.0,15.0,2.5,6,MM,MM,1007.2,16.1,MM,MM,1.6,MM,MM,44037
2021,09,03,00,04,320,11.0,14.0,2.5,8,MM,MM,1006.4,16.6,MM,MM,1.6,MM,MM,44037
2021,09,02,23,04,320,11.0,14.0,2.7,8,MM,MM,1005.5,16.4,MM,MM,1.6,MM,MM,44037
2021,09,02,22,04,310,11.0,16.0,2.6,6,MM,MM,1004.5,16.6,MM,MM,1.6,MM,MM,44037
2021,09,02,21,04,320,11.0,14.0,3.1,8,MM,MM,1003.1,16.4,MM,MM,1.6,MM,MM,44037
2021,09,02,20,04,330,13.0,17.0,3.4,8,MM,MM,1001.9,15.9,MM,MM,1.6,MM,MM,44037
2021,09,02,19,04,340,14.0,20.0,3.4,8,MM,MM,1000.3,14.9,MM,MM,1.6,MM,MM,44037
2021,09,02,17,04,360,15.0,20.0,3.9,8,MM,MM,997.9,14.6,MM,MM,1.6,MM,MM,44037
2021,09,02,16,04,360,15.0,21.0,3.1,8,MM,MM,997.0,15.0,MM,MM,1.6,MM,MM,44037
2021,09,02,14,04,30,13.0,18.0,MM,MM,MM,MM,997.9,15.2,MM,MM,0.2,MM,MM,44037
2021,09,02,13,04,20,14.0,20.0,2.4,6,MM,MM,998.7,15.3,MM,MM,0.3,MM,MM,44037
2021,09,02,12,04,30,15.0,21.0,2.4,6,MM,MM,999.0,15.4,MM,MM,0.2,MM,MM,44037
2021,09,02,11,04,MM,MM,MM,2.0,5,MM,MM,MM,MM,MM,MM,MM,MM,MM,44037
2021,09,02,10,04,70,16.0,19.0,1.4,5,MM,MM,1002.0,15.8,MM,MM,0.8,MM,MM,44037
2021,09,02,09,04,70,11.0,15.0,1.2,4,MM,MM,1004.5,16.2,MM,MM,0.5,MM,MM,44037
2021,09,02,08,04,50,11.0,14.0,0.8,4,MM,MM,1006.2,15.6,MM,MM,0.5,MM,MM,44037
2021,09,02,07,04,30,9.0,12.0,0.8,6,MM,MM,1007.9,16.1,MM,MM,1.1,MM,MM,44037
2021,09,02,06,04,20,9.0,10.0,0.9,8,MM,MM,1009.5,16.8,MM,MM,1.6,MM,MM,44037
2021,09,02,05,04,350,6.0,7.0,0.8,8,MM,MM,1010.9,16.9,MM,MM,1.6,MM,MM,44037
2021,09,02,04,04,330,5.0,6.0,0.8,8,MM,MM,1011.0,18.5,MM,MM,1.6,MM,MM,44037
2021,09,02,03,04,310,2.0,3.0,0.8,8,MM,MM,1011.8,18.8,MM,MM,1.6,MM,MM,44037
