#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE,READING_STATION_ID
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,hPa,ft,44073
2021,09,10,22,04,MM,8.0,10.0,MM,MM,MM,MM,MM,20.0,MM,MM,MM,MM,MM,44073
2021,09,10,21,04,MM,6.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,10,20,04,320,7.0,9.0,MM,MM,MM,MM,MM,20.9,17.6,MM,MM,MM,MM,44073
2021,09,10,19,04,MM,8.0,9.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,10,18,04,290,8.0,9.0,MM,MM,MM,MM,MM,21.6,MM,MM,MM,MM,MM,44073
2021,09,10,17,04,MM,5.0,6.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,10,16,04,MM,4.0,5.0,MM,MM,MM,MM,MM,21.2,MM,MM,MM,MM,MM,44073
2021,09,10,15,04,MM,3.0,4.0,MM,MM,MM,MM,MM,20.5,MM,MM,MM,MM,MM,44073
2021,09,10,14,04,230,2.0,3.0,MM,MM,MM,MM,MM,19.9,MM,MM,MM,MM,MM,44073
2021,09,10,13,04,260,1.0,2.0,MM,MM,MM,MM,MM,19.4,18.0,MM,MM,MM,MM,44073
2021,09,10,12,04,310,2.0,3.0,MM,MM,MM,MM,MM,19.2,MM,MM,MM,MM,MM,44073
2021,09,10,11,04,MM,2.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,10,10,04,290,3.0,5.0,MM,MM,MM,MM,MM,18.6,18.2,MM,MM,MM,MM,44073
2021,09,10,09,04,MM,2.0,3.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,10,08,04,MM,3.0,4.0,MM,MM,MM,MM,MM,18.6,MM,MM,MM,MM,MM,44073
2021,09,10,07,04,MM,3.0,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,10,06,04,MM,2.0,3.0,MM,MM,MM,MM,MM,19.1,MM,MM,MM,MM,MM,44073
2021,09,10,05,04,MM,3.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,10,04,04,280,1.0,2.0,MM,MM,MM,MM,MM,18.8,18.0,MM,MM,MM,MM,44073
2021,09,10,03,04,MM,2.0,3.0,MM,MM,MM,MM,MM,18.9,MM,MM,MM,MM,MM,44073
2021,09,10,02,04,MM,0.0,1.0,MM,MM,MM,MM,MM,19.3,MM,MM,MM,MM,MM,44073
2021,09,10,01,04,MM,1.0,1.0,MM,MM,MM,MM,MM,19.4,MM,MM,MM,MM,MM,44073
2021,09,10,00,04,MM,1.0,2.0,MM,MM,MM,MM,MM,19.6,MM,MM,MM,MM,MM,44073
2021,09,09,23,04,MM,3.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,09,22,04,160,3.0,3.0,MM,MM,MM,MM,MM,19.1,17.9,MM,MM,MM,MM,44073
2021,09,09,21,04,MM,2.0,3.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,09,20,04,MM,3.0,4.0,MM,MM,MM,MM,MM,19.5,MM,MM,MM,MM,MM,44073
2021,09,09,19,04,170,4.0,5.0,MM,MM,MM,MM,MM,19.6,18.2,MM,MM,MM,MM,44073
2021,09,09,18,04,MM,6.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,09,17,04,180,5.0,6.0,MM,MM,MM,MM,MM,19.9,17.9,MM,MM,MM,MM,44073
2021,09,09,16,04,MM,6.0,7.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,09,15,04,MM,6.0,7.0,MM,MM,MM,MM,MM,19.9,MM,MM,MM,MM,MM,44073
2021,09,09,14,04,MM,7.0,8.0,MM,MM,MM,MM,MM,20.2,MM,MM,MM,MM,MM,44073
2021,09,09,13,04,190,5.0,6.0,MM,MM,MM,MM,MM,20.0,MM,MM,MM,MM,MM,44073
2021,09,09,12,04,MM,7.0,8.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,09,11,04,170,6.0,7.0,MM,MM,MM,MM,MM,20.0,18.4,MM,MM,MM,MM,44073
2021,09,09,10,04,MM,7.0,9.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,09,09,04,180,7.0,8.0,MM,MM,MM,MM,MM,20.4,18.4,MM,MM,MM,MM,44073
2021,09,09,08,04,170,6.0,7.0,MM,MM,MM,MM,MM,20.0,18.4,MM,MM,MM,MM,44073
2021,09,09,07,04,160,5.0,6.0,MM,MM,MM,MM,MM,20.1,MM,MM,MM,MM,MM,44073
2021,09,09,06,04,190,4.0,5.0,MM,MM,MM,MM,MM,20.1,18.4,MM,MM,MM,MM,44073
2021,09,09,05,04,MM,6.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,09,04,04,170,8.0,9.0,MM,MM,MM,MM,MM,20.5,MM,MM,MM,MM,MM,44073
2021,09,09,03,04,MM,8.0,10.0,MM,MM,MM,MM,MM,20.6,MM,MM,MM,MM,MM,44073
2021,09,09,02,04,MM,8.0,9.0,MM,MM,MM,MM,MM,20.6,MM,MM,MM,MM,MM,44073
2021,09,09,01,04,MM,8.0,10.0,MM,MM,MM,MM,MM,21.0,MM,MM,MM,MM,MM,44073
2021,09,09,00,04,MM,7.0,9.0,MM,MM,MM,MM,MM,21.0,MM,MM,MM,MM,MM,44073
2021,09,08,23,04,170,8.0,9.0,MM,MM,MM,MM,MM,21.2,18.7,MM,MM,MM,MM,44073
2021,09,08,22,04,170,8.0,10.0,MM,MM,MM,MM,MM,21.5,MM,MM,MM,MM,MM,44073
2021,09,08,21,04,MM,8.0,9.0,MM,MM,MM,MM,MM,21.5,MM,MM,MM,MM,MM,44073
2021,09,08,20,04,MM,8.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,08,19,04,170,8.0,10.0,MM,MM,MM,MM,MM,21.6,18.6,MM,MM,MM,MM,44073
2021,09,08,18,04,170,8.0,9.0,MM,MM,MM,MM,MM,21.7,18.7,MM,MM,MM,MM,44073
2021,09,08,17,04,MM,7.0,9.0,MM,MM,MM,MM,MM,21.1,MM,MM,MM,MM,MM,44073
2021,09,08,16,04,170,7.0,8.0,MM,MM,MM,MM,MM,20.5,MM,MM,MM,MM,MM,44073
2021,09,08,15,04,MM,8.0,9.0,MM,MM,MM,MM,MM,20.5,MM,MM,MM,MM,MM,44073
2021,09,08,14,04,MM,6.0,7.0,MM,MM,MM,MM,MM,20.1,MM,MM,MM,MM,MM,44073
2021,09,08,13,04,MM,7.0,8.0,MM,MM,MM,MM,MM,20.0,MM,MM,MM,MM,MM,44073
2021,09,08,12,04,170,7.0,8.0,MM,MM,MM,MM,MM,19.9,MM,MM,MM,MM,MM,44073
2021,09,08,11,04,170,6.0,8.0,MM,MM,MM,MM,MM,19.6,18.3,MM,MM,MM,MM,44073
2021,09,08,10,04,180,6.0,7.0,MM,MM,MM,MM,MM,19.3,MM,MM,MM,MM,MM,44073
2021,09,08,09,04,180,3.0,5.0,MM,MM,MM,MM,MM,19.0,18.2,MM,MM,MM,MM,44073
2021,09,08,08,04,MM,3.0,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,08,07,04,MM,4.0,5.0,MM,MM,MM,MM,MM,19.1,MM,MM,MM,MM,MM,44073
2021,09,08,06,04,220,4.0,4.0,MM,MM,MM,MM,MM,19.2,MM,MM,MM,MM,MM,44073
2021,09,08,05,04,MM,5.0,6.0,MM,MM,MM,MM,MM,19.4,MM,MM,MM,MM,MM,44073
2021,09,08,04,04,MM,4.0,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,08,03,04,MM,4.0,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,08,02,04,MM,5.0,6.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,08,01,04,MM,4.0,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,08,00,04,MM,4.0,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,23,04,MM,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,22,04,MM,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,21,04,MM,5.0,6.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,20,04,MM,4.0,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,19,04,MM,4.0,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,18,04,MM,3.0,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,17,04,MM,3.0,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,16,04,210,2.0,3.0,MM,MM,MM,MM,MM,20.6,18.9,MM,MM,MM,MM,44073
2021,09,07,15,04,240,4.0,5.0,MM,MM,MM,MM,MM,20.3,18.8,MM,MM,MM,MM,44073
2021,09,07,14,04,MM,4.0,5.0,MM,MM,MM,MM,MM,19.7,MM,MM,MM,MM,MM,44073
2021,09,07,13,04,270,5.0,6.0,MM,MM,MM,MM,MM,19.0,18.5,MM,MM,MM,MM,44073
2021,09,07,12,04,MM,5.0,6.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,11,04,MM,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,10,04,MM,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,09,04,270,6.0,7.0,MM,MM,MM,MM,MM,17.1,18.6,MM,MM,MM,MM,44073
2021,09,07,08,04,270,6.0,7.0,MM,MM,MM,MM,MM,17.6,MM,MM,MM,MM,MM,44073
2021,09,07,07,04,260,7.0,8.0,MM,MM,MM,MM,MM,18.4,18.6,MM,MM,MM,MM,44073
2021,09,07,06,04,260,8.0,9.0,MM,MM,MM,MM,MM,18.8,18.7,MM,MM,MM,MM,44073
2021,09,07,05,04,MM,6.0,8.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,04,04,250,6.0,7.0,MM,MM,MM,MM,MM,19.6,18.9,MM,MM,MM,MM,44073
2021,09,07,03,04,MM,6.0,7.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,02,04,MM,4.0,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,01,04,MM,4.0,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,07,00,04,MM,5.0,6.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,06,23,04,270,5.0,6.0,MM,MM,MM,MM,MM,21.7,19.0,MM,MM,MM,MM,44073
2021,09,06,22,04,MM,3.0,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,06,21,04,MM,3.0,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,06,20,04,310,6.0,9.0,MM,MM,MM,MM,MM,21.9,MM,MM,MM,MM,MM,44073
2021,09,06,19,04,MM,4.0,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,06,18,04,170,5.0,5.0,MM,MM,MM,MM,MM,20.9,19.1,MM,MM,MM,MM,44073
2021,09,06,17,04,MM,4.0,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,06,16,04,170,3.0,4.0,MM,MM,MM,MM,MM,20.7,19.0,MM,MM,MM,MM,44073
2021,09,06,15,04,MM,2.0,3.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,06,14,04,230,3.0,3.0,MM,MM,MM,MM,MM,20.0,18.4,MM,MM,MM,MM,44073
2021,09,06,13,04,MM,3.0,3.0,MM,MM,MM,MM,MM,19.5,MM,MM,MM,MM,MM,44073
2021,09,06,12,04,MM,2.0,2.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,06,11,04,MM,2.0,2.0,MM,MM,MM,MM,MM,19.1,MM,MM,MM,MM,MM,44073
2021,09,06,10,04,MM,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,06,09,04,MM,2.0,2.0,MM,MM,MM,MM,MM,18.7,MM,MM,MM,MM,MM,44073
2021,09,06,08,04,MM,2.0,3.0,MM,MM,MM,MM,MM,18.6,MM,MM,MM,MM,MM,44073
2021,09,06,07,04,MM,2.0,2.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,06,06,04,MM,3.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,06,05,04,MM,5.0,6.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,06,04,04,MM,7.0,7.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,06,03,04,MM,7.0,9.0,MM,MM,MM,MM,MM,19.1,MM,MM,MM,MM,MM,44073
2021,09,06,02,04,MM,7.0,8.0,MM,MM,MM,MM,MM,19.1,MM,MM,MM,MM,MM,44073
2021,09,06,01,04,MM,6.0,6.0,MM,MM,MM,MM,MM,19.2,MM,MM,MM,MM,MM,44073
2021,09,06,00,04,MM,6.0,7.0,MM,MM,MM,MM,MM,19.7,MM,MM,MM,MM,MM,44073
2021,09,05,23,04,180,7.0,8.0,MM,MM,MM,MM,MM,19.6,MM,MM,MM,MM,MM,44073
2021,09,05,22,04,170,6.0,7.0,MM,MM,MM,MM,MM,19.4,MM,MM,MM,MM,MM,44073
2021,09,05,21,04,MM,6.0,7.0,MM,MM,MM,MM,MM,19.4,MM,MM,MM,MM,MM,44073
2021,09,05,20,04,MM,5.0,6.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,05,19,04,MM,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,05,18,04,170,6.0,7.0,MM,MM,MM,MM,MM,19.2,18.1,MM,MM,MM,MM,44073
2021,09,05,17,04,MM,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,05,16,04,MM,3.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,05,15,04,200,3.0,4.0,MM,MM,MM,MM,MM,18.8,18.1,MM,MM,MM,MM,44073
2021,09,05,14,04,MM,3.0,3.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,05,13,04,MM,3.0,4.0,MM,MM,MM,MM,MM,18.4,MM,MM,MM,MM,MM,44073
2021,09,05,12,04,MM,2.0,3.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,05,11,04,MM,2.0,3.0,MM,MM,MM,MM,MM,18.0,MM,MM,MM,MM,MM,44073
2021,09,05,10,04,MM,3.0,3.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,05,09,04,10,3.0,4.0,MM,MM,MM,MM,MM,17.7,MM,MM,MM,MM,MM,44073
2021,09,05,08,04,MM,2.0,2.0,MM,MM,MM,MM,MM,17.6,MM,MM,MM,MM,MM,44073
2021,09,05,07,04,MM,1.0,2.0,MM,MM,MM,MM,MM,17.5,MM,MM,MM,MM,MM,44073
2021,09,05,06,04,MM,2.0,3.0,MM,MM,MM,MM,MM,17.8,MM,MM,MM,MM,MM,44073
2021,09,05,05,04,280,2.0,2.0,MM,MM,MM,MM,MM,18.0,MM,MM,MM,MM,MM,44073
2021,09,05,04,04,MM,2.0,2.0,MM,MM,MM,MM,MM,18.4,MM,MM,MM,MM,MM,44073
2021,09,05,03,04,MM,1.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,05,02,04,MM,2.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,05,01,04,MM,2.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,05,00,04,MM,2.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,04,23,04,230,2.0,2.0,MM,MM,MM,MM,MM,20.4,MM,MM,MM,MM,MM,44073
2021,09,04,22,04,270,2.0,2.0,MM,MM,MM,MM,MM,21.3,18.1,MM,MM,MM,MM,44073
2021,09,04,21,04,300,2.0,3.0,MM,MM,MM,MM,MM,22.1,17.9,MM,MM,MM,MM,44073
2021,09,04,20,04,290,3.0,4.0,MM,MM,MM,MM,MM,22.1,MM,MM,MM,MM,MM,44073
2021,09,04,19,04,290,4.0,5.0,MM,MM,MM,MM,MM,22.2,MM,MM,MM,MM,MM,44073
2021,09,04,18,04,MM,2.0,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,04,17,04,MM,4.0,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,04,16,04,MM,1.0,2.0,MM,MM,MM,MM,MM,20.7,MM,MM,MM,MM,MM,44073
2021,09,04,15,04,240,3.0,4.0,MM,MM,MM,MM,MM,20.0,17.6,MM,MM,MM,MM,44073
2021,09,04,14,04,MM,5.0,6.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,04,13,04,300,5.0,6.0,MM,MM,MM,MM,MM,19.2,17.3,MM,MM,MM,MM,44073
2021,09,04,12,04,300,7.0,9.0,MM,MM,MM,MM,MM,18.7,MM,MM,MM,MM,MM,44073
2021,09,04,11,04,MM,8.0,10.0,MM,MM,MM,MM,MM,17.9,MM,MM,MM,MM,MM,44073
2021,09,04,10,04,MM,7.0,9.0,MM,MM,MM,MM,MM,17.8,MM,MM,MM,MM,MM,44073
2021,09,04,09,04,290,7.0,9.0,MM,MM,MM,MM,MM,17.8,17.2,MM,MM,MM,MM,44073
2021,09,04,08,04,290,7.0,9.0,MM,MM,MM,MM,MM,17.4,17.2,MM,MM,MM,MM,44073
2021,09,04,07,04,280,7.0,9.0,MM,MM,MM,MM,MM,17.3,MM,MM,MM,MM,MM,44073
2021,09,04,06,04,MM,8.0,10.0,MM,MM,MM,MM,MM,17.5,MM,MM,MM,MM,MM,44073
2021,09,04,05,04,280,7.0,8.0,MM,MM,MM,MM,MM,17.6,MM,MM,MM,MM,MM,44073
2021,09,04,04,04,280,6.0,8.0,MM,MM,MM,MM,MM,18.3,17.6,MM,MM,MM,MM,44073
2021,09,04,03,04,MM,7.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,04,02,04,MM,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,04,01,04,MM,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,04,00,04,MM,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,03,23,04,300,4.0,5.0,MM,MM,MM,MM,MM,19.9,18.0,MM,MM,MM,MM,44073
2021,09,03,22,04,MM,3.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,03,21,04,MM,3.0,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,03,20,04,MM,3.0,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,03,19,04,230,2.0,3.0,MM,MM,MM,MM,MM,19.6,18.4,MM,MM,MM,MM,44073
2021,09,03,18,04,MM,2.0,3.0,MM,MM,MM,MM,MM,19.3,MM,MM,MM,MM,MM,44073
2021,09,03,17,04,140,2.0,2.0,MM,MM,MM,MM,MM,19.2,MM,MM,MM,MM,MM,44073
2021,09,03,16,04,MM,2.0,2.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,03,15,04,MM,1.0,1.0,MM,MM,MM,MM,MM,20.0,MM,MM,MM,MM,MM,44073
2021,09,03,14,04,290,3.0,4.0,MM,MM,MM,MM,MM,18.6,17.7,MM,MM,MM,MM,44073
2021,09,03,13,04,310,4.0,5.0,MM,MM,MM,MM,MM,17.9,17.4,MM,MM,MM,MM,44073
2021,09,03,12,04,310,6.0,8.0,MM,MM,MM,MM,MM,16.6,17.3,MM,MM,MM,MM,44073
2021,09,03,11,04,MM,7.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,03,10,04,MM,7.0,8.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,03,09,04,290,7.0,8.0,MM,MM,MM,MM,MM,16.5,MM,MM,MM,MM,MM,44073
2021,09,03,08,04,MM,6.0,8.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,03,07,04,290,6.0,7.0,MM,MM,MM,MM,MM,17.3,17.3,MM,MM,MM,MM,44073
2021,09,03,06,04,MM,5.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,03,05,04,270,4.0,6.0,MM,MM,MM,MM,MM,17.8,17.3,MM,MM,MM,MM,44073
2021,09,03,04,04,MM,6.0,7.0,MM,MM,MM,MM,MM,18.0,MM,MM,MM,MM,MM,44073
2021,09,03,03,04,310,5.0,7.0,MM,MM,MM,MM,MM,17.9,MM,MM,MM,MM,MM,44073
2021,09,03,02,04,300,5.0,6.0,MM,MM,MM,MM,MM,17.9,MM,MM,MM,MM,MM,44073
2021,09,03,01,04,320,6.0,7.0,MM,MM,MM,MM,MM,18.4,MM,MM,MM,MM,MM,44073
2021,09,03,00,04,330,7.0,9.0,MM,MM,MM,MM,MM,19.1,MM,MM,MM,MM,MM,44073
2021,09,02,23,04,MM,3.0,4.0,MM,MM,MM,MM,MM,19.3,MM,MM,MM,MM,MM,44073
2021,09,02,22,04,MM,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,02,21,04,200,2.0,3.0,MM,MM,MM,MM,MM,18.6,17.4,MM,MM,MM,MM,44073
2021,09,02,20,04,MM,2.0,2.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,02,19,04,MM,1.0,2.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,02,18,04,360,4.0,5.0,MM,MM,MM,MM,MM,18.9,MM,MM,MM,MM,MM,44073
2021,09,02,17,04,360,7.0,8.0,MM,MM,MM,MM,MM,18.4,MM,MM,MM,MM,MM,44073
2021,09,02,16,04,360,9.0,10.0,MM,MM,MM,MM,MM,17.9,MM,MM,MM,MM,MM,44073
2021,09,02,15,04,MM,10.0,13.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,02,14,04,MM,10.0,13.0,MM,MM,MM,MM,MM,17.7,MM,MM,MM,MM,MM,44073
2021,09,02,13,04,MM,11.0,12.0,MM,MM,MM,MM,MM,17.2,MM,MM,MM,MM,MM,44073
2021,09,02,12,04,MM,9.0,12.0,MM,MM,MM,MM,MM,17.1,MM,MM,MM,MM,MM,44073
2021,09,02,11,04,40,12.0,13.0,MM,MM,MM,MM,MM,17.0,MM,MM,MM,MM,MM,44073
2021,09,02,10,04,MM,12.0,14.0,MM,MM,MM,MM,MM,16.6,MM,MM,MM,MM,MM,44073
2021,09,02,09,04,MM,13.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,02,08,04,MM,14.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,02,07,04,MM,10.0,12.0,MM,MM,MM,MM,MM,16.2,MM,MM,MM,MM,MM,44073
2021,09,02,06,04,50,13.0,16.0,MM,MM,MM,MM,MM,15.8,18.7,MM,MM,MM,MM,44073
2021,09,02,05,04,50,10.0,11.0,MM,MM,MM,MM,MM,16.9,19.0,MM,MM,MM,MM,44073
2021,09,02,04,04,40,11.0,13.0,MM,MM,MM,MM,MM,16.7,MM,MM,MM,MM,MM,44073
2021,09,02,03,04,MM,7.0,8.0,MM,MM,MM,MM,MM,16.7,MM,MM,MM,MM,MM,44073
2021,09,02,02,04,MM,7.0,9.0,MM,MM,MM,MM,MM,17.1,MM,MM,MM,MM,MM,44073
2021,09,02,01,04,MM,6.0,8.0,MM,MM,MM,MM,MM,18.0,MM,MM,MM,MM,MM,44073
2021,09,02,00,04,MM,5.0,6.0,MM,MM,MM,MM,MM,19.9,MM,MM,MM,MM,MM,44073
2021,09,01,23,04,MM,4.0,5.0,MM,MM,MM,MM,MM,19.9,MM,MM,MM,MM,MM,44073
2021,09,01,22,04,MM,3.0,4.0,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,44073
2021,09,01,21,04,230,4.0,5.0,MM,MM,MM,MM,MM,20.5,19.8,MM,MM,MM,MM,44073
2021,09,01,20,04,MM,4.0,5.0,MM,MM,MM,MM,MM,20.7,MM,MM,MM,MM,MM,44073
