#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE,READING_STATION_ID
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,hPa,ft,45186
2021,09,11,09,20,MM,4.0,5.0,0.4,3,MM,146,MM,20.1,20.3,MM,MM,MM,MM,45186
2021,09,11,09,10,MM,4.0,6.0,0.4,3,MM,258,MM,20.2,20.3,MM,MM,MM,MM,45186
2021,09,11,09,00,MM,4.0,6.0,0.3,3,MM,162,MM,20.2,20.3,MM,MM,MM,MM,45186
2021,09,11,08,50,MM,4.0,6.0,0.3,3,MM,75,MM,20.2,20.3,MM,MM,MM,MM,45186
2021,09,11,08,40,MM,4.0,5.0,0.3,3,MM,184,MM,20.2,20.3,MM,MM,MM,MM,45186
2021,09,11,08,30,MM,4.0,5.0,0.3,3,MM,260,MM,20.2,20.4,MM,MM,MM,MM,45186
2021,09,11,08,20,MM,4.0,5.0,0.3,3,MM,192,MM,20.2,20.4,MM,MM,MM,MM,45186
2021,09,11,08,10,MM,3.0,5.0,0.3,3,MM,82,MM,20.2,20.4,MM,MM,MM,MM,45186
2021,09,11,07,50,MM,4.0,5.0,0.3,3,MM,267,MM,20.3,20.4,MM,MM,MM,MM,45186
2021,09,11,07,40,MM,4.0,5.0,0.3,3,MM,206,MM,20.3,20.4,MM,MM,MM,MM,45186
2021,09,11,07,30,MM,4.0,5.0,0.3,3,MM,115,MM,20.2,20.4,MM,MM,MM,MM,45186
2021,09,11,07,20,MM,4.0,5.0,0.3,3,MM,206,MM,20.3,20.5,MM,MM,MM,MM,45186
2021,09,11,07,10,MM,3.0,4.0,0.3,3,MM,144,MM,20.3,20.5,MM,MM,MM,MM,45186
2021,09,11,07,00,MM,3.0,5.0,0.3,3,MM,34,MM,20.3,20.5,MM,MM,MM,MM,45186
2021,09,11,06,50,MM,3.0,4.0,0.3,3,MM,113,MM,20.3,20.5,MM,MM,MM,MM,45186
2021,09,11,06,40,MM,3.0,4.0,0.3,3,MM,208,MM,20.3,20.5,MM,MM,MM,MM,45186
2021,09,11,06,30,MM,3.0,4.0,0.3,3,MM,205,MM,20.3,20.5,MM,MM,MM,MM,45186
2021,09,11,06,20,MM,3.0,4.0,0.3,3,MM,58,MM,20.4,20.5,MM,MM,MM,MM,45186
2021,09,11,06,10,MM,4.0,5.0,0.3,3,MM,150,MM,20.5,20.5,MM,MM,MM,MM,45186
2021,09,11,06,00,MM,4.0,5.0,0.2,MM,MM,238,MM,20.5,20.5,MM,MM,MM,MM,45186
2021,09,11,05,50,MM,4.0,5.0,0.2,MM,MM,240,MM,20.6,20.5,MM,MM,MM,MM,45186
2021,09,11,05,40,MM,4.0,5.0,0.2,MM,MM,82,MM,20.7,20.6,MM,MM,MM,MM,45186
2021,09,11,05,30,MM,4.0,5.0,0.2,MM,MM,178,MM,20.8,20.6,MM,MM,MM,MM,45186
2021,09,11,05,20,MM,4.0,5.0,0.2,MM,MM,245,MM,20.8,20.6,MM,MM,MM,MM,45186
2021,09,11,05,10,MM,3.0,4.0,0.2,MM,MM,280,MM,20.7,20.6,MM,MM,MM,MM,45186
2021,09,11,05,00,MM,3.0,4.0,0.2,MM,MM,63,MM,20.7,20.6,MM,MM,MM,MM,45186
2021,09,11,04,50,MM,3.0,4.0,0.3,3,MM,190,MM,20.8,20.6,MM,MM,MM,MM,45186
2021,09,11,04,40,MM,3.0,4.0,0.2,MM,MM,218,MM,20.8,20.6,MM,MM,MM,MM,45186
2021,09,11,04,30,MM,3.0,4.0,0.2,MM,MM,17,MM,20.9,20.6,MM,MM,MM,MM,45186
2021,09,11,04,20,MM,3.0,4.0,0.2,MM,MM,118,MM,20.9,20.6,MM,MM,MM,MM,45186
2021,09,11,04,10,MM,3.0,4.0,0.2,MM,MM,246,MM,20.9,20.6,MM,MM,MM,MM,45186
2021,09,11,04,00,MM,3.0,4.0,0.2,MM,MM,320,MM,20.8,20.6,MM,MM,MM,MM,45186
2021,09,11,03,50,MM,3.0,4.0,0.3,3,MM,319,MM,21.0,20.6,MM,MM,MM,MM,45186
2021,09,11,03,40,MM,3.0,4.0,0.3,3,MM,152,MM,21.0,20.6,MM,MM,MM,MM,45186
2021,09,11,03,30,MM,3.0,4.0,0.2,MM,MM,255,MM,21.1,20.6,MM,MM,MM,MM,45186
2021,09,11,03,20,MM,3.0,4.0,0.3,3,MM,326,MM,21.1,20.6,MM,MM,MM,MM,45186
2021,09,11,03,10,MM,3.0,4.0,0.3,3,MM,57,MM,21.1,20.6,MM,MM,MM,MM,45186
2021,09,11,03,00,MM,4.0,5.0,0.2,MM,MM,153,MM,21.1,20.6,MM,MM,MM,MM,45186
2021,09,11,02,50,MM,3.0,4.0,0.3,3,MM,268,MM,21.1,20.6,MM,MM,MM,MM,45186
2021,09,11,02,40,MM,3.0,4.0,0.3,3,MM,4,MM,21.2,20.6,MM,MM,MM,MM,45186
2021,09,11,02,30,MM,3.0,4.0,0.3,3,MM,104,MM,21.1,20.6,MM,MM,MM,MM,45186
2021,09,11,02,20,MM,3.0,4.0,0.3,3,MM,174,MM,21.2,20.6,MM,MM,MM,MM,45186
2021,09,11,02,10,MM,3.0,3.0,0.3,3,MM,318,MM,21.2,20.7,MM,MM,MM,MM,45186
2021,09,11,02,00,MM,2.0,3.0,0.3,3,MM,20,MM,21.2,20.7,MM,MM,MM,MM,45186
2021,09,11,01,50,MM,2.0,3.0,0.3,3,MM,175,MM,21.2,20.7,MM,MM,MM,MM,45186
2021,09,11,01,40,MM,2.0,3.0,0.4,3,MM,255,MM,21.1,20.7,MM,MM,MM,MM,45186
2021,09,11,01,30,MM,2.0,3.0,0.4,3,MM,35,MM,21.1,20.7,MM,MM,MM,MM,45186
2021,09,11,01,20,MM,2.0,3.0,0.4,3,MM,222,MM,20.8,20.7,MM,MM,MM,MM,45186
2021,09,11,01,10,MM,2.0,4.0,0.4,3,MM,191,MM,20.9,20.7,MM,MM,MM,MM,45186
2021,09,11,01,00,MM,3.0,4.0,0.4,3,MM,193,MM,21.0,20.7,MM,MM,MM,MM,45186
2021,09,11,00,50,MM,3.0,4.0,0.4,3,MM,192,MM,21.0,20.7,MM,MM,MM,MM,45186
2021,09,11,00,40,MM,3.0,4.0,0.4,3,MM,175,MM,21.0,20.7,MM,MM,MM,MM,45186
2021,09,11,00,30,MM,3.0,4.0,0.3,3,MM,176,MM,21.0,20.7,MM,MM,MM,MM,45186
2021,09,11,00,20,MM,3.0,4.0,0.3,3,MM,170,MM,21.2,20.7,MM,MM,MM,MM,45186
2021,09,11,00,10,MM,3.0,4.0,0.3,3,MM,157,MM,21.3,20.7,MM,MM,MM,MM,45186
2021,09,11,00,00,MM,4.0,5.0,0.4,3,MM,152,MM,21.5,20.7,MM,MM,MM,MM,45186
2021,09,10,23,50,MM,4.0,5.0,0.3,3,MM,143,MM,21.7,20.7,MM,MM,MM,MM,45186
2021,09,10,23,40,MM,4.0,5.0,0.3,3,MM,134,MM,21.7,20.7,MM,MM,MM,MM,45186
2021,09,10,23,30,MM,4.0,6.0,0.3,3,MM,141,MM,21.8,20.8,MM,MM,MM,MM,45186
2021,09,10,23,20,MM,4.0,5.0,0.4,3,MM,154,MM,21.9,20.7,MM,MM,MM,MM,45186
2021,09,10,23,10,MM,4.0,5.0,0.4,3,MM,163,MM,21.9,20.8,MM,MM,MM,MM,45186
2021,09,10,23,00,MM,4.0,5.0,0.4,3,MM,158,MM,21.9,20.8,MM,MM,MM,MM,45186
2021,09,10,22,50,MM,4.0,5.0,0.4,3,MM,150,MM,22.0,20.8,MM,MM,MM,MM,45186
2021,09,10,22,40,MM,4.0,5.0,0.4,3,MM,147,MM,22.1,20.8,MM,MM,MM,MM,45186
2021,09,10,22,30,MM,4.0,5.0,0.4,3,MM,149,MM,22.1,20.8,MM,MM,MM,MM,45186
2021,09,10,22,20,MM,5.0,6.0,0.4,2,MM,156,MM,22.1,20.8,MM,MM,MM,MM,45186
2021,09,10,22,10,MM,5.0,6.0,0.3,2,MM,155,MM,22.0,20.8,MM,MM,MM,MM,45186
2021,09,10,22,00,MM,5.0,6.0,0.3,3,MM,156,MM,22.0,20.8,MM,MM,MM,MM,45186
2021,09,10,21,50,MM,5.0,6.0,0.4,3,MM,159,MM,22.0,20.9,MM,MM,MM,MM,45186
2021,09,10,21,40,MM,5.0,6.0,0.4,3,MM,156,MM,22.0,20.9,MM,MM,MM,MM,45186
2021,09,10,21,30,MM,5.0,6.0,0.4,2,MM,156,MM,22.0,20.9,MM,MM,MM,MM,45186
2021,09,10,21,20,MM,5.0,7.0,0.4,2,MM,153,MM,22.0,20.9,MM,MM,MM,MM,45186
2021,09,10,21,10,MM,5.0,7.0,0.3,2,MM,156,MM,21.9,20.8,MM,MM,MM,MM,45186
2021,09,10,21,00,MM,5.0,7.0,0.3,2,MM,161,MM,22.0,20.8,MM,MM,MM,MM,45186
2021,09,10,20,40,MM,5.0,7.0,0.3,2,MM,161,MM,21.9,20.8,MM,MM,MM,MM,45186
2021,09,10,20,30,MM,5.0,7.0,0.3,2,MM,161,MM,21.9,20.8,MM,MM,MM,MM,45186
2021,09,10,20,20,MM,5.0,6.0,0.3,2,MM,164,MM,21.9,20.7,MM,MM,MM,MM,45186
2021,09,10,20,10,MM,5.0,6.0,0.3,3,MM,166,MM,21.8,20.7,MM,MM,MM,MM,45186
2021,09,10,20,00,MM,5.0,7.0,0.3,3,MM,162,MM,21.8,20.6,MM,MM,MM,MM,45186
2021,09,10,19,50,MM,5.0,6.0,0.3,2,MM,163,MM,21.8,20.6,MM,MM,MM,MM,45186
2021,09,10,19,40,MM,5.0,7.0,0.3,2,MM,163,MM,22.0,20.6,MM,MM,MM,MM,45186
2021,09,10,19,30,MM,5.0,6.0,0.3,2,MM,160,MM,22.0,20.6,MM,MM,MM,MM,45186
2021,09,10,19,20,MM,4.0,6.0,0.3,2,MM,163,MM,22.0,20.6,MM,MM,MM,MM,45186
2021,09,10,19,10,MM,5.0,6.0,0.2,MM,MM,162,MM,21.9,20.6,MM,MM,MM,MM,45186
2021,09,10,18,50,MM,4.0,5.0,0.2,MM,MM,160,MM,21.9,20.6,MM,MM,MM,MM,45186
2021,09,10,18,40,MM,4.0,5.0,0.2,MM,MM,162,MM,21.9,20.5,MM,MM,MM,MM,45186
2021,09,10,18,30,MM,4.0,5.0,0.2,MM,MM,162,MM,22.0,20.5,MM,MM,MM,MM,45186
2021,09,10,18,20,MM,4.0,5.0,0.2,MM,MM,162,MM,22.0,20.6,MM,MM,MM,MM,45186
2021,09,10,18,10,MM,4.0,5.0,0.2,MM,MM,166,MM,21.9,20.5,MM,MM,MM,MM,45186
2021,09,10,18,00,MM,4.0,5.0,0.2,MM,MM,164,MM,21.8,20.5,MM,MM,MM,MM,45186
2021,09,10,17,50,MM,4.0,5.0,0.2,MM,MM,172,MM,21.8,20.5,MM,MM,MM,MM,45186
2021,09,10,17,40,MM,4.0,5.0,0.2,MM,MM,176,MM,21.6,20.5,MM,MM,MM,MM,45186
2021,09,10,17,30,MM,4.0,5.0,0.2,MM,MM,166,MM,21.5,20.5,MM,MM,MM,MM,45186
2021,09,10,17,20,MM,4.0,5.0,0.2,MM,MM,164,MM,21.5,20.5,MM,MM,MM,MM,45186
2021,09,10,17,10,MM,4.0,5.0,0.2,MM,MM,163,MM,21.5,20.5,MM,MM,MM,MM,45186
2021,09,10,17,00,MM,4.0,5.0,0.2,MM,MM,168,MM,21.6,20.5,MM,MM,MM,MM,45186
2021,09,10,16,50,MM,4.0,4.0,0.2,MM,MM,170,MM,21.6,20.5,MM,MM,MM,MM,45186
2021,09,10,16,40,MM,3.0,4.0,0.1,MM,MM,164,MM,21.4,20.5,MM,MM,MM,MM,45186
2021,09,10,16,30,MM,3.0,4.0,0.1,MM,MM,143,MM,21.2,20.5,MM,MM,MM,MM,45186
2021,09,10,16,20,MM,3.0,4.0,0.1,MM,MM,140,MM,21.2,20.4,MM,MM,MM,MM,45186
2021,09,10,16,10,MM,3.0,4.0,0.1,MM,MM,143,MM,21.2,20.4,MM,MM,MM,MM,45186
2021,09,10,15,50,MM,3.0,4.0,0.1,MM,MM,96,MM,21.2,20.4,MM,MM,MM,MM,45186
2021,09,10,15,40,MM,3.0,4.0,0.1,MM,MM,108,MM,21.2,20.4,MM,MM,MM,MM,45186
2021,09,10,15,30,MM,2.0,3.0,0.1,MM,MM,85,MM,21.1,20.4,MM,MM,MM,MM,45186
2021,09,10,15,20,MM,3.0,3.0,0.1,MM,MM,111,MM,21.3,20.4,MM,MM,MM,MM,45186
2021,09,10,15,10,MM,2.0,3.0,0.1,MM,MM,111,MM,21.2,20.3,MM,MM,MM,MM,45186
2021,09,10,15,00,MM,2.0,2.0,0.1,MM,MM,102,MM,20.8,20.3,MM,MM,MM,MM,45186
2021,09,10,14,50,MM,2.0,3.0,0.1,MM,MM,96,MM,21.0,20.3,MM,MM,MM,MM,45186
2021,09,10,14,40,MM,2.0,2.0,0.1,MM,MM,93,MM,21.2,20.3,MM,MM,MM,MM,45186
2021,09,10,14,30,MM,2.0,2.0,0.1,MM,MM,91,MM,20.5,20.3,MM,MM,MM,MM,45186
2021,09,10,14,20,MM,2.0,2.0,0.1,MM,MM,101,MM,20.4,20.2,MM,MM,MM,MM,45186
2021,09,10,14,10,MM,1.0,2.0,0.1,MM,MM,145,MM,20.7,20.2,MM,MM,MM,MM,45186
2021,09,10,13,50,MM,1.0,2.0,0.1,MM,MM,92,MM,19.7,20.2,MM,MM,MM,MM,45186
2021,09,10,13,40,MM,1.0,2.0,0.1,MM,MM,105,MM,19.6,20.2,MM,MM,MM,MM,45186
2021,09,10,13,30,MM,1.0,2.0,0.1,MM,MM,101,MM,19.2,20.2,MM,MM,MM,MM,45186
2021,09,10,13,20,MM,1.0,2.0,0.1,MM,MM,99,MM,18.9,20.2,MM,MM,MM,MM,45186
2021,09,10,13,10,MM,1.0,2.0,0.1,MM,MM,88,MM,18.7,20.2,MM,MM,MM,MM,45186
2021,09,10,13,00,MM,1.0,3.0,0.1,MM,MM,93,MM,18.2,20.2,MM,MM,MM,MM,45186
2021,09,10,12,50,MM,2.0,3.0,0.2,MM,MM,102,MM,18.1,20.2,MM,MM,MM,MM,45186
2021,09,10,12,40,MM,1.0,2.0,0.2,MM,MM,149,MM,18.2,20.2,MM,MM,MM,MM,45186
2021,09,10,12,30,MM,1.0,2.0,0.2,MM,MM,100,MM,17.7,20.2,MM,MM,MM,MM,45186
2021,09,10,12,20,MM,1.0,2.0,0.1,MM,MM,92,MM,17.5,20.3,MM,MM,MM,MM,45186
2021,09,10,12,10,MM,1.0,2.0,0.2,MM,MM,86,MM,17.1,20.3,MM,MM,MM,MM,45186
2021,09,10,11,50,MM,2.0,3.0,0.2,MM,MM,89,MM,16.9,20.3,MM,MM,MM,MM,45186
2021,09,10,11,40,MM,2.0,3.0,0.2,MM,MM,94,MM,16.9,20.3,MM,MM,MM,MM,45186
2021,09,10,11,30,MM,2.0,3.0,0.2,MM,MM,102,MM,16.8,20.3,MM,MM,MM,MM,45186
2021,09,10,11,20,MM,2.0,3.0,0.2,MM,MM,98,MM,16.9,20.3,MM,MM,MM,MM,45186
2021,09,10,11,10,MM,2.0,3.0,0.2,MM,MM,92,MM,17.0,20.3,MM,MM,MM,MM,45186
2021,09,10,11,00,MM,2.0,3.0,0.2,MM,MM,94,MM,17.0,20.3,MM,MM,MM,MM,45186
2021,09,10,10,50,MM,1.0,2.0,0.2,MM,MM,96,MM,17.1,20.3,MM,MM,MM,MM,45186
2021,09,10,10,40,MM,2.0,3.0,0.2,MM,MM,84,MM,17.4,20.3,MM,MM,MM,MM,45186
2021,09,10,10,30,MM,3.0,3.0,0.2,MM,MM,86,MM,17.6,20.4,MM,MM,MM,MM,45186
2021,09,10,10,20,MM,3.0,4.0,0.2,MM,MM,87,MM,17.6,20.4,MM,MM,MM,MM,45186
2021,09,10,10,10,MM,3.0,4.0,0.2,MM,MM,72,MM,17.6,MM,MM,MM,MM,MM,45186
2021,09,10,10,00,MM,2.0,3.0,0.2,MM,MM,72,MM,17.5,20.4,MM,MM,MM,MM,45186
2021,09,10,09,50,MM,2.0,3.0,0.2,MM,MM,84,MM,17.5,20.3,MM,MM,MM,MM,45186
2021,09,10,09,40,MM,2.0,3.0,0.2,MM,MM,85,MM,17.7,20.4,MM,MM,MM,MM,45186
2021,09,10,09,30,MM,2.0,3.0,0.2,MM,MM,81,MM,17.7,20.4,MM,MM,MM,MM,45186
2021,09,10,09,20,MM,3.0,4.0,0.2,MM,MM,81,MM,17.8,20.4,MM,MM,MM,MM,45186
2021,09,10,09,10,MM,3.0,4.0,0.2,MM,MM,96,MM,17.9,20.4,MM,MM,MM,MM,45186
2021,09,10,09,00,MM,2.0,4.0,0.2,MM,MM,108,MM,17.8,20.4,MM,MM,MM,MM,45186
2021,09,10,08,40,MM,2.0,3.0,0.2,MM,MM,89,MM,18.1,20.4,MM,MM,MM,MM,45186
2021,09,10,08,30,MM,2.0,3.0,0.2,MM,MM,81,MM,18.1,20.4,MM,MM,MM,MM,45186
2021,09,10,08,20,MM,1.0,2.0,0.2,MM,MM,91,MM,18.0,20.4,MM,MM,MM,MM,45186
2021,09,10,08,10,MM,1.0,2.0,0.2,MM,MM,88,MM,18.1,20.4,MM,MM,MM,MM,45186
2021,09,10,08,00,MM,1.0,2.0,0.2,MM,MM,80,MM,18.2,20.4,MM,MM,MM,MM,45186
2021,09,10,07,50,MM,2.0,3.0,0.3,5,MM,74,MM,18.4,20.3,MM,MM,MM,MM,45186
2021,09,10,07,40,MM,2.0,3.0,0.3,4,MM,59,MM,18.5,20.4,MM,MM,MM,MM,45186
2021,09,10,07,30,MM,2.0,4.0,0.3,4,MM,69,MM,18.7,20.4,MM,MM,MM,MM,45186
2021,09,10,07,20,MM,3.0,4.0,0.3,4,MM,67,MM,18.8,20.4,MM,MM,MM,MM,45186
2021,09,10,07,10,MM,3.0,4.0,0.3,5,MM,70,MM,18.8,20.4,MM,MM,MM,MM,45186
2021,09,10,07,00,MM,3.0,4.0,0.3,5,MM,66,MM,18.8,20.4,MM,MM,MM,MM,45186
2021,09,10,06,50,MM,3.0,4.0,0.3,5,MM,73,MM,18.8,20.4,MM,MM,MM,MM,45186
2021,09,10,06,40,MM,3.0,4.0,0.3,5,MM,92,MM,18.9,20.3,MM,MM,MM,MM,45186
2021,09,10,06,30,MM,3.0,4.0,0.3,5,MM,78,MM,18.9,20.3,MM,MM,MM,MM,45186
2021,09,10,06,20,MM,3.0,4.0,0.3,5,MM,70,MM,19.0,20.4,MM,MM,MM,MM,45186
2021,09,10,06,10,MM,2.0,3.0,0.3,5,MM,95,MM,19.0,20.4,MM,MM,MM,MM,45186
2021,09,10,06,00,MM,2.0,3.0,0.3,4,MM,107,MM,19.0,20.4,MM,MM,MM,MM,45186
2021,09,10,05,50,MM,3.0,4.0,0.3,5,MM,95,MM,19.2,20.4,MM,MM,MM,MM,45186
2021,09,10,05,40,MM,3.0,4.0,0.3,5,MM,76,MM,19.4,20.4,MM,MM,MM,MM,45186
2021,09,10,05,30,MM,3.0,4.0,0.3,5,MM,82,MM,19.5,20.4,MM,MM,MM,MM,45186
2021,09,10,05,20,MM,3.0,4.0,0.3,4,MM,77,MM,19.5,20.4,MM,MM,MM,MM,45186
2021,09,10,05,10,MM,3.0,4.0,0.3,5,MM,77,MM,19.5,20.4,MM,MM,MM,MM,45186
2021,09,10,05,00,MM,3.0,4.0,0.3,5,MM,53,MM,19.5,20.4,MM,MM,MM,MM,45186
2021,09,10,04,50,MM,3.0,4.0,0.4,5,MM,75,MM,19.6,20.4,MM,MM,MM,MM,45186
2021,09,10,04,40,MM,3.0,4.0,0.4,5,MM,74,MM,19.6,20.4,MM,MM,MM,MM,45186
2021,09,10,04,30,MM,3.0,4.0,0.3,4,MM,62,MM,19.7,20.4,MM,MM,MM,MM,45186
2021,09,10,04,20,MM,3.0,4.0,0.3,5,MM,38,MM,19.7,20.4,MM,MM,MM,MM,45186
2021,09,10,04,10,MM,4.0,5.0,0.4,4,MM,53,MM,19.8,20.4,MM,MM,MM,MM,45186
2021,09,10,04,00,MM,3.0,4.0,0.4,5,MM,58,MM,19.9,20.4,MM,MM,MM,MM,45186
2021,09,10,03,50,MM,3.0,4.0,0.3,5,MM,26,MM,20.0,20.4,MM,MM,MM,MM,45186
2021,09,10,03,40,MM,3.0,4.0,0.3,5,MM,23,MM,20.2,20.4,MM,MM,MM,MM,45186
2021,09,10,03,30,MM,3.0,5.0,0.3,5,MM,55,MM,20.3,20.4,MM,MM,MM,MM,45186
2021,09,10,03,20,MM,4.0,5.0,0.3,5,MM,345,MM,20.3,20.4,MM,MM,MM,MM,45186
2021,09,10,03,10,MM,4.0,5.0,0.3,4,MM,22,MM,20.3,20.4,MM,MM,MM,MM,45186
2021,09,10,02,50,MM,4.0,5.0,0.3,4,MM,18,MM,20.3,20.4,MM,MM,MM,MM,45186
2021,09,10,02,40,MM,3.0,5.0,0.4,5,MM,3,MM,20.3,20.4,MM,MM,MM,MM,45186
2021,09,10,02,30,MM,3.0,5.0,0.3,5,MM,4,MM,20.3,20.4,MM,MM,MM,MM,45186
2021,09,10,02,20,MM,3.0,4.0,0.4,5,MM,13,MM,20.3,20.4,MM,MM,MM,MM,45186
2021,09,10,02,10,MM,3.0,4.0,0.3,4,MM,329,MM,20.3,20.4,MM,MM,MM,MM,45186
2021,09,10,02,00,MM,3.0,4.0,0.4,4,MM,20,MM,20.3,20.4,MM,MM,MM,MM,45186
2021,09,10,01,50,MM,4.0,5.0,0.3,4,MM,22,MM,20.3,20.4,MM,MM,MM,MM,45186
2021,09,10,01,40,MM,4.0,5.0,0.4,6,MM,10,MM,20.3,20.4,MM,MM,MM,MM,45186
2021,09,10,01,30,MM,3.0,5.0,0.4,4,MM,318,MM,20.2,20.4,MM,MM,MM,MM,45186
2021,09,10,01,20,MM,4.0,5.0,0.4,5,MM,348,MM,20.2,20.4,MM,MM,MM,MM,45186
2021,09,10,01,10,MM,4.0,5.0,0.4,5,MM,57,MM,20.2,20.4,MM,MM,MM,MM,45186
2021,09,10,01,00,MM,3.0,4.0,0.4,4,MM,12,MM,20.2,20.4,MM,MM,MM,MM,45186
2021,09,10,00,50,MM,4.0,5.0,0.4,5,MM,8,MM,20.2,20.4,MM,MM,MM,MM,45186
2021,09,10,00,40,MM,3.0,5.0,0.4,4,MM,11,MM,20.2,20.4,MM,MM,MM,MM,45186
2021,09,10,00,30,MM,4.0,5.0,0.4,6,MM,15,MM,20.2,20.4,MM,MM,MM,MM,45186
2021,09,10,00,20,MM,3.0,4.0,0.4,5,MM,6,MM,20.2,20.4,MM,MM,MM,MM,45186
2021,09,10,00,10,MM,3.0,4.0,0.4,5,MM,2,MM,20.3,20.4,MM,MM,MM,MM,45186
