#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE,READING_STATION_ID
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,hPa,ft,45187
2021,09,11,11,20,220,2.0,4.0,0.4,3,MM,159,MM,19.2,20.3,MM,MM,MM,MM,45187
2021,09,11,11,10,220,2.0,3.0,0.4,4,MM,162,MM,19.3,20.3,MM,MM,MM,MM,45187
2021,09,11,11,00,220,3.0,4.0,0.4,4,MM,160,MM,19.3,20.3,MM,MM,MM,MM,45187
2021,09,11,10,50,210,3.0,4.0,0.4,3,MM,162,MM,19.4,20.3,MM,MM,MM,MM,45187
2021,09,11,10,40,210,3.0,4.0,0.4,3,MM,164,MM,19.4,20.3,MM,MM,MM,MM,45187
2021,09,11,10,30,220,3.0,4.0,0.4,3,MM,161,MM,19.5,20.3,MM,MM,MM,MM,45187
2021,09,11,10,20,210,3.0,4.0,0.4,3,MM,160,MM,19.6,20.3,MM,MM,MM,MM,45187
2021,09,11,10,10,210,3.0,3.0,0.4,3,MM,168,MM,19.7,MM,MM,MM,MM,MM,45187
2021,09,11,10,00,210,3.0,4.0,0.4,3,MM,168,MM,19.9,20.3,MM,MM,MM,MM,45187
2021,09,11,09,50,220,4.0,5.0,0.4,3,MM,165,MM,20.0,20.3,MM,MM,MM,MM,45187
2021,09,11,09,40,210,4.0,5.0,0.4,3,MM,168,MM,20.0,20.3,MM,MM,MM,MM,45187
2021,09,11,09,30,210,4.0,5.0,0.4,3,MM,165,MM,20.0,20.3,MM,MM,MM,MM,45187
2021,09,11,09,20,200,3.0,4.0,0.4,3,MM,165,MM,19.7,20.3,MM,MM,MM,MM,45187
2021,09,11,09,10,220,3.0,4.0,0.4,3,MM,167,MM,19.7,20.3,MM,MM,MM,MM,45187
2021,09,11,09,00,220,3.0,4.0,0.4,3,MM,167,MM,19.7,20.3,MM,MM,MM,MM,45187
2021,09,11,08,50,220,3.0,4.0,0.4,3,MM,164,MM,19.8,20.3,MM,MM,MM,MM,45187
2021,09,11,08,40,210,3.0,4.0,0.4,3,MM,162,MM,19.8,20.3,MM,MM,MM,MM,45187
2021,09,11,08,30,210,3.0,4.0,0.4,3,MM,163,MM,19.8,20.3,MM,MM,MM,MM,45187
2021,09,11,08,20,220,3.0,4.0,0.4,3,MM,159,MM,19.8,20.3,MM,MM,MM,MM,45187
2021,09,11,08,10,220,3.0,4.0,0.3,3,MM,157,MM,19.8,20.3,MM,MM,MM,MM,45187
2021,09,11,07,50,210,3.0,4.0,0.3,3,MM,158,MM,19.9,20.3,MM,MM,MM,MM,45187
2021,09,11,07,40,220,4.0,5.0,0.3,3,MM,156,MM,19.9,20.3,MM,MM,MM,MM,45187
2021,09,11,07,30,210,4.0,5.0,0.3,3,MM,156,MM,19.9,20.3,MM,MM,MM,MM,45187
2021,09,11,07,20,210,4.0,5.0,0.3,3,MM,158,MM,20.0,20.3,MM,MM,MM,MM,45187
2021,09,11,07,10,210,4.0,5.0,0.3,3,MM,157,MM,20.0,20.3,MM,MM,MM,MM,45187
2021,09,11,07,00,220,4.0,5.0,0.3,3,MM,157,MM,20.0,20.3,MM,MM,MM,MM,45187
2021,09,11,06,50,210,4.0,6.0,0.3,3,MM,158,MM,20.0,20.3,MM,MM,MM,MM,45187
2021,09,11,06,40,220,4.0,5.0,0.4,3,MM,155,MM,20.1,20.3,MM,MM,MM,MM,45187
2021,09,11,06,30,210,4.0,5.0,0.3,3,MM,154,MM,20.3,20.3,MM,MM,MM,MM,45187
2021,09,11,06,20,220,3.0,5.0,0.3,3,MM,156,MM,20.4,20.4,MM,MM,MM,MM,45187
2021,09,11,06,10,210,3.0,4.0,0.3,3,MM,158,MM,20.4,20.3,MM,MM,MM,MM,45187
2021,09,11,06,00,210,3.0,5.0,0.3,3,MM,153,MM,20.5,20.4,MM,MM,MM,MM,45187
2021,09,11,05,50,210,4.0,5.0,0.3,3,MM,153,MM,20.6,20.4,MM,MM,MM,MM,45187
2021,09,11,05,40,220,3.0,5.0,0.3,3,MM,154,MM,20.6,20.4,MM,MM,MM,MM,45187
2021,09,11,05,30,220,3.0,4.0,0.3,3,MM,157,MM,20.7,20.4,MM,MM,MM,MM,45187
2021,09,11,05,20,200,4.0,5.0,0.3,3,MM,152,MM,20.7,20.5,MM,MM,MM,MM,45187
2021,09,11,05,10,200,4.0,6.0,0.3,3,MM,151,MM,20.8,20.5,MM,MM,MM,MM,45187
2021,09,11,05,00,200,4.0,5.0,0.3,3,MM,154,MM,20.8,20.5,MM,MM,MM,MM,45187
2021,09,11,04,50,210,4.0,5.0,0.3,3,MM,155,MM,20.7,20.5,MM,MM,MM,MM,45187
2021,09,11,04,40,210,3.0,4.0,0.3,3,MM,156,MM,20.7,20.5,MM,MM,MM,MM,45187
2021,09,11,04,30,210,3.0,4.0,0.3,3,MM,155,MM,20.7,20.4,MM,MM,MM,MM,45187
2021,09,11,04,20,210,3.0,4.0,0.3,3,MM,153,MM,20.8,20.4,MM,MM,MM,MM,45187
2021,09,11,04,10,210,3.0,4.0,0.3,3,MM,149,MM,20.8,20.4,MM,MM,MM,MM,45187
2021,09,11,04,00,210,3.0,4.0,0.3,3,MM,158,MM,20.7,20.4,MM,MM,MM,MM,45187
2021,09,11,03,50,220,3.0,4.0,0.3,3,MM,154,MM,20.7,20.4,MM,MM,MM,MM,45187
2021,09,11,03,40,220,3.0,3.0,0.3,3,MM,162,MM,20.7,20.4,MM,MM,MM,MM,45187
2021,09,11,03,30,230,2.0,3.0,0.3,3,MM,156,MM,20.7,20.4,MM,MM,MM,MM,45187
2021,09,11,03,20,230,3.0,4.0,0.3,3,MM,156,MM,20.7,20.4,MM,MM,MM,MM,45187
2021,09,11,03,10,220,3.0,4.0,0.3,3,MM,162,MM,20.6,20.4,MM,MM,MM,MM,45187
2021,09,11,03,00,220,3.0,4.0,0.3,3,MM,169,MM,20.4,20.4,MM,MM,MM,MM,45187
2021,09,11,02,50,220,3.0,4.0,0.4,3,MM,164,MM,20.2,20.4,MM,MM,MM,MM,45187
2021,09,11,02,40,240,2.0,3.0,0.3,3,MM,164,MM,20.2,20.4,MM,MM,MM,MM,45187
2021,09,11,02,30,240,2.0,3.0,0.4,3,MM,174,MM,20.3,20.4,MM,MM,MM,MM,45187
2021,09,11,02,20,230,2.0,3.0,0.4,4,MM,167,MM,20.3,20.3,MM,MM,MM,MM,45187
2021,09,11,02,10,230,2.0,3.0,0.4,3,MM,172,MM,20.3,20.4,MM,MM,MM,MM,45187
2021,09,11,02,00,220,2.0,3.0,0.4,3,MM,172,MM,20.4,20.4,MM,MM,MM,MM,45187
2021,09,11,01,50,220,2.0,3.0,0.4,3,MM,167,MM,20.5,20.4,MM,MM,MM,MM,45187
2021,09,11,01,40,220,2.0,3.0,0.3,3,MM,155,MM,20.6,20.4,MM,MM,MM,MM,45187
2021,09,11,01,30,220,2.0,3.0,0.3,3,MM,158,MM,20.8,20.4,MM,MM,MM,MM,45187
2021,09,11,01,20,230,2.0,4.0,0.3,3,MM,152,MM,20.9,20.5,MM,MM,MM,MM,45187
2021,09,11,01,10,210,3.0,4.0,0.4,3,MM,160,MM,21.0,20.5,MM,MM,MM,MM,45187
2021,09,11,01,00,210,3.0,4.0,0.4,3,MM,161,MM,20.9,20.5,MM,MM,MM,MM,45187
2021,09,11,00,50,200,3.0,4.0,0.4,3,MM,158,MM,20.9,20.5,MM,MM,MM,MM,45187
2021,09,11,00,40,200,3.0,4.0,0.4,3,MM,162,MM,21.1,20.5,MM,MM,MM,MM,45187
2021,09,11,00,30,190,3.0,4.0,0.4,3,MM,162,MM,21.2,20.6,MM,MM,MM,MM,45187
2021,09,11,00,20,180,3.0,3.0,0.4,3,MM,162,MM,21.3,20.6,MM,MM,MM,MM,45187
2021,09,11,00,10,180,3.0,4.0,0.4,3,MM,154,MM,21.4,20.6,MM,MM,MM,MM,45187
2021,09,11,00,00,180,3.0,5.0,0.4,3,MM,154,MM,21.5,20.6,MM,MM,MM,MM,45187
2021,09,10,23,50,170,4.0,5.0,0.4,3,MM,158,MM,21.6,20.6,MM,MM,MM,MM,45187
2021,09,10,23,40,170,4.0,5.0,0.4,3,MM,156,MM,21.7,20.7,MM,MM,MM,MM,45187
2021,09,10,23,30,160,4.0,5.0,0.4,3,MM,156,MM,21.7,20.7,MM,MM,MM,MM,45187
2021,09,10,23,20,160,4.0,6.0,0.4,3,MM,162,MM,21.7,20.7,MM,MM,MM,MM,45187
2021,09,10,23,10,160,4.0,5.0,0.5,3,MM,161,MM,21.8,20.8,MM,MM,MM,MM,45187
2021,09,10,23,00,160,4.0,5.0,0.5,3,MM,156,MM,21.8,20.8,MM,MM,MM,MM,45187
2021,09,10,22,50,170,4.0,5.0,0.5,3,MM,160,MM,21.8,20.8,MM,MM,MM,MM,45187
2021,09,10,22,40,170,4.0,5.0,0.5,3,MM,156,MM,21.8,20.8,MM,MM,MM,MM,45187
2021,09,10,22,30,160,5.0,6.0,0.5,3,MM,150,MM,21.8,20.8,MM,MM,MM,MM,45187
2021,09,10,22,20,170,5.0,6.0,0.5,3,MM,154,MM,21.8,20.8,MM,MM,MM,MM,45187
2021,09,10,22,10,160,5.0,7.0,0.5,3,MM,156,MM,21.8,20.9,MM,MM,MM,MM,45187
2021,09,10,22,00,160,6.0,7.0,0.5,3,MM,156,MM,21.8,20.8,MM,MM,MM,MM,45187
2021,09,10,21,50,160,5.0,6.0,0.5,3,MM,159,MM,21.7,20.8,MM,MM,MM,MM,45187
2021,09,10,21,40,170,5.0,6.0,0.5,3,MM,161,MM,21.8,20.8,MM,MM,MM,MM,45187
2021,09,10,21,30,170,5.0,7.0,0.4,3,MM,161,MM,21.7,20.8,MM,MM,MM,MM,45187
2021,09,10,21,20,160,5.0,8.0,0.5,3,MM,168,MM,21.7,20.8,MM,MM,MM,MM,45187
2021,09,10,21,10,160,5.0,7.0,0.4,3,MM,165,MM,21.7,20.8,MM,MM,MM,MM,45187
2021,09,10,21,00,170,5.0,7.0,0.4,3,MM,164,MM,21.7,20.9,MM,MM,MM,MM,45187
2021,09,10,20,40,170,5.0,6.0,0.4,2,MM,161,MM,21.6,20.9,MM,MM,MM,MM,45187
2021,09,10,20,30,170,5.0,7.0,0.4,2,MM,163,MM,21.6,20.9,MM,MM,MM,MM,45187
2021,09,10,20,20,170,5.0,7.0,0.4,2,MM,164,MM,21.6,20.9,MM,MM,MM,MM,45187
2021,09,10,20,10,170,5.0,6.0,0.4,2,MM,162,MM,21.5,20.9,MM,MM,MM,MM,45187
2021,09,10,20,00,170,5.0,7.0,0.4,2,MM,160,MM,21.5,20.9,MM,MM,MM,MM,45187
2021,09,10,19,50,170,5.0,7.0,0.4,2,MM,157,MM,21.5,20.8,MM,MM,MM,MM,45187
2021,09,10,19,40,170,5.0,7.0,0.3,2,MM,157,MM,21.4,20.9,MM,MM,MM,MM,45187
2021,09,10,19,30,170,6.0,7.0,0.3,2,MM,159,MM,21.4,20.9,MM,MM,MM,MM,45187
2021,09,10,19,20,170,5.0,7.0,0.3,2,MM,161,MM,21.6,20.9,MM,MM,MM,MM,45187
2021,09,10,19,10,160,4.0,5.0,0.3,2,MM,164,MM,21.5,20.9,MM,MM,MM,MM,45187
2021,09,10,18,50,150,4.0,5.0,0.3,2,MM,158,MM,21.5,20.9,MM,MM,MM,MM,45187
2021,09,10,18,40,160,4.0,6.0,0.3,2,MM,164,MM,21.5,20.9,MM,MM,MM,MM,45187
2021,09,10,18,30,160,4.0,5.0,0.3,2,MM,158,MM,21.5,21.0,MM,MM,MM,MM,45187
2021,09,10,18,20,150,4.0,5.0,0.3,2,MM,153,MM,21.3,21.0,MM,MM,MM,MM,45187
2021,09,10,18,10,160,4.0,6.0,0.3,2,MM,152,MM,21.4,21.0,MM,MM,MM,MM,45187
2021,09,10,18,00,150,4.0,6.0,0.3,2,MM,145,MM,21.3,20.9,MM,MM,MM,MM,45187
2021,09,10,17,50,150,4.0,5.0,0.2,MM,MM,151,MM,21.2,20.9,MM,MM,MM,MM,45187
2021,09,10,17,40,140,4.0,5.0,0.2,MM,MM,154,MM,21.0,20.9,MM,MM,MM,MM,45187
2021,09,10,17,30,140,4.0,5.0,0.2,MM,MM,169,MM,20.9,20.9,MM,MM,MM,MM,45187
2021,09,10,17,20,140,3.0,4.0,0.2,MM,MM,156,MM,21.0,20.8,MM,MM,MM,MM,45187
2021,09,10,17,10,150,3.0,4.0,0.2,MM,MM,138,MM,21.1,20.9,MM,MM,MM,MM,45187
2021,09,10,17,00,150,3.0,4.0,0.2,MM,MM,130,MM,21.1,20.8,MM,MM,MM,MM,45187
2021,09,10,16,50,160,4.0,5.0,0.2,MM,MM,135,MM,20.9,20.9,MM,MM,MM,MM,45187
2021,09,10,16,40,160,3.0,4.0,0.2,MM,MM,145,MM,21.0,20.9,MM,MM,MM,MM,45187
2021,09,10,16,30,150,3.0,4.0,0.2,MM,MM,115,MM,20.9,20.8,MM,MM,MM,MM,45187
2021,09,10,16,20,160,3.0,4.0,0.2,MM,MM,112,MM,20.9,20.7,MM,MM,MM,MM,45187
2021,09,10,16,10,160,3.0,4.0,0.2,MM,MM,125,MM,20.8,20.8,MM,MM,MM,MM,45187
2021,09,10,15,50,160,3.0,3.0,0.1,MM,MM,105,MM,20.5,20.7,MM,MM,MM,MM,45187
2021,09,10,15,40,150,3.0,3.0,0.1,MM,MM,128,MM,20.4,20.7,MM,MM,MM,MM,45187
2021,09,10,15,30,150,2.0,3.0,0.1,MM,MM,134,MM,20.4,20.7,MM,MM,MM,MM,45187
2021,09,10,15,20,160,2.0,3.0,0.1,MM,MM,113,MM,20.3,20.6,MM,MM,MM,MM,45187
2021,09,10,15,10,160,2.0,3.0,0.1,MM,MM,122,MM,20.1,20.6,MM,MM,MM,MM,45187
2021,09,10,15,00,150,2.0,3.0,0.2,MM,MM,121,MM,19.9,20.6,MM,MM,MM,MM,45187
2021,09,10,14,50,150,2.0,2.0,0.2,MM,MM,109,MM,20.1,20.5,MM,MM,MM,MM,45187
2021,09,10,14,40,160,1.0,2.0,0.2,MM,MM,110,MM,20.1,20.5,MM,MM,MM,MM,45187
2021,09,10,14,30,160,2.0,2.0,0.2,MM,MM,115,MM,20.1,20.5,MM,MM,MM,MM,45187
2021,09,10,14,20,160,1.0,2.0,0.2,MM,MM,135,MM,20.6,20.5,MM,MM,MM,MM,45187
2021,09,10,14,10,150,1.0,1.0,0.2,MM,MM,144,MM,20.7,20.4,MM,MM,MM,MM,45187
2021,09,10,13,50,210,1.0,1.0,0.2,MM,MM,143,MM,19.4,20.4,MM,MM,MM,MM,45187
2021,09,10,13,40,230,1.0,1.0,0.2,MM,MM,128,MM,19.0,20.4,MM,MM,MM,MM,45187
2021,09,10,13,30,210,1.0,1.0,0.2,MM,MM,124,MM,18.9,20.4,MM,MM,MM,MM,45187
2021,09,10,13,20,220,1.0,2.0,0.2,MM,MM,145,MM,18.5,20.4,MM,MM,MM,MM,45187
2021,09,10,13,10,240,2.0,2.0,0.2,MM,MM,123,MM,18.2,20.4,MM,MM,MM,MM,45187
2021,09,10,13,00,210,1.0,2.0,0.2,MM,MM,109,MM,18.8,20.4,MM,MM,MM,MM,45187
2021,09,10,12,50,170,1.0,2.0,0.2,MM,MM,119,MM,19.3,20.4,MM,MM,MM,MM,45187
2021,09,10,12,40,180,1.0,2.0,0.2,MM,MM,112,MM,19.2,20.3,MM,MM,MM,MM,45187
2021,09,10,12,30,MM,0.0,1.0,0.2,MM,MM,120,MM,18.6,20.3,MM,MM,MM,MM,45187
2021,09,10,12,20,MM,0.0,1.0,0.2,MM,MM,110,MM,17.9,20.3,MM,MM,MM,MM,45187
2021,09,10,12,10,130,1.0,2.0,0.3,4,MM,135,MM,17.4,20.3,MM,MM,MM,MM,45187
2021,09,10,11,50,160,1.0,1.0,0.2,MM,MM,120,MM,16.3,20.3,MM,MM,MM,MM,45187
2021,09,10,11,40,110,1.0,1.0,0.2,MM,MM,110,MM,16.0,20.3,MM,MM,MM,MM,45187
2021,09,10,11,30,MM,0.0,1.0,0.2,MM,MM,103,MM,16.0,20.3,MM,MM,MM,MM,45187
2021,09,10,11,20,110,1.0,2.0,0.3,5,MM,112,MM,16.0,20.3,MM,MM,MM,MM,45187
2021,09,10,11,10,140,1.0,1.0,0.3,5,MM,98,MM,16.1,20.2,MM,MM,MM,MM,45187
2021,09,10,11,00,140,1.0,1.0,0.3,5,MM,117,MM,16.2,20.2,MM,MM,MM,MM,45187
2021,09,10,10,50,190,1.0,1.0,0.3,5,MM,111,MM,16.3,20.2,MM,MM,MM,MM,45187
2021,09,10,10,40,170,1.0,1.0,0.3,5,MM,96,MM,16.3,20.3,MM,MM,MM,MM,45187
2021,09,10,10,30,180,1.0,2.0,0.3,5,MM,118,MM,16.4,20.2,MM,MM,MM,MM,45187
2021,09,10,10,20,180,1.0,2.0,0.3,5,MM,126,MM,16.4,20.2,MM,MM,MM,MM,45187
2021,09,10,10,10,200,1.0,2.0,0.3,5,MM,135,MM,16.5,MM,MM,MM,MM,MM,45187
2021,09,10,10,00,250,2.0,2.0,0.3,5,MM,135,MM,16.9,20.2,MM,MM,MM,MM,45187
2021,09,10,09,50,230,2.0,3.0,0.3,5,MM,136,MM,17.2,20.3,MM,MM,MM,MM,45187
2021,09,10,09,40,240,2.0,3.0,0.3,5,MM,137,MM,17.4,20.3,MM,MM,MM,MM,45187
2021,09,10,09,30,240,2.0,5.0,0.3,5,MM,143,MM,17.6,20.3,MM,MM,MM,MM,45187
2021,09,10,09,20,240,2.0,3.0,0.3,5,MM,147,MM,17.6,20.3,MM,MM,MM,MM,45187
2021,09,10,09,10,230,2.0,3.0,0.3,5,MM,138,MM,17.6,20.3,MM,MM,MM,MM,45187
2021,09,10,09,00,230,2.0,3.0,0.3,5,MM,138,MM,17.7,20.3,MM,MM,MM,MM,45187
2021,09,10,08,50,240,2.0,3.0,0.3,5,MM,142,MM,17.8,20.3,MM,MM,MM,MM,45187
2021,09,10,08,40,250,1.0,2.0,0.3,5,MM,139,MM,17.9,20.3,MM,MM,MM,MM,45187
2021,09,10,08,30,250,1.0,2.0,0.3,5,MM,138,MM,18.0,20.3,MM,MM,MM,MM,45187
2021,09,10,08,20,230,1.0,2.0,0.3,5,MM,136,MM,18.1,20.3,MM,MM,MM,MM,45187
2021,09,10,08,10,230,1.0,2.0,0.4,5,MM,138,MM,18.1,20.3,MM,MM,MM,MM,45187
2021,09,10,08,00,230,1.0,2.0,0.4,5,MM,138,MM,18.3,20.3,MM,MM,MM,MM,45187
2021,09,10,07,50,240,2.0,3.0,0.3,5,MM,137,MM,18.5,20.3,MM,MM,MM,MM,45187
2021,09,10,07,40,230,2.0,4.0,0.4,5,MM,146,MM,18.6,20.3,MM,MM,MM,MM,45187
2021,09,10,07,30,230,2.0,3.0,0.3,5,MM,143,MM,18.7,20.3,MM,MM,MM,MM,45187
2021,09,10,07,20,230,2.0,3.0,0.3,5,MM,136,MM,18.7,20.3,MM,MM,MM,MM,45187
2021,09,10,07,10,230,2.0,3.0,0.3,5,MM,132,MM,18.6,20.3,MM,MM,MM,MM,45187
2021,09,10,07,00,220,2.0,3.0,0.3,5,MM,142,MM,18.7,20.3,MM,MM,MM,MM,45187
2021,09,10,06,50,220,2.0,3.0,0.4,5,MM,144,MM,18.6,20.3,MM,MM,MM,MM,45187
2021,09,10,06,40,230,1.0,2.0,0.4,5,MM,136,MM,18.5,20.3,MM,MM,MM,MM,45187
2021,09,10,06,30,220,1.0,3.0,0.4,5,MM,139,MM,18.5,20.3,MM,MM,MM,MM,45187
2021,09,10,06,20,220,1.0,2.0,0.4,5,MM,137,MM,18.5,20.3,MM,MM,MM,MM,45187
2021,09,10,06,10,220,1.0,2.0,0.4,5,MM,142,MM,18.6,20.3,MM,MM,MM,MM,45187
2021,09,10,06,00,230,2.0,2.0,0.4,5,MM,140,MM,18.7,20.3,MM,MM,MM,MM,45187
2021,09,10,05,50,230,2.0,3.0,0.4,5,MM,132,MM,18.7,20.3,MM,MM,MM,MM,45187
2021,09,10,05,40,230,2.0,3.0,0.4,5,MM,131,MM,18.6,20.3,MM,MM,MM,MM,45187
2021,09,10,05,30,240,2.0,3.0,0.4,5,MM,141,MM,18.6,20.3,MM,MM,MM,MM,45187
2021,09,10,05,20,230,2.0,3.0,0.4,5,MM,145,MM,18.6,20.3,MM,MM,MM,MM,45187
2021,09,10,05,10,240,2.0,3.0,0.4,5,MM,141,MM,18.7,20.3,MM,MM,MM,MM,45187
2021,09,10,05,00,240,2.0,3.0,0.4,5,MM,130,MM,18.8,20.3,MM,MM,MM,MM,45187
2021,09,10,04,50,240,2.0,3.0,0.4,5,MM,131,MM,18.9,20.3,MM,MM,MM,MM,45187
2021,09,10,04,40,240,2.0,3.0,0.4,5,MM,132,MM,18.9,20.3,MM,MM,MM,MM,45187
2021,09,10,04,30,250,2.0,3.0,0.4,5,MM,132,MM,19.0,20.3,MM,MM,MM,MM,45187
2021,09,10,04,20,250,2.0,3.0,0.5,6,MM,148,MM,19.0,20.3,MM,MM,MM,MM,45187
2021,09,10,04,10,250,2.0,4.0,0.4,6,MM,131,MM,19.2,20.3,MM,MM,MM,MM,45187
2021,09,10,04,00,250,2.0,4.0,0.5,5,MM,135,MM,19.3,20.3,MM,MM,MM,MM,45187
2021,09,10,03,50,250,3.0,4.0,0.5,5,MM,149,MM,19.5,20.4,MM,MM,MM,MM,45187
2021,09,10,03,40,250,3.0,4.0,0.5,5,MM,143,MM,19.8,20.4,MM,MM,MM,MM,45187
2021,09,10,03,30,240,4.0,6.0,0.5,5,MM,141,MM,20.3,20.4,MM,MM,MM,MM,45187
2021,09,10,03,20,230,4.0,5.0,0.5,6,MM,131,MM,20.3,20.4,MM,MM,MM,MM,45187
2021,09,10,03,10,230,3.0,5.0,0.5,6,MM,128,MM,20.4,20.4,MM,MM,MM,MM,45187
2021,09,10,02,50,210,3.0,4.0,0.6,6,MM,136,MM,20.3,20.4,MM,MM,MM,MM,45187
2021,09,10,02,40,220,3.0,5.0,0.6,6,MM,133,MM,20.3,20.4,MM,MM,MM,MM,45187
2021,09,10,02,30,220,3.0,5.0,0.6,6,MM,142,MM,20.3,20.4,MM,MM,MM,MM,45187
2021,09,10,02,20,210,3.0,5.0,0.6,6,MM,130,MM,20.4,20.4,MM,MM,MM,MM,45187
2021,09,10,02,10,210,3.0,4.0,0.6,5,MM,135,MM,20.4,20.4,MM,MM,MM,MM,45187
2021,09,10,02,00,200,3.0,5.0,0.6,6,MM,133,MM,20.4,20.4,MM,MM,MM,MM,45187
2021,09,10,01,50,200,3.0,5.0,0.6,6,MM,130,MM,20.4,20.5,MM,MM,MM,MM,45187
2021,09,10,01,40,200,3.0,4.0,0.7,6,MM,129,MM,20.3,20.5,MM,MM,MM,MM,45187
2021,09,10,01,30,190,3.0,4.0,0.6,6,MM,128,MM,20.4,20.5,MM,MM,MM,MM,45187
2021,09,10,01,20,200,3.0,5.0,0.6,5,MM,138,MM,20.3,20.5,MM,MM,MM,MM,45187
2021,09,10,01,10,200,3.0,5.0,0.7,6,MM,128,MM,20.3,20.5,MM,MM,MM,MM,45187
2021,09,10,01,00,190,3.0,4.0,0.7,5,MM,128,MM,20.3,20.5,MM,MM,MM,MM,45187
2021,09,10,00,50,190,3.0,5.0,0.7,6,MM,137,MM,20.2,20.5,MM,MM,MM,MM,45187
2021,09,10,00,40,190,3.0,4.0,0.7,5,MM,132,MM,20.2,20.5,MM,MM,MM,MM,45187
2021,09,10,00,30,200,3.0,5.0,0.7,6,MM,136,MM,20.3,20.6,MM,MM,MM,MM,45187
2021,09,10,00,20,200,3.0,4.0,0.8,6,MM,140,MM,20.3,20.6,MM,MM,MM,MM,45187
2021,09,10,00,10,200,3.0,4.0,0.7,6,MM,134,MM,20.4,20.6,MM,MM,MM,MM,45187
2021,09,10,00,00,190,3.0,5.0,0.8,6,MM,124,MM,20.4,20.6,MM,MM,MM,MM,45187
2021,09,09,23,50,190,3.0,4.0,0.7,6,MM,130,MM,20.4,20.6,MM,MM,MM,MM,45187
2021,09,09,23,40,190,3.0,5.0,0.7,5,MM,125,MM,20.5,20.6,MM,MM,MM,MM,45187
2021,09,09,23,30,190,3.0,4.0,0.7,6,MM,126,MM,20.6,20.6,MM,MM,MM,MM,45187
