#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE,READING_STATION_ID
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,hPa,ft,44024
2021,09,06,13,04,190,7.0,9.0,1.1,5,MM,MM,1010.5,20.1,20.2,MM,1.6,MM,MM,44024
2021,09,06,12,04,180,8.0,10.0,1.1,5,MM,MM,1010.6,20.6,20.0,MM,1.6,MM,MM,44024
2021,09,06,11,04,170,7.0,9.0,1.2,5,MM,MM,1011.1,20.2,19.0,MM,1.6,MM,MM,44024
2021,09,06,10,04,170,8.0,10.0,1.3,5,MM,MM,1011.0,19.8,18.7,MM,1.6,MM,MM,44024
2021,09,06,09,04,180,7.0,9.0,1.1,5,MM,MM,1010.6,20.1,18.7,MM,1.6,MM,MM,44024
2021,09,06,08,04,170,6.0,8.0,1.0,5,MM,MM,1010.9,20.3,18.8,MM,1.6,MM,MM,44024
2021,09,06,07,04,170,6.0,8.0,0.9,5,MM,MM,1011.7,20.6,19.3,MM,1.6,MM,MM,44024
2021,09,06,06,04,170,6.0,9.0,0.9,5,MM,MM,1012.2,20.8,19.5,MM,1.6,MM,MM,44024
2021,09,06,05,04,180,7.0,9.0,0.9,4,MM,MM,1012.4,20.9,19.5,MM,1.6,MM,MM,44024
2021,09,06,04,04,180,8.0,10.0,0.8,4,MM,MM,1013.0,20.9,19.4,MM,1.6,MM,MM,44024
2021,09,06,03,04,180,8.0,10.0,0.6,3,MM,MM,1013.1,20.9,19.4,MM,1.6,MM,MM,44024
2021,09,06,02,04,180,7.0,8.0,0.4,3,MM,MM,1013.3,20.7,19.3,MM,1.6,MM,MM,44024
2021,09,06,01,04,180,4.0,5.0,0.5,11,MM,MM,1013.8,19.9,19.2,MM,1.6,MM,MM,44024
2021,09,06,00,04,160,3.0,3.0,0.6,11,MM,MM,1014.1,19.3,18.8,MM,1.6,MM,MM,44024
2021,09,05,23,04,170,2.0,3.0,0.6,11,MM,MM,1013.8,19.0,18.7,MM,1.6,MM,MM,44024
2021,09,05,22,04,180,2.0,3.0,0.6,8,MM,MM,1013.8,19.0,18.7,MM,1.6,MM,MM,44024
2021,09,05,21,04,210,3.0,4.0,0.7,8,MM,MM,1013.7,19.0,18.7,MM,1.6,MM,MM,44024
2021,09,05,20,04,200,4.0,6.0,0.7,8,MM,MM,1013.7,19.0,18.8,MM,1.6,MM,MM,44024
2021,09,05,19,04,210,6.0,7.0,0.6,3,MM,MM,1013.7,18.9,18.8,MM,1.6,MM,MM,44024
2021,09,05,18,04,210,5.0,6.0,0.8,11,MM,MM,1014.1,18.9,18.9,MM,1.6,MM,MM,44024
2021,09,05,17,04,210,4.0,5.0,MM,MM,MM,MM,1014.2,18.7,19.6,MM,1.6,MM,MM,44024
2021,09,05,16,04,210,4.0,6.0,0.6,3,MM,MM,1014.3,18.5,19.3,MM,1.6,MM,MM,44024
2021,09,05,15,04,200,5.0,7.0,0.5,5,MM,MM,1014.6,18.6,19.3,MM,1.6,MM,MM,44024
2021,09,05,14,04,200,5.0,6.0,0.5,5,MM,MM,1014.8,18.7,19.3,MM,1.6,MM,MM,44024
2021,09,05,13,04,190,5.0,6.0,0.5,5,MM,MM,1014.6,18.5,18.7,MM,1.6,MM,MM,44024
2021,09,05,12,04,200,4.0,5.0,0.7,11,MM,MM,1014.3,18.3,18.7,MM,1.6,MM,MM,44024
2021,09,05,11,04,170,3.0,3.0,0.8,11,MM,MM,1014.6,18.0,18.1,MM,1.6,MM,MM,44024
2021,09,05,10,04,190,2.0,2.0,0.8,11,MM,MM,1014.1,17.9,18.0,MM,1.6,MM,MM,44024
2021,09,05,09,04,250,2.0,2.0,0.7,5,MM,MM,1014.0,17.9,18.5,MM,1.6,MM,MM,44024
2021,09,05,08,04,250,3.0,4.0,1.0,5,MM,MM,1013.7,17.7,18.5,MM,1.6,MM,MM,44024
2021,09,05,07,04,250,3.0,4.0,0.9,5,MM,MM,1013.6,17.5,18.6,MM,1.6,MM,MM,44024
2021,09,05,06,04,290,3.0,4.0,1.0,5,MM,MM,1013.5,18.0,18.6,MM,1.6,MM,MM,44024
2021,09,05,05,04,300,4.0,5.0,0.7,5,MM,MM,1014.0,18.2,18.7,MM,1.6,MM,MM,44024
2021,09,05,04,04,280,5.0,6.0,0.8,5,MM,MM,1014.2,18.0,19.1,MM,1.6,MM,MM,44024
2021,09,05,03,04,280,5.0,6.0,0.8,5,MM,MM,1013.8,17.9,19.0,MM,1.6,MM,MM,44024
2021,09,05,02,04,280,5.0,6.0,0.8,5,MM,MM,1013.6,17.6,19.1,MM,1.6,MM,MM,44024
2021,09,05,01,04,300,4.0,5.0,0.7,5,MM,MM,1013.0,17.3,18.3,MM,1.6,MM,MM,44024
2021,09,05,00,04,310,6.0,7.0,0.8,5,MM,MM,1012.8,17.2,18.4,MM,1.6,MM,MM,44024
2021,09,04,23,04,330,6.0,8.0,1.1,5,MM,MM,1012.0,17.2,18.4,MM,1.6,MM,MM,44024
2021,09,04,22,04,330,6.0,8.0,1.0,8,MM,MM,1011.7,16.9,18.4,MM,1.6,MM,MM,44024
2021,09,04,21,04,310,6.0,8.0,1.0,5,MM,MM,1011.0,16.9,18.2,MM,1.6,MM,MM,44024
2021,09,04,20,04,300,7.0,8.0,0.9,5,MM,MM,1010.5,17.3,18.1,MM,1.6,MM,MM,44024
2021,09,04,19,04,290,7.0,9.0,1.0,5,MM,MM,1010.3,17.5,18.0,MM,1.6,MM,MM,44024
2021,09,04,18,04,290,8.0,10.0,1.0,5,MM,MM,1010.3,17.7,18.3,MM,1.6,MM,MM,44024
2021,09,04,17,04,280,9.0,11.0,1.1,5,MM,MM,1010.3,17.9,18.5,MM,1.6,MM,MM,44024
2021,09,04,16,04,280,9.0,11.0,1.3,5,MM,MM,1010.4,17.9,18.3,MM,1.6,MM,MM,44024
2021,09,04,15,04,270,7.0,9.0,1.1,4,MM,MM,1010.8,18.0,18.1,MM,1.6,MM,MM,44024
2021,09,04,14,04,270,8.0,10.0,1.1,8,MM,MM,1010.9,18.0,18.1,MM,1.6,MM,MM,44024
2021,09,04,13,04,270,5.0,7.0,1.1,8,MM,MM,1011.1,18.2,18.1,MM,1.6,MM,MM,44024
2021,09,04,12,04,280,6.0,8.0,1.1,5,MM,MM,1011.3,18.0,18.1,MM,1.6,MM,MM,44024
2021,09,04,11,04,270,6.0,8.0,1.2,8,MM,MM,1010.9,17.8,18.0,MM,1.6,MM,MM,44024
2021,09,04,10,04,270,5.0,7.0,1.1,5,MM,MM,1010.8,17.2,17.9,MM,1.6,MM,MM,44024
2021,09,04,09,04,300,5.0,7.0,1.3,5,MM,MM,1010.5,17.0,17.8,MM,1.6,MM,MM,44024
2021,09,04,08,04,310,7.0,9.0,1.4,8,MM,MM,1010.0,17.2,18.0,MM,1.6,MM,MM,44024
2021,09,04,07,04,260,6.0,9.0,1.0,4,MM,MM,1010.0,18.0,18.3,MM,1.6,MM,MM,44024
2021,09,04,06,04,260,7.0,9.0,1.0,5,MM,MM,1010.4,18.0,18.4,MM,1.6,MM,MM,44024
2021,09,04,05,04,270,8.0,10.0,1.2,8,MM,MM,1011.0,17.7,18.0,MM,1.6,MM,MM,44024
2021,09,04,04,04,270,7.0,8.0,1.3,8,MM,MM,1011.4,17.4,18.3,MM,1.6,MM,MM,44024
2021,09,04,03,04,270,6.0,8.0,1.4,8,MM,MM,1011.7,17.0,18.1,MM,1.6,MM,MM,44024
2021,09,04,02,04,280,8.0,10.0,1.5,8,MM,MM,1011.9,17.0,18.0,MM,1.6,MM,MM,44024
2021,09,04,01,04,280,6.0,7.0,1.5,8,MM,MM,1011.9,17.1,18.3,MM,1.6,MM,MM,44024
2021,09,04,00,04,290,6.0,8.0,1.5,8,MM,MM,1011.6,17.1,18.2,MM,1.6,MM,MM,44024
2021,09,03,23,04,290,5.0,7.0,1.6,8,MM,MM,1010.8,17.1,18.0,MM,1.6,MM,MM,44024
2021,09,03,22,04,280,5.0,6.0,1.7,8,MM,MM,1010.6,17.4,18.1,MM,1.6,MM,MM,44024
2021,09,03,21,04,290,5.0,7.0,1.6,8,MM,MM,1010.6,17.4,18.2,MM,1.6,MM,MM,44024
2021,09,03,20,04,280,4.0,6.0,1.6,8,MM,MM,1010.6,17.6,18.3,MM,1.6,MM,MM,44024
2021,09,03,19,04,280,5.0,6.0,1.7,8,MM,MM,1010.5,17.8,18.4,MM,1.6,MM,MM,44024
2021,09,03,18,04,280,5.0,6.0,1.6,8,MM,MM,1011.0,17.6,18.4,MM,1.6,MM,MM,44024
2021,09,03,17,04,MM,MM,MM,1.9,8,MM,MM,MM,MM,18.5,MM,MM,MM,MM,44024
2021,09,03,16,04,MM,MM,MM,1.9,8,MM,MM,MM,MM,18.6,MM,MM,MM,MM,44024
2021,09,03,15,04,280,6.0,8.0,1.8,6,MM,MM,1011.5,17.4,18.5,MM,1.6,MM,MM,44024
2021,09,03,14,04,290,5.0,7.0,2.3,8,MM,MM,1011.9,17.2,18.5,MM,1.6,MM,MM,44024
2021,09,03,13,04,290,6.0,7.0,2.5,8,MM,MM,1011.5,17.5,18.6,MM,1.6,MM,MM,44024
2021,09,03,12,04,280,7.0,8.0,2.6,8,MM,MM,1011.0,17.6,18.5,MM,1.6,MM,MM,44024
2021,09,03,11,04,280,5.0,6.0,2.6,8,MM,MM,1010.6,17.6,18.5,MM,1.6,MM,MM,44024
2021,09,03,10,04,290,7.0,8.0,2.5,8,MM,MM,1010.2,17.3,18.0,MM,1.6,MM,MM,44024
2021,09,03,09,04,300,8.0,10.0,3.0,11,MM,MM,1009.7,17.0,17.5,MM,1.6,MM,MM,44024
2021,09,03,08,04,300,8.0,12.0,3.0,8,MM,MM,1009.5,17.0,17.5,MM,1.6,MM,MM,44024
2021,09,03,07,04,290,8.0,11.0,3.0,11,MM,MM,1009.7,16.9,17.6,MM,1.6,MM,MM,44024
2021,09,03,06,04,290,10.0,13.0,3.5,11,MM,MM,1009.4,16.7,17.7,MM,1.6,MM,MM,44024
2021,09,03,05,04,290,8.0,11.0,3.3,11,MM,MM,1008.9,17.1,17.8,MM,1.6,MM,MM,44024
2021,09,03,04,04,290,9.0,11.0,3.2,11,MM,MM,1008.6,17.5,17.9,MM,1.6,MM,MM,44024
2021,09,03,03,04,MM,MM,MM,3.5,8,MM,MM,MM,MM,18.0,MM,MM,MM,MM,44024
2021,09,03,02,04,MM,MM,MM,4.2,11,MM,MM,MM,MM,18.1,MM,MM,MM,MM,44024
2021,09,03,01,04,290,11.0,14.0,3.8,11,MM,MM,1006.6,17.3,18.3,MM,1.6,MM,MM,44024
2021,09,02,23,04,300,11.0,15.0,3.6,11,MM,MM,1003.8,16.8,18.7,MM,1.6,MM,MM,44024
2021,09,02,22,04,290,11.0,16.0,3.4,8,MM,MM,1001.7,16.6,19.0,MM,1.6,MM,MM,44024
2021,09,02,21,04,260,10.0,15.0,3.7,8,MM,MM,1000.0,18.2,19.2,MM,1.6,MM,MM,44024
2021,09,02,20,04,230,11.0,16.0,3.5,8,MM,MM,998.9,19.9,19.3,MM,1.6,MM,MM,44024
2021,09,02,19,04,190,10.0,14.0,3.1,8,MM,MM,998.3,22.2,19.6,MM,1.6,MM,MM,44024
2021,09,02,18,04,190,11.0,16.0,3.2,8,MM,MM,998.9,22.8,19.6,MM,1.6,MM,MM,44024
2021,09,02,17,04,180,10.0,14.0,2.6,8,MM,MM,999.3,22.8,19.6,MM,1.6,MM,MM,44024
2021,09,02,16,04,180,11.0,13.0,2.4,8,MM,MM,1000.6,22.8,19.7,MM,1.6,MM,MM,44024
2021,09,02,15,04,180,11.0,13.0,2.3,6,MM,MM,1001.6,22.8,19.9,MM,1.6,MM,MM,44024
2021,09,02,14,04,170,10.0,13.0,2.2,6,MM,MM,1002.7,22.6,19.6,MM,1.6,MM,MM,44024
2021,09,02,13,04,170,12.0,14.0,1.6,6,MM,MM,1003.3,22.8,19.9,MM,1.6,MM,MM,44024
2021,09,02,12,04,160,11.0,13.0,1.3,5,MM,MM,1003.4,22.4,19.8,MM,1.6,MM,MM,44024
2021,09,02,11,04,150,11.0,14.0,1.1,6,MM,MM,1004.5,22.4,19.6,MM,1.6,MM,MM,44024
2021,09,02,10,04,150,10.0,13.0,MM,MM,MM,MM,1005.3,22.4,MM,MM,1.6,MM,MM,44024
2021,09,02,09,04,140,9.0,11.0,0.4,3,MM,MM,1006.1,22.1,19.9,MM,1.6,MM,MM,44024
