#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE,READING_STATION_ID
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,hPa,ft,41052
2021,09,11,02,20,80,7.0,9.0,MM,MM,MM,MM,1015.1,29.7,MM,MM,MM,MM,MM,41052
2021,09,11,02,10,70,8.0,9.0,1.0,MM,MM,107,1015.1,29.8,MM,MM,MM,MM,MM,41052
2021,09,11,02,00,80,8.0,9.0,1.0,4,MM,107,1015.1,29.8,29.5,MM,MM,+1.0,MM,41052
2021,09,11,01,50,70,7.0,9.0,MM,MM,MM,MM,1015.1,29.8,MM,MM,MM,MM,MM,41052
2021,09,11,01,40,70,7.0,9.0,MM,MM,MM,MM,1015.3,29.8,MM,MM,MM,MM,MM,41052
2021,09,11,01,30,70,8.0,9.0,MM,MM,MM,MM,1015.3,29.7,MM,MM,MM,MM,MM,41052
2021,09,11,01,20,70,8.0,9.0,MM,MM,MM,MM,1015.1,29.6,MM,MM,MM,MM,MM,41052
2021,09,11,01,10,70,8.0,9.0,1.0,MM,MM,107,1015.0,30.0,MM,MM,MM,MM,MM,41052
2021,09,11,01,00,70,8.0,9.0,1.0,5,MM,107,1015.0,30.0,29.6,MM,MM,+0.9,MM,41052
2021,09,11,00,50,80,7.0,9.0,MM,MM,MM,MM,1015.0,30.0,MM,MM,MM,MM,MM,41052
2021,09,11,00,40,70,7.0,9.0,MM,MM,MM,MM,1014.9,30.0,MM,MM,MM,MM,MM,41052
2021,09,11,00,30,80,7.0,8.0,MM,MM,MM,MM,1014.8,30.0,MM,MM,MM,MM,MM,41052
2021,09,11,00,20,70,7.0,8.0,MM,MM,MM,MM,1014.7,30.0,MM,MM,MM,MM,MM,41052
2021,09,11,00,10,80,7.0,8.0,0.9,MM,MM,103,1014.7,30.0,MM,MM,MM,MM,MM,41052
2021,09,11,00,00,80,7.0,8.0,0.9,5,MM,103,1014.6,30.0,29.6,MM,MM,+0.6,MM,41052
2021,09,10,23,50,70,7.0,9.0,MM,MM,MM,MM,1014.4,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,23,40,70,7.0,9.0,MM,MM,MM,MM,1014.4,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,23,30,70,7.0,8.0,MM,MM,MM,MM,1014.4,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,23,20,70,7.0,8.0,MM,MM,MM,MM,1014.3,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,23,10,70,7.0,8.0,0.9,MM,MM,110,1014.1,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,23,00,80,7.0,8.0,0.9,5,MM,110,1014.1,30.0,29.6,MM,MM,+0.0,MM,41052
2021,09,10,22,50,70,7.0,8.0,MM,MM,MM,MM,1013.9,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,22,40,70,7.0,8.0,MM,MM,MM,MM,1013.9,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,22,30,70,7.0,9.0,MM,MM,MM,MM,1013.9,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,22,20,70,7.0,9.0,MM,MM,MM,MM,1014.1,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,22,10,70,6.0,8.0,0.8,MM,MM,113,1014.1,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,22,00,80,5.0,6.0,0.8,5,MM,113,1014.1,30.0,29.7,MM,MM,+0.0,MM,41052
2021,09,10,21,50,80,5.0,7.0,MM,MM,MM,MM,1014.1,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,21,40,90,6.0,7.0,MM,MM,MM,MM,1014.1,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,21,30,80,5.0,10.0,MM,MM,MM,MM,1014.2,29.1,MM,MM,MM,MM,MM,41052
2021,09,10,21,20,100,5.0,11.0,MM,MM,MM,MM,1014.1,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,21,10,110,5.0,7.0,0.8,MM,MM,116,1014.1,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,21,00,130,5.0,8.0,0.8,5,MM,116,1014.0,29.9,29.7,MM,MM,-0.8,MM,41052
2021,09,10,20,50,90,6.0,9.0,MM,MM,MM,MM,1014.1,30.5,MM,MM,MM,MM,MM,41052
2021,09,10,20,40,80,5.0,6.0,MM,MM,MM,MM,1014.1,30.6,MM,MM,MM,MM,MM,41052
2021,09,10,20,30,90,5.0,6.0,MM,MM,MM,MM,1014.1,30.5,MM,MM,MM,MM,MM,41052
2021,09,10,20,20,90,5.0,6.0,MM,MM,MM,MM,1014.1,30.6,MM,MM,MM,MM,MM,41052
2021,09,10,20,10,90,5.0,6.0,0.8,MM,MM,115,1014.2,30.6,MM,MM,MM,MM,MM,41052
2021,09,10,20,00,80,5.0,6.0,0.8,5,MM,115,1014.2,30.5,29.8,MM,MM,-1.2,MM,41052
2021,09,10,19,50,80,5.0,6.0,MM,MM,MM,MM,1014.1,30.4,MM,MM,MM,MM,MM,41052
2021,09,10,19,40,80,5.0,6.0,MM,MM,MM,MM,1014.2,30.3,MM,MM,MM,MM,MM,41052
2021,09,10,19,30,70,5.0,6.0,MM,MM,MM,MM,1014.2,30.3,MM,MM,MM,MM,MM,41052
2021,09,10,19,20,90,5.0,6.0,MM,MM,MM,MM,1014.2,30.4,MM,MM,MM,MM,MM,41052
2021,09,10,19,10,90,5.0,6.0,0.8,MM,MM,118,1014.2,30.3,MM,MM,MM,MM,MM,41052
2021,09,10,19,00,90,5.0,6.0,0.8,5,MM,118,1014.3,30.3,29.7,MM,MM,-1.7,MM,41052
2021,09,10,18,50,100,5.0,6.0,MM,MM,MM,MM,1014.4,30.3,MM,MM,MM,MM,MM,41052
2021,09,10,18,40,90,5.0,6.0,MM,MM,MM,MM,1014.5,30.2,MM,MM,MM,MM,MM,41052
2021,09,10,18,30,100,5.0,6.0,MM,MM,MM,MM,1014.6,30.2,MM,MM,MM,MM,MM,41052
2021,09,10,18,20,100,5.0,6.0,MM,MM,MM,MM,1014.7,30.3,MM,MM,MM,MM,MM,41052
2021,09,10,18,10,90,5.0,6.0,0.7,MM,MM,117,1014.7,30.3,MM,MM,MM,MM,MM,41052
2021,09,10,18,00,100,5.0,6.0,0.7,5,MM,117,1014.8,30.3,29.7,MM,MM,-1.7,MM,41052
2021,09,10,17,50,100,5.0,6.0,MM,MM,MM,MM,1015.0,30.3,MM,MM,MM,MM,MM,41052
2021,09,10,17,40,100,5.0,6.0,MM,MM,MM,MM,1015.1,30.2,MM,MM,MM,MM,MM,41052
2021,09,10,17,30,100,5.0,7.0,MM,MM,MM,MM,1015.1,30.2,MM,MM,MM,MM,MM,41052
2021,09,10,17,20,100,6.0,7.0,MM,MM,MM,MM,1015.2,30.3,MM,MM,MM,MM,MM,41052
2021,09,10,17,10,100,6.0,7.0,0.7,MM,MM,118,1015.3,30.3,MM,MM,MM,MM,MM,41052
2021,09,10,17,00,100,6.0,7.0,0.7,5,MM,118,1015.4,30.3,29.7,MM,MM,-0.8,MM,41052
2021,09,10,16,50,100,6.0,7.0,MM,MM,MM,MM,1015.6,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,16,40,100,5.0,6.0,MM,MM,MM,MM,1015.7,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,16,30,90,5.0,6.0,MM,MM,MM,MM,1015.8,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,16,20,90,5.0,6.0,MM,MM,MM,MM,1015.9,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,16,10,90,6.0,7.0,0.7,MM,MM,116,1016.0,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,16,00,90,5.0,6.0,0.7,4,MM,116,1016.0,30.0,29.6,MM,MM,+0.0,MM,41052
2021,09,10,15,50,80,4.0,5.0,MM,MM,MM,MM,1016.1,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,15,40,80,6.0,8.0,MM,MM,MM,MM,1016.1,29.3,MM,MM,MM,MM,MM,41052
2021,09,10,15,30,90,6.0,8.0,MM,MM,MM,MM,1016.1,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,15,20,90,5.0,7.0,MM,MM,MM,MM,1016.3,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,15,10,90,5.0,6.0,0.7,MM,MM,112,1016.3,30.2,MM,MM,MM,MM,MM,41052
2021,09,10,15,00,90,5.0,6.0,0.7,4,MM,112,1016.5,30.2,29.6,MM,MM,+0.9,MM,41052
2021,09,10,14,50,100,5.0,6.0,MM,MM,MM,MM,1016.5,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,14,40,90,4.0,5.0,MM,MM,MM,MM,1016.4,30.2,MM,MM,MM,MM,MM,41052
2021,09,10,14,30,100,5.0,6.0,MM,MM,MM,MM,1016.3,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,14,20,90,5.0,6.0,MM,MM,MM,MM,1016.3,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,14,10,90,4.0,5.0,0.6,MM,MM,115,1016.3,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,14,00,100,5.0,6.0,0.6,4,MM,115,1016.2,30.0,29.5,MM,MM,+1.2,MM,41052
2021,09,10,13,50,100,5.0,6.0,MM,MM,MM,MM,1016.2,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,13,40,100,5.0,6.0,MM,MM,MM,MM,1016.2,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,13,30,100,5.0,6.0,MM,MM,MM,MM,1016.1,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,13,20,90,5.0,7.0,MM,MM,MM,MM,1016.2,30.1,MM,MM,MM,MM,MM,41052
2021,09,10,13,10,90,5.0,6.0,0.7,MM,MM,111,1016.0,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,13,00,90,5.0,6.0,0.7,4,MM,111,1016.0,30.0,29.4,MM,MM,+1.5,MM,41052
2021,09,10,12,50,90,5.0,6.0,MM,MM,MM,MM,1015.9,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,12,40,90,5.0,6.0,MM,MM,MM,MM,1015.9,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,12,30,90,5.0,6.0,MM,MM,MM,MM,1015.9,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,12,20,90,5.0,6.0,MM,MM,MM,MM,1015.8,30.0,MM,MM,MM,MM,MM,41052
2021,09,10,12,10,90,5.0,7.0,0.7,MM,MM,104,1015.7,29.9,MM,MM,MM,MM,MM,41052
2021,09,10,12,00,90,5.0,7.0,0.7,4,MM,104,1015.6,29.9,29.4,MM,MM,+1.4,MM,41052
2021,09,10,11,50,100,6.0,7.0,MM,MM,MM,MM,1015.4,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,11,40,100,5.0,7.0,MM,MM,MM,MM,1015.4,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,11,30,90,5.0,7.0,MM,MM,MM,MM,1015.3,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,11,20,90,6.0,7.0,MM,MM,MM,MM,1015.2,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,11,10,90,6.0,7.0,0.6,MM,MM,102,1015.1,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,11,00,100,6.0,8.0,0.6,7,MM,102,1015.0,29.8,29.4,MM,MM,+0.9,MM,41052
2021,09,10,10,50,100,6.0,6.0,MM,MM,MM,MM,1014.9,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,10,40,100,6.0,7.0,MM,MM,MM,MM,1014.8,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,10,30,100,6.0,7.0,MM,MM,MM,MM,1014.7,29.7,MM,MM,MM,MM,MM,41052
2021,09,10,10,20,110,6.0,8.0,MM,MM,MM,MM,1014.5,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,10,10,120,6.0,7.0,0.6,MM,MM,107,1014.6,29.5,MM,MM,MM,MM,MM,41052
2021,09,10,10,00,120,6.0,7.0,0.6,7,MM,107,1014.5,29.6,29.4,MM,MM,+0.4,MM,41052
2021,09,10,09,50,120,6.0,7.0,MM,MM,MM,MM,1014.5,29.5,MM,MM,MM,MM,MM,41052
2021,09,10,09,40,120,7.0,8.0,MM,MM,MM,MM,1014.3,29.4,MM,MM,MM,MM,MM,41052
2021,09,10,09,30,110,6.0,8.0,MM,MM,MM,MM,1014.3,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,09,20,90,5.0,7.0,MM,MM,MM,MM,1014.2,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,09,10,100,5.0,7.0,0.5,MM,MM,106,1014.1,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,09,00,90,6.0,7.0,0.5,7,MM,106,1014.2,29.6,29.5,MM,MM,-0.0,MM,41052
2021,09,10,08,50,90,5.0,7.0,MM,MM,MM,MM,1014.1,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,08,40,80,5.0,6.0,MM,MM,MM,MM,1014.1,29.7,MM,MM,MM,MM,MM,41052
2021,09,10,08,30,90,5.0,6.0,MM,MM,MM,MM,1014.2,29.7,MM,MM,MM,MM,MM,41052
2021,09,10,08,20,80,5.0,6.0,MM,MM,MM,MM,1014.2,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,08,10,90,5.0,5.0,0.5,MM,MM,109,1014.1,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,08,00,90,5.0,6.0,0.5,7,MM,109,1014.1,29.7,29.5,MM,MM,-0.7,MM,41052
2021,09,10,07,50,90,5.0,6.0,MM,MM,MM,MM,1014.1,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,07,40,90,4.0,5.0,MM,MM,MM,MM,1014.1,29.3,MM,MM,MM,MM,MM,41052
2021,09,10,07,30,80,5.0,7.0,MM,MM,MM,MM,1014.1,29.5,MM,MM,MM,MM,MM,41052
2021,09,10,07,20,90,4.0,6.0,MM,MM,MM,MM,1014.1,29.7,MM,MM,MM,MM,MM,41052
2021,09,10,07,10,90,4.0,5.0,0.5,MM,MM,108,1014.1,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,07,00,80,5.0,6.0,0.5,8,MM,108,1014.1,29.7,29.5,MM,MM,-1.1,MM,41052
2021,09,10,06,50,90,5.0,5.0,MM,MM,MM,MM,1014.1,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,06,40,90,5.0,6.0,MM,MM,MM,MM,1014.1,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,06,30,80,4.0,5.0,MM,MM,MM,MM,1014.2,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,06,20,80,4.0,5.0,MM,MM,MM,MM,1014.3,29.5,MM,MM,MM,MM,MM,41052
2021,09,10,06,10,80,4.0,5.0,0.5,MM,MM,109,1014.4,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,06,00,80,4.0,5.0,0.5,8,MM,109,1014.4,29.6,29.5,MM,MM,-1.1,MM,41052
2021,09,10,05,50,90,4.0,5.0,MM,MM,MM,MM,1014.5,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,05,40,90,4.0,5.0,MM,MM,MM,MM,1014.5,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,05,30,90,4.0,5.0,MM,MM,MM,MM,1014.5,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,05,20,90,4.0,5.0,MM,MM,MM,MM,1014.6,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,05,10,80,5.0,6.0,0.5,MM,MM,109,1014.7,29.6,MM,MM,MM,MM,MM,41052
2021,09,10,05,00,90,5.0,6.0,0.5,3,MM,109,1014.8,29.7,29.5,MM,MM,-0.6,MM,41052
2021,09,10,04,50,90,5.0,6.0,MM,MM,MM,MM,1014.8,29.7,MM,MM,MM,MM,MM,41052
2021,09,10,04,40,90,5.0,6.0,MM,MM,MM,MM,1014.8,29.7,MM,MM,MM,MM,MM,41052
2021,09,10,04,30,90,6.0,6.0,MM,MM,MM,MM,1015.0,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,04,20,90,5.0,7.0,MM,MM,MM,MM,1015.0,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,04,10,100,5.0,7.0,0.5,MM,MM,107,1015.1,29.9,MM,MM,MM,MM,MM,41052
2021,09,10,04,00,90,5.0,7.0,0.5,8,MM,107,1015.2,29.8,29.6,MM,MM,+0.3,MM,41052
2021,09,10,03,50,90,5.0,7.0,MM,MM,MM,MM,1015.3,29.9,MM,MM,MM,MM,MM,41052
2021,09,10,03,40,100,5.0,7.0,MM,MM,MM,MM,1015.4,29.9,MM,MM,MM,MM,MM,41052
2021,09,10,03,30,90,6.0,6.0,MM,MM,MM,MM,1015.4,29.9,MM,MM,MM,MM,MM,41052
2021,09,10,03,20,100,5.0,7.0,MM,MM,MM,MM,1015.4,29.9,MM,MM,MM,MM,MM,41052
2021,09,10,03,10,100,6.0,7.0,0.5,MM,MM,110,1015.4,29.9,MM,MM,MM,MM,MM,41052
2021,09,10,03,00,100,5.0,6.0,0.5,8,MM,110,1015.5,29.8,29.6,MM,MM,+1.3,MM,41052
2021,09,10,02,50,100,6.0,7.0,MM,MM,MM,MM,1015.5,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,02,40,90,5.0,6.0,MM,MM,MM,MM,1015.6,29.9,MM,MM,MM,MM,MM,41052
2021,09,10,02,30,90,6.0,7.0,MM,MM,MM,MM,1015.6,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,02,20,90,6.0,6.0,MM,MM,MM,MM,1015.5,29.8,MM,MM,MM,MM,MM,41052
2021,09,10,02,10,80,5.0,6.0,0.5,MM,MM,100,1015.4,29.9,MM,MM,MM,MM,MM,41052
2021,09,10,02,00,80,5.0,7.0,0.5,8,MM,100,1015.4,29.9,29.6,MM,MM,+1.3,MM,41052
2021,09,10,01,50,80,6.0,7.0,MM,MM,MM,MM,1015.4,29.9,MM,MM,MM,MM,MM,41052
2021,09,10,01,40,90,5.0,6.0,MM,MM,MM,MM,1015.4,29.9,MM,MM,MM,MM,MM,41052
2021,09,10,01,30,80,5.0,6.0,MM,MM,MM,MM,1015.3,29.9,MM,MM,MM,MM,MM,41052
